chrom	length	bases	mean	min	max
ptg004730l_1	111903	774400	6.92	0	18
ptg004730l_1_region	111903	774400	6.92	0	18
ptg004731l_1	377140	2288785	6.07	0	21
ptg004731l_1_region	377140	2288785	6.07	0	21
ptg004732l_1	654066	5872927	8.98	0	48
ptg004732l_1_region	654066	5872927	8.98	0	48
ptg004736l_1	160553	1119717	6.97	0	15
ptg004736l_1_region	160553	1119717	6.97	0	15
ptg004737l_1	1535695	3401793	2.22	0	54
ptg004737l_1_region	1535695	3401793	2.22	0	54
ptg004739l_1	394756	3272000	8.29	0	25
ptg004739l_1_region	394756	3272000	8.29	0	25
ptg004740l_1	202024	2031597	10.06	0	24
ptg004740l_1_region	202024	2031597	10.06	0	24
ptg004741l_1	139605	929990	6.66	0	50
ptg004741l_1_region	139605	929990	6.66	0	50
ptg004742l_1	253074	2461271	9.73	0	21
ptg004742l_1_region	253074	2461271	9.73	0	21
ptg004744l_1	34514	126509	3.67	0	10
ptg004744l_1_region	34514	126509	3.67	0	10
ptg004746l_1	169630	1062488	6.26	0	25
ptg004746l_1_region	169630	1062488	6.26	0	25
ptg004747l_1	319441	2572122	8.05	0	22
ptg004747l_1_region	319441	2572122	8.05	0	22
ptg004748l_1	309492	2017991	6.52	0	46
ptg004748l_1_region	309492	2017991	6.52	0	46
ptg004750l_1	489585	5427850	11.09	0	33
ptg004750l_1_region	489585	5427850	11.09	0	33
ptg004751l_1	20777	174469	8.40	0	22
ptg004751l_1_region	20777	174469	8.40	0	22
ptg004752l_1	99926	987153	9.88	0	25
ptg004752l_1_region	99926	987153	9.88	0	25
ptg004756l_1	153026	1525190	9.97	0	66
ptg004756l_1_region	153026	1525190	9.97	0	66
ptg004758l_1	273844	3166802	11.56	0	98
ptg004758l_1_region	273844	3166802	11.56	0	98
ptg004759l_1	303392	1302812	4.29	0	45
ptg004759l_1_region	303392	1302812	4.29	0	45
ptg004760l_1	495775	4497038	9.07	0	24
ptg004760l_1_region	495775	4497038	9.07	0	24
ptg004762l_1	147999	966442	6.53	0	16
ptg004762l_1_region	147999	966442	6.53	0	16
ptg004763l_1	426923	3176298	7.44	0	19
ptg004763l_1_region	426923	3176298	7.44	0	19
ptg004764l_1	149431	1428227	9.56	0	29
ptg004764l_1_region	149431	1428227	9.56	0	29
ptg004765l_1	11954	80802	6.76	0	11
ptg004765l_1_region	11954	80802	6.76	0	11
ptg004766l_1	282785	2479323	8.77	0	22
ptg004766l_1_region	282785	2479323	8.77	0	22
ptg004767l_1	23033	112735	4.89	0	10
ptg004767l_1_region	23033	112735	4.89	0	10
ptg004769l_1	24342	179498	7.37	0	17
ptg004769l_1_region	24342	179498	7.37	0	17
ptg004770l_1	52530	330411	6.29	0	46
ptg004770l_1_region	52530	330411	6.29	0	46
ptg004771l_1	570777	4663962	8.17	0	26
ptg004771l_1_region	570777	4663962	8.17	0	26
ptg004773l_1	16361	191811	11.72	0	17
ptg004773l_1_region	16361	191811	11.72	0	17
ptg004774l_1	85028	719874	8.47	0	18
ptg004774l_1_region	85028	719874	8.47	0	18
ptg004775l_1	185909	920275	4.95	0	14
ptg004775l_1_region	185909	920275	4.95	0	14
ptg004776l_1	20254	139669	6.90	1	13
ptg004776l_1_region	20254	139669	6.90	1	13
ptg004777l_1	112950	624523	5.53	0	14
ptg004777l_1_region	112950	624523	5.53	0	14
ptg004778l_1	168572	1542903	9.15	0	25
ptg004778l_1_region	168572	1542903	9.15	0	25
ptg004779l_1	59698	412137	6.90	0	25
ptg004779l_1_region	59698	412137	6.90	0	25
ptg004781l_1	779760	8281167	10.62	0	38
ptg004781l_1_region	779760	8281167	10.62	0	38
ptg004782l_1	116577	592098	5.08	0	24
ptg004782l_1_region	116577	592098	5.08	0	24
ptg004783l_1	185824	1791037	9.64	0	23
ptg004783l_1_region	185824	1791037	9.64	0	23
ptg004785l_1	277216	3266997	11.79	0	40
ptg004785l_1_region	277216	3266997	11.79	0	40
ptg004786l_1	367932	2526560	6.87	0	21
ptg004786l_1_region	367932	2526560	6.87	0	21
ptg004787l_1	24897	156143	6.27	0	11
ptg004787l_1_region	24897	156143	6.27	0	11
ptg004789l_1	231513	1926650	8.32	0	21
ptg004789l_1_region	231513	1926650	8.32	0	21
ptg004790l_1	95508	576388	6.03	0	11
ptg004790l_1_region	95508	576388	6.03	0	11
ptg004791l_1	252483	1889592	7.48	0	17
ptg004791l_1_region	252483	1889592	7.48	0	17
ptg004792l_1	440015	5578739	12.68	0	57
ptg004792l_1_region	440015	5578739	12.68	0	57
ptg004794l_1	140471	1213007	8.64	0	36
ptg004794l_1_region	140471	1213007	8.64	0	36
ptg004796l_1	83703	857807	10.25	0	31
ptg004796l_1_region	83703	857807	10.25	0	31
ptg004799l_1	16723	156377	9.35	0	29
ptg004799l_1_region	16723	156377	9.35	0	29
ptg004800l_1	383492	3384465	8.83	0	22
ptg004800l_1_region	383492	3384465	8.83	0	22
ptg004802l_1	204499	1926950	9.42	0	24
ptg004802l_1_region	204499	1926950	9.42	0	24
ptg004803l_1	324963	2594384	7.98	0	27
ptg004803l_1_region	324963	2594384	7.98	0	27
ptg004804l_1	350268	1981510	5.66	0	28
ptg004804l_1_region	350268	1981510	5.66	0	28
ptg004805l_1	299274	2283276	7.63	0	28
ptg004805l_1_region	299274	2283276	7.63	0	28
ptg004806l_1	472010	1399066	2.96	0	25
ptg004806l_1_region	472010	1399066	2.96	0	25
ptg004808l_1	318172	2613364	8.21	0	22
ptg004808l_1_region	318172	2613364	8.21	0	22
ptg004809l_1	410440	2794236	6.81	0	19
ptg004809l_1_region	410440	2794236	6.81	0	19
ptg004810l_1	125196	663153	5.30	0	20
ptg004810l_1_region	125196	663153	5.30	0	20
ptg004813l_1	109391	594289	5.43	0	14
ptg004813l_1_region	109391	594289	5.43	0	14
ptg004814l_1	426083	3558657	8.35	0	24
ptg004814l_1_region	426083	3558657	8.35	0	24
ptg004817l_1	40922	273829	6.69	0	12
ptg004817l_1_region	40922	273829	6.69	0	12
ptg004818l_1	28291	292495	10.34	0	17
ptg004818l_1_region	28291	292495	10.34	0	17
ptg004820l_1	725201	5167488	7.13	0	28
ptg004820l_1_region	725201	5167488	7.13	0	28
ptg004823l_1	271657	2051657	7.55	0	19
ptg004823l_1_region	271657	2051657	7.55	0	19
ptg004824l_1	21814	56201	2.58	0	5
ptg004824l_1_region	21814	56201	2.58	0	5
ptg004825l_1	107958	594506	5.51	0	22
ptg004825l_1_region	107958	594506	5.51	0	22
ptg004826l_1	117658	840369	7.14	0	18
ptg004826l_1_region	117658	840369	7.14	0	18
ptg004827l_1	256353	1836490	7.16	0	32
ptg004827l_1_region	256353	1836490	7.16	0	32
ptg004833l_1	286086	2238343	7.82	0	29
ptg004833l_1_region	286086	2238343	7.82	0	29
ptg004834l_1	63296	641899	10.14	0	56
ptg004834l_1_region	63296	641899	10.14	0	56
ptg004835l_1	477351	2297944	4.81	0	16
ptg004835l_1_region	477351	2297944	4.81	0	16
ptg004836l_1	503451	3214685	6.39	0	35
ptg004836l_1_region	503451	3214685	6.39	0	35
ptg004837l_1	583083	4972334	8.53	0	33
ptg004837l_1_region	583083	4972334	8.53	0	33
ptg004839l_1	248194	1631960	6.58	0	23
ptg004839l_1_region	248194	1631960	6.58	0	23
ptg004841l_1	39564	518365	13.10	0	33
ptg004841l_1_region	39564	518365	13.10	0	33
ptg004842l_1	496929	4362658	8.78	0	25
ptg004842l_1_region	496929	4362658	8.78	0	25
ptg004846l_1	270583	2270251	8.39	0	29
ptg004846l_1_region	270583	2270251	8.39	0	29
ptg004847l_1	262614	2277453	8.67	0	26
ptg004847l_1_region	262614	2277453	8.67	0	26
ptg004848l_1	27055	152503	5.64	1	12
ptg004848l_1_region	27055	152503	5.64	1	12
ptg004849l_1	167473	986656	5.89	0	26
ptg004849l_1_region	167473	986656	5.89	0	26
ptg004850l_1	58466	765290	13.09	0	98
ptg004850l_1_region	58466	765290	13.09	0	98
ptg004851l_1	61503	228071	3.71	0	16
ptg004851l_1_region	61503	228071	3.71	0	16
ptg004853l_1	47397	398806	8.41	0	58
ptg004853l_1_region	47397	398806	8.41	0	58
ptg004855l_1	419226	2799596	6.68	0	30
ptg004855l_1_region	419226	2799596	6.68	0	30
ptg004857l_1	66814	785820	11.76	0	32
ptg004857l_1_region	66814	785820	11.76	0	32
ptg004859l_1	461843	6307997	13.66	0	60
ptg004859l_1_region	461843	6307997	13.66	0	60
ptg004864l_1	413077	4875276	11.80	0	78
ptg004864l_1_region	413077	4875276	11.80	0	78
ptg004865l_1	74784	330897	4.42	0	15
ptg004865l_1_region	74784	330897	4.42	0	15
ptg004867l_1	24682	171731	6.96	1	32
ptg004867l_1_region	24682	171731	6.96	1	32
ptg004868l_1	76731	830644	10.83	0	29
ptg004868l_1_region	76731	830644	10.83	0	29
ptg004872l_1	74855	431069	5.76	0	17
ptg004872l_1_region	74855	431069	5.76	0	17
ptg004875l_1	228344	1497069	6.56	0	18
ptg004875l_1_region	228344	1497069	6.56	0	18
ptg004876l_1	107091	1255919	11.73	0	76
ptg004876l_1_region	107091	1255919	11.73	0	76
ptg004877l_1	30345	286212	9.43	0	22
ptg004877l_1_region	30345	286212	9.43	0	22
ptg004878l_1	154383	982984	6.37	0	21
ptg004878l_1_region	154383	982984	6.37	0	21
ptg004879l_1	182743	1707504	9.34	0	30
ptg004879l_1_region	182743	1707504	9.34	0	30
ptg004880l_1	53007	391932	7.39	0	19
ptg004880l_1_region	53007	391932	7.39	0	19
ptg004881l_1	114937	1015274	8.83	0	18
ptg004881l_1_region	114937	1015274	8.83	0	18
ptg004882l_1	229018	2064297	9.01	0	71
ptg004882l_1_region	229018	2064297	9.01	0	71
ptg004883l_1	37238	184126	4.94	0	12
ptg004883l_1_region	37238	184126	4.94	0	12
ptg004885l_1	333396	3303602	9.91	0	54
ptg004885l_1_region	333396	3303602	9.91	0	54
ptg004886l_1	323308	6663914	20.61	0	128
ptg004886l_1_region	323308	6663914	20.61	0	128
ptg004889l_1	75033	799450	10.65	0	24
ptg004889l_1_region	75033	799450	10.65	0	24
ptg004890l_1	728817	6217924	8.53	0	31
ptg004890l_1_region	728817	6217924	8.53	0	31
ptg004895l_1	743487	1701824	2.29	0	24
ptg004895l_1_region	743487	1701824	2.29	0	24
ptg004896l_1	25772	189822	7.37	0	15
ptg004896l_1_region	25772	189822	7.37	0	15
ptg004898l_1	69740	515424	7.39	0	15
ptg004898l_1_region	69740	515424	7.39	0	15
ptg004899l_1	323106	1610724	4.99	0	18
ptg004899l_1_region	323106	1610724	4.99	0	18
ptg004900l_1	217809	1749434	8.03	0	26
ptg004900l_1_region	217809	1749434	8.03	0	26
ptg004901l_1	17966	125275	6.97	0	13
ptg004901l_1_region	17966	125275	6.97	0	13
ptg004903l_1	93411	390734	4.18	0	16
ptg004903l_1_region	93411	390734	4.18	0	16
ptg004904l_1	51607	291400	5.65	0	23
ptg004904l_1_region	51607	291400	5.65	0	23
ptg004906l_1	33414	234343	7.01	0	15
ptg004906l_1_region	33414	234343	7.01	0	15
ptg004907l_1	259504	1569976	6.05	0	36
ptg004907l_1_region	259504	1569976	6.05	0	36
ptg004908l_1	78027	529992	6.79	0	17
ptg004908l_1_region	78027	529992	6.79	0	17
ptg004909l_1	159163	1099464	6.91	0	32
ptg004909l_1_region	159163	1099464	6.91	0	32
ptg004910l_1	318365	2901187	9.11	0	30
ptg004910l_1_region	318365	2901187	9.11	0	30
ptg004913l_1	69741	447539	6.42	0	14
ptg004913l_1_region	69741	447539	6.42	0	14
ptg004914l_1	95733	718237	7.50	0	49
ptg004914l_1_region	95733	718237	7.50	0	49
ptg004915l_1	968308	11399166	11.77	0	357
ptg004915l_1_region	968308	11399166	11.77	0	357
ptg004917l_1	100254	307558	3.07	0	16
ptg004917l_1_region	100254	307558	3.07	0	16
ptg004918l_1	107584	317219	2.95	0	16
ptg004918l_1_region	107584	317219	2.95	0	16
ptg004919l_1	206539	1534077	7.43	0	19
ptg004919l_1_region	206539	1534077	7.43	0	19
ptg004921l_1	101217	782981	7.74	0	17
ptg004921l_1_region	101217	782981	7.74	0	17
ptg004922l_1	435817	3115288	7.15	0	49
ptg004922l_1_region	435817	3115288	7.15	0	49
ptg004923l_1	28821	202010	7.01	0	16
ptg004923l_1_region	28821	202010	7.01	0	16
ptg004925l_1	1131048	14387423	12.72	0	45
ptg004925l_1_region	1131048	14387423	12.72	0	45
ptg004926l_1	60254	236229	3.92	0	13
ptg004926l_1_region	60254	236229	3.92	0	13
ptg004927l_1	531070	1946006	3.66	0	29
ptg004927l_1_region	531070	1946006	3.66	0	29
ptg004928l_1	18760	102056	5.44	0	18
ptg004928l_1_region	18760	102056	5.44	0	18
ptg004929l_1	505796	3694330	7.30	0	23
ptg004929l_1_region	505796	3694330	7.30	0	23
ptg004930l_1	76650	661447	8.63	0	21
ptg004930l_1_region	76650	661447	8.63	0	21
ptg004931l_1	328650	2315809	7.05	0	19
ptg004931l_1_region	328650	2315809	7.05	0	19
ptg004932l_1	32156	349633	10.87	0	29
ptg004932l_1_region	32156	349633	10.87	0	29
ptg004933l_1	52061	204924	3.94	0	20
ptg004933l_1_region	52061	204924	3.94	0	20
ptg004937l_1	385060	1265533	3.29	0	24
ptg004937l_1_region	385060	1265533	3.29	0	24
ptg004939l_1	66029	492250	7.46	0	14
ptg004939l_1_region	66029	492250	7.46	0	14
ptg004940l_1	221756	2271300	10.24	0	42
ptg004940l_1_region	221756	2271300	10.24	0	42
ptg004942l_1	222246	1397244	6.29	0	20
ptg004942l_1_region	222246	1397244	6.29	0	20
ptg004943l_1	233016	1825726	7.84	0	34
ptg004943l_1_region	233016	1825726	7.84	0	34
ptg004944l_1	48818	272252	5.58	0	12
ptg004944l_1_region	48818	272252	5.58	0	12
ptg004947l_1	312491	2346346	7.51	0	75
ptg004947l_1_region	312491	2346346	7.51	0	75
ptg004950l_1	353912	3465854	9.79	0	23
ptg004950l_1_region	353912	3465854	9.79	0	23
ptg004951l_1	91863	1466114	15.96	0	50
ptg004951l_1_region	91863	1466114	15.96	0	50
ptg004952l_1	196004	1797574	9.17	0	24
ptg004952l_1_region	196004	1797574	9.17	0	24
ptg004954l_1	118651	868710	7.32	0	20
ptg004954l_1_region	118651	868710	7.32	0	20
ptg004955l_1	152032	1087359	7.15	0	22
ptg004955l_1_region	152032	1087359	7.15	0	22
ptg004956l_1	668800	6244812	9.34	0	41
ptg004956l_1_region	668800	6244812	9.34	0	41
ptg004958l_1	22625	389585	17.22	0	30
ptg004958l_1_region	22625	389585	17.22	0	30
ptg004959l_1	97798	397808	4.07	0	31
ptg004959l_1_region	97798	397808	4.07	0	31
ptg004962l_1	47016	333567	7.09	0	18
ptg004962l_1_region	47016	333567	7.09	0	18
ptg004966l_1	586194	3072258	5.24	0	23
ptg004966l_1_region	586194	3072258	5.24	0	23
ptg004968l_1	231913	2014386	8.69	0	22
ptg004968l_1_region	231913	2014386	8.69	0	22
ptg004969l_1	367776	2730287	7.42	0	19
ptg004969l_1_region	367776	2730287	7.42	0	19
ptg004970l_1	227834	1496529	6.57	0	19
ptg004970l_1_region	227834	1496529	6.57	0	19
ptg004972l_1	86090	628857	7.30	0	29
ptg004972l_1_region	86090	628857	7.30	0	29
ptg004974l_1	89511	757553	8.46	0	18
ptg004974l_1_region	89511	757553	8.46	0	18
ptg004978l_1	195277	1809254	9.27	0	21
ptg004978l_1_region	195277	1809254	9.27	0	21
ptg004980l_1	300488	2816178	9.37	0	31
ptg004980l_1_region	300488	2816178	9.37	0	31
ptg004983l_1	436682	5122570	11.73	0	52
ptg004983l_1_region	436682	5122570	11.73	0	52
ptg004984l_1	184641	941719	5.10	0	18
ptg004984l_1_region	184641	941719	5.10	0	18
ptg004989l_1	139561	972378	6.97	0	21
ptg004989l_1_region	139561	972378	6.97	0	21
ptg004992l_1	956351	8905722	9.31	0	62
ptg004992l_1_region	956351	8905722	9.31	0	62
ptg004993l_1	157048	1869787	11.91	0	40
ptg004993l_1_region	157048	1869787	11.91	0	40
ptg004994l_1	709386	6628840	9.34	0	35
ptg004994l_1_region	709386	6628840	9.34	0	35
ptg004996l_1	29669	149176	5.03	0	14
ptg004996l_1_region	29669	149176	5.03	0	14
ptg004998l_1	118608	1170070	9.87	0	26
ptg004998l_1_region	118608	1170070	9.87	0	26
ptg005000l_1	238080	1566356	6.58	0	20
ptg005000l_1_region	238080	1566356	6.58	0	20
ptg005001l_1	399479	3555138	8.90	0	21
ptg005001l_1_region	399479	3555138	8.90	0	21
ptg005002l_1	57185	589872	10.32	0	31
ptg005002l_1_region	57185	589872	10.32	0	31
ptg005004l_1	126354	1077562	8.53	0	18
ptg005004l_1_region	126354	1077562	8.53	0	18
ptg005006l_1	111956	1329361	11.87	1	39
ptg005006l_1_region	111956	1329361	11.87	1	39
ptg005010l_1	425951	2638192	6.19	0	28
ptg005010l_1_region	425951	2638192	6.19	0	28
ptg005012l_1	42751	177939	4.16	0	10
ptg005012l_1_region	42751	177939	4.16	0	10
ptg005013l_1	117551	838256	7.13	0	39
ptg005013l_1_region	117551	838256	7.13	0	39
ptg005014l_1	107696	651038	6.05	0	16
ptg005014l_1_region	107696	651038	6.05	0	16
ptg005015l_1	604227	4481849	7.42	0	30
ptg005015l_1_region	604227	4481849	7.42	0	30
ptg005016l_1	67303	442572	6.58	0	16
ptg005016l_1_region	67303	442572	6.58	0	16
ptg005019l_1	844599	7839885	9.28	0	25
ptg005019l_1_region	844599	7839885	9.28	0	25
ptg005021l_1	302865	4197601	13.86	0	33
ptg005021l_1_region	302865	4197601	13.86	0	33
ptg005024l_1	109568	896687	8.18	0	32
ptg005024l_1_region	109568	896687	8.18	0	32
ptg005025l_1	49733	328234	6.60	0	16
ptg005025l_1_region	49733	328234	6.60	0	16
ptg005026l_1	129665	1127171	8.69	0	19
ptg005026l_1_region	129665	1127171	8.69	0	19
ptg005028l_1	323690	1784629	5.51	0	55
ptg005028l_1_region	323690	1784629	5.51	0	55
ptg005029l_1	47690	721990	15.14	0	52
ptg005029l_1_region	47690	721990	15.14	0	52
ptg005030l_1	496298	2914577	5.87	0	20
ptg005030l_1_region	496298	2914577	5.87	0	20
ptg005031l_1	404957	5316888	13.13	0	39
ptg005031l_1_region	404957	5316888	13.13	0	39
ptg005033l_1	199982	1709302	8.55	0	64
ptg005033l_1_region	199982	1709302	8.55	0	64
ptg005035l_1	47881	359106	7.50	0	45
ptg005035l_1_region	47881	359106	7.50	0	45
ptg005038l_1	80737	485508	6.01	0	16
ptg005038l_1_region	80737	485508	6.01	0	16
ptg005039l_1	225817	651119	2.88	0	41
ptg005039l_1_region	225817	651119	2.88	0	41
ptg005041l_1	230114	620002	2.69	0	22
ptg005041l_1_region	230114	620002	2.69	0	22
ptg005042l_1	108612	667464	6.15	0	20
ptg005042l_1_region	108612	667464	6.15	0	20
ptg005043l_1	251343	2106876	8.38	0	622
ptg005043l_1_region	251343	2106876	8.38	0	622
ptg005045l_1	317634	3045240	9.59	0	30
ptg005045l_1_region	317634	3045240	9.59	0	30
ptg005046l_1	64179	472572	7.36	0	20
ptg005046l_1_region	64179	472572	7.36	0	20
ptg005047l_1	261683	2803570	10.71	0	30
ptg005047l_1_region	261683	2803570	10.71	0	30
ptg005049l_1	161875	1281398	7.92	0	24
ptg005049l_1_region	161875	1281398	7.92	0	24
ptg005051l_1	264337	2471845	9.35	0	34
ptg005051l_1_region	264337	2471845	9.35	0	34
ptg005052l_1	18475	14509	0.79	0	8
ptg005052l_1_region	18475	14509	0.79	0	8
ptg005054l_1	302941	8607157	28.41	0	352
ptg005054l_1_region	302941	8607157	28.41	0	352
ptg005055l_1	170479	1091715	6.40	0	17
ptg005055l_1_region	170479	1091715	6.40	0	17
ptg005056l_1	390442	6144178	15.74	0	110
ptg005056l_1_region	390442	6144178	15.74	0	110
ptg005057l_1	223247	1603232	7.18	0	21
ptg005057l_1_region	223247	1603232	7.18	0	21
ptg005058l_1	151182	1082034	7.16	0	35
ptg005058l_1_region	151182	1082034	7.16	0	35
ptg005059l_1	18253	12038	0.66	0	9
ptg005059l_1_region	18253	12038	0.66	0	9
ptg005060l_1	379093	2759787	7.28	0	18
ptg005060l_1_region	379093	2759787	7.28	0	18
ptg005061l_1	126561	1142085	9.02	0	19
ptg005061l_1_region	126561	1142085	9.02	0	19
ptg005063l_1	105681	652761	6.18	0	17
ptg005063l_1_region	105681	652761	6.18	0	17
ptg005066l_1	487050	4690982	9.63	0	47
ptg005066l_1_region	487050	4690982	9.63	0	47
ptg005067l_1	57717	348600	6.04	0	11
ptg005067l_1_region	57717	348600	6.04	0	11
ptg005068l_1	182405	1260185	6.91	0	31
ptg005068l_1_region	182405	1260185	6.91	0	31
ptg005070l_1	391013	3472667	8.88	0	43
ptg005070l_1_region	391013	3472667	8.88	0	43
ptg005071l_1	102333	564437	5.52	0	16
ptg005071l_1_region	102333	564437	5.52	0	16
ptg005072l_1	676865	6628982	9.79	0	58
ptg005072l_1_region	676865	6628982	9.79	0	58
ptg005074l_1	329122	2606314	7.92	0	22
ptg005074l_1_region	329122	2606314	7.92	0	22
ptg005075l_1	314723	2541585	8.08	0	20
ptg005075l_1_region	314723	2541585	8.08	0	20
ptg005076l_1	127543	1192297	9.35	0	26
ptg005076l_1_region	127543	1192297	9.35	0	26
ptg005078l_1	168763	1010427	5.99	0	75
ptg005078l_1_region	168763	1010427	5.99	0	75
ptg005080l_1	301337	4941961	16.40	0	112
ptg005080l_1_region	301337	4941961	16.40	0	112
ptg005083l_1	49372	310616	6.29	0	19
ptg005083l_1_region	49372	310616	6.29	0	19
ptg005088l_1	246963	1904771	7.71	0	23
ptg005088l_1_region	246963	1904771	7.71	0	23
ptg005089l_1	284314	1772322	6.23	0	18
ptg005089l_1_region	284314	1772322	6.23	0	18
ptg005090l_1	235888	1628466	6.90	0	22
ptg005090l_1_region	235888	1628466	6.90	0	22
ptg005091l_1	185376	1064200	5.74	0	20
ptg005091l_1_region	185376	1064200	5.74	0	20
ptg005093l_1	334227	1912656	5.72	0	24
ptg005093l_1_region	334227	1912656	5.72	0	24
ptg005094l_1	421124	3462070	8.22	0	21
ptg005094l_1_region	421124	3462070	8.22	0	21
ptg005097l_1	72079	743610	10.32	0	20
ptg005097l_1_region	72079	743610	10.32	0	20
ptg005098l_1	226412	1633358	7.21	0	19
ptg005098l_1_region	226412	1633358	7.21	0	19
ptg005099l_1	950870	5435862	5.72	0	50
ptg005099l_1_region	950870	5435862	5.72	0	50
ptg005102l_1	150492	1221061	8.11	0	22
ptg005102l_1_region	150492	1221061	8.11	0	22
ptg005103l_1	110420	1041374	9.43	0	21
ptg005103l_1_region	110420	1041374	9.43	0	21
ptg005106l_1	272893	2062073	7.56	0	49
ptg005106l_1_region	272893	2062073	7.56	0	49
ptg005107l_1	343894	3949289	11.48	0	55
ptg005107l_1_region	343894	3949289	11.48	0	55
ptg005108l_1	39893	294527	7.38	0	19
ptg005108l_1_region	39893	294527	7.38	0	19
ptg005113l_1	199325	1594066	8.00	0	27
ptg005113l_1_region	199325	1594066	8.00	0	27
ptg005114l_1	299829	2458574	8.20	0	23
ptg005114l_1_region	299829	2458574	8.20	0	23
ptg005115l_1	246078	1792914	7.29	0	25
ptg005115l_1_region	246078	1792914	7.29	0	25
ptg005118l_1	220856	1576085	7.14	0	21
ptg005118l_1_region	220856	1576085	7.14	0	21
ptg005119l_1	155642	1123801	7.22	0	21
ptg005119l_1_region	155642	1123801	7.22	0	21
ptg005120l_1	456437	3907821	8.56	0	56
ptg005120l_1_region	456437	3907821	8.56	0	56
ptg005122l_1	104011	1128828	10.85	0	21
ptg005122l_1_region	104011	1128828	10.85	0	21
ptg005123l_1	370069	2781406	7.52	0	25
ptg005123l_1_region	370069	2781406	7.52	0	25
ptg005125l_1	82349	566041	6.87	0	14
ptg005125l_1_region	82349	566041	6.87	0	14
ptg005127l_1	84513	431796	5.11	0	12
ptg005127l_1_region	84513	431796	5.11	0	12
ptg005128l_1	384953	2319254	6.02	0	25
ptg005128l_1_region	384953	2319254	6.02	0	25
ptg005130l_1	171272	1133347	6.62	0	17
ptg005130l_1_region	171272	1133347	6.62	0	17
ptg005133l_1	2231265	5236522	2.35	0	30
ptg005133l_1_region	2231265	5236522	2.35	0	30
ptg005136l_1	201893	1656275	8.20	0	17
ptg005136l_1_region	201893	1656275	8.20	0	17
ptg005137l_1	167327	1818463	10.87	0	41
ptg005137l_1_region	167327	1818463	10.87	0	41
ptg005138l_1	159617	1051784	6.59	0	22
ptg005138l_1_region	159617	1051784	6.59	0	22
ptg005139l_1	126606	973980	7.69	0	21
ptg005139l_1_region	126606	973980	7.69	0	21
ptg005140l_1	58821	479035	8.14	0	25
ptg005140l_1_region	58821	479035	8.14	0	25
ptg005142l_1	47336	213379	4.51	0	16
ptg005142l_1_region	47336	213379	4.51	0	16
ptg005143l_1	80616	487303	6.04	0	21
ptg005143l_1_region	80616	487303	6.04	0	21
ptg005145l_1	241209	1414157	5.86	0	18
ptg005145l_1_region	241209	1414157	5.86	0	18
ptg005148l_1	50364	29559	0.59	0	5
ptg005148l_1_region	50364	29559	0.59	0	5
ptg005149l_1	292688	2831336	9.67	0	40
ptg005149l_1_region	292688	2831336	9.67	0	40
ptg005150l_1	103025	905784	8.79	0	30
ptg005150l_1_region	103025	905784	8.79	0	30
ptg005151l_1	38390	225839	5.88	0	16
ptg005151l_1_region	38390	225839	5.88	0	16
ptg005154l_1	1062229	10445381	9.83	0	42
ptg005154l_1_region	1062229	10445381	9.83	0	42
ptg005157l_1	22037	193492	8.78	0	15
ptg005157l_1_region	22037	193492	8.78	0	15
ptg005158l_1	202534	1249999	6.17	0	28
ptg005158l_1_region	202534	1249999	6.17	0	28
ptg005159l_1	547451	4461559	8.15	0	29
ptg005159l_1_region	547451	4461559	8.15	0	29
ptg005162l_1	547791	4647001	8.48	0	26
ptg005162l_1_region	547791	4647001	8.48	0	26
ptg005163l_1	32734	229703	7.02	0	33
ptg005163l_1_region	32734	229703	7.02	0	33
ptg005164l_1	221863	1692942	7.63	0	18
ptg005164l_1_region	221863	1692942	7.63	0	18
ptg005165l_1	50779	463571	9.13	0	31
ptg005165l_1_region	50779	463571	9.13	0	31
ptg005167l_1	31245	142126	4.55	0	18
ptg005167l_1_region	31245	142126	4.55	0	18
ptg005169l_1	273811	1539828	5.62	0	19
ptg005169l_1_region	273811	1539828	5.62	0	19
ptg005172l_1	127246	1574760	12.38	0	54
ptg005172l_1_region	127246	1574760	12.38	0	54
ptg005176l_1	159021	980247	6.16	0	15
ptg005176l_1_region	159021	980247	6.16	0	15
ptg005177l_1	63972	387648	6.06	0	18
ptg005177l_1_region	63972	387648	6.06	0	18
ptg005178l_1	127651	1304328	10.22	0	38
ptg005178l_1_region	127651	1304328	10.22	0	38
ptg005179l_1	150719	1247934	8.28	0	17
ptg005179l_1_region	150719	1247934	8.28	0	17
ptg005180l_1	28593	162589	5.69	0	9
ptg005180l_1_region	28593	162589	5.69	0	9
ptg005181l_1	38642	196604	5.09	0	18
ptg005181l_1_region	38642	196604	5.09	0	18
ptg005182l_1	119701	1049154	8.76	0	21
ptg005182l_1_region	119701	1049154	8.76	0	21
ptg005183l_1	148179	980711	6.62	0	20
ptg005183l_1_region	148179	980711	6.62	0	20
ptg005184l_1	51126	28229	0.55	0	8
ptg005184l_1_region	51126	28229	0.55	0	8
ptg005186l_1	214174	1507029	7.04	0	27
ptg005186l_1_region	214174	1507029	7.04	0	27
ptg005187l_1	25057	164980	6.58	0	23
ptg005187l_1_region	25057	164980	6.58	0	23
ptg005188l_1	224380	2041099	9.10	1	24
ptg005188l_1_region	224380	2041099	9.10	1	24
ptg005189l_1	160635	774399	4.82	0	22
ptg005189l_1_region	160635	774399	4.82	0	22
