chrom	length	bases	mean	min	max
ptg001076l_1	191156	540008	2.82	0	10
ptg001076l_1_region	191156	540008	2.82	0	10
ptg001077l_1	624834	2035438	3.26	0	13
ptg001077l_1_region	624834	2035438	3.26	0	13
ptg001078l_1	907147	2946549	3.25	0	11
ptg001078l_1_region	907147	2946549	3.25	0	11
ptg001079l_1	481637	1881616	3.91	0	14
ptg001079l_1_region	481637	1881616	3.91	0	14
ptg001081l_1	245899	686397	2.79	0	10
ptg001081l_1_region	245899	686397	2.79	0	10
ptg001082l_1	240684	648888	2.70	0	10
ptg001082l_1_region	240684	648888	2.70	0	10
ptg001084l_1	179750	477172	2.65	0	8
ptg001084l_1_region	179750	477172	2.65	0	8
ptg001086l_1	594291	2073506	3.49	0	12
ptg001086l_1_region	594291	2073506	3.49	0	12
ptg001087l_1	1538239	5812193	3.78	0	14
ptg001087l_1_region	1538239	5812193	3.78	0	14
ptg001088l_1	55010	187759	3.41	0	11
ptg001088l_1_region	55010	187759	3.41	0	11
ptg001091l_1	109890	188823	1.72	0	6
ptg001091l_1_region	109890	188823	1.72	0	6
ptg001094l_1	552831	1735768	3.14	0	15
ptg001094l_1_region	552831	1735768	3.14	0	15
ptg001095l_1	662227	2211361	3.34	0	13
ptg001095l_1_region	662227	2211361	3.34	0	13
ptg001096l_1	948383	3634350	3.83	0	31
ptg001096l_1_region	948383	3634350	3.83	0	31
ptg001097l_1	186196	854915	4.59	0	38
ptg001097l_1_region	186196	854915	4.59	0	38
ptg001098l_1	899683	2446514	2.72	0	10
ptg001098l_1_region	899683	2446514	2.72	0	10
ptg001099l_1	1719131	6071815	3.53	0	28
ptg001099l_1_region	1719131	6071815	3.53	0	28
ptg001101l_1	835654	1992952	2.38	0	10
ptg001101l_1_region	835654	1992952	2.38	0	10
ptg001103l_1	226773	681353	3.00	0	16
ptg001103l_1_region	226773	681353	3.00	0	16
ptg001104l_1	171675	515146	3.00	0	13
ptg001104l_1_region	171675	515146	3.00	0	13
ptg001106l_1	1892412	6371829	3.37	0	15
ptg001106l_1_region	1892412	6371829	3.37	0	15
ptg001107l_1	535505	1814662	3.39	0	13
ptg001107l_1_region	535505	1814662	3.39	0	13
ptg001108l_1	431338	1712212	3.97	0	15
ptg001108l_1_region	431338	1712212	3.97	0	15
ptg001110l_1	169611	510232	3.01	0	13
ptg001110l_1_region	169611	510232	3.01	0	13
ptg001111l_1	251818	704789	2.80	0	11
ptg001111l_1_region	251818	704789	2.80	0	11
ptg001112l_1	895714	3047289	3.40	0	12
ptg001112l_1_region	895714	3047289	3.40	0	12
ptg001113l_1	435037	952303	2.19	0	10
ptg001113l_1_region	435037	952303	2.19	0	10
ptg001114l_1	881083	2562772	2.91	0	15
ptg001114l_1_region	881083	2562772	2.91	0	15
ptg001115l_1	323124	1404259	4.35	0	23
ptg001115l_1_region	323124	1404259	4.35	0	23
ptg001120l_1	492668	1481257	3.01	0	13
ptg001120l_1_region	492668	1481257	3.01	0	13
ptg001121l_1	371469	1108645	2.98	0	20
ptg001121l_1_region	371469	1108645	2.98	0	20
ptg001122l_1	877911	3056712	3.48	0	35
ptg001122l_1_region	877911	3056712	3.48	0	35
ptg001123l_1	334839	622444	1.86	0	8
ptg001123l_1_region	334839	622444	1.86	0	8
ptg001124l_1	346769	1020688	2.94	0	7
ptg001124l_1_region	346769	1020688	2.94	0	7
ptg001125l_1	481611	1345869	2.79	0	13
ptg001125l_1_region	481611	1345869	2.79	0	13
ptg001127l_1	2475020	9180466	3.71	0	32
ptg001127l_1_region	2475020	9180466	3.71	0	32
ptg001128l_1	96562	220055	2.28	0	8
ptg001128l_1_region	96562	220055	2.28	0	8
ptg001130l_1	1058287	3640607	3.44	0	28
ptg001130l_1_region	1058287	3640607	3.44	0	28
ptg001131l_1	727807	2108231	2.90	0	24
ptg001131l_1_region	727807	2108231	2.90	0	24
ptg001132l_1	486336	1255952	2.58	0	19
ptg001132l_1_region	486336	1255952	2.58	0	19
ptg001133l_1	73774	173375	2.35	0	7
ptg001133l_1_region	73774	173375	2.35	0	7
ptg001135l_1	350900	1192069	3.40	0	12
ptg001135l_1_region	350900	1192069	3.40	0	12
ptg001136l_1	1206445	4041413	3.35	0	19
ptg001136l_1_region	1206445	4041413	3.35	0	19
ptg001137l_1	570961	1573096	2.76	0	10
ptg001137l_1_region	570961	1573096	2.76	0	10
ptg001139l_1	819888	2853776	3.48	0	11
ptg001139l_1_region	819888	2853776	3.48	0	11
ptg001140l_1	2584891	7392298	2.86	0	14
ptg001140l_1_region	2584891	7392298	2.86	0	14
ptg001141l_1	310528	852499	2.75	0	9
ptg001141l_1_region	310528	852499	2.75	0	9
ptg001142l_1	552152	1072670	1.94	0	23
ptg001142l_1_region	552152	1072670	1.94	0	23
ptg001143l_1	2514065	9289709	3.70	0	12
ptg001143l_1_region	2514065	9289709	3.70	0	12
ptg001144l_1	679416	2197011	3.23	0	15
ptg001144l_1_region	679416	2197011	3.23	0	15
ptg001145l_1	1565900	5785517	3.69	0	16
ptg001145l_1_region	1565900	5785517	3.69	0	16
ptg001146l_1	1164635	4225605	3.63	0	14
ptg001146l_1_region	1164635	4225605	3.63	0	14
ptg001147l_1	169053	769516	4.55	0	12
ptg001147l_1_region	169053	769516	4.55	0	12
ptg001148l_1	448901	1189295	2.65	0	9
ptg001148l_1_region	448901	1189295	2.65	0	9
ptg001149l_1	427394	943113	2.21	0	11
ptg001149l_1_region	427394	943113	2.21	0	11
ptg001150l_1	297677	969738	3.26	0	66
ptg001150l_1_region	297677	969738	3.26	0	66
ptg001151l_1	500217	1188943	2.38	0	16
ptg001151l_1_region	500217	1188943	2.38	0	16
ptg001152l_1	1641536	5743746	3.50	0	22
ptg001152l_1_region	1641536	5743746	3.50	0	22
ptg001153l_1	952259	3306719	3.47	0	12
ptg001153l_1_region	952259	3306719	3.47	0	12
ptg001154l_1	208560	512903	2.46	0	12
ptg001154l_1_region	208560	512903	2.46	0	12
ptg001155l_1	1482101	5233729	3.53	0	15
ptg001155l_1_region	1482101	5233729	3.53	0	15
ptg001157l_1	617823	2670854	4.32	0	13
ptg001157l_1_region	617823	2670854	4.32	0	13
ptg001159l_1	3212607	10750160	3.35	0	21
ptg001159l_1_region	3212607	10750160	3.35	0	21
ptg001160l_1	350891	139392	0.40	0	11
ptg001160l_1_region	350891	139392	0.40	0	11
ptg001163l_1	399258	1018760	2.55	0	22
ptg001163l_1_region	399258	1018760	2.55	0	22
ptg001164l_1	696068	2035798	2.92	0	9
ptg001164l_1_region	696068	2035798	2.92	0	9
ptg001165l_1	788750	2844204	3.61	0	12
ptg001165l_1_region	788750	2844204	3.61	0	12
ptg001166l_1	383184	1134088	2.96	0	9
ptg001166l_1_region	383184	1134088	2.96	0	9
ptg001167l_1	48427	80415	1.66	0	11
ptg001167l_1_region	48427	80415	1.66	0	11
ptg001168l_1	3845446	14299748	3.72	0	16
ptg001168l_1_region	3845446	14299748	3.72	0	16
ptg001169l_1	1519688	4728604	3.11	0	15
ptg001169l_1_region	1519688	4728604	3.11	0	15
ptg001170l_1	91159	330263	3.62	0	9
ptg001170l_1_region	91159	330263	3.62	0	9
ptg001172l_1	3489547	11751471	3.37	0	14
ptg001172l_1_region	3489547	11751471	3.37	0	14
ptg001173l_1	242880	484633	2.00	0	8
ptg001173l_1_region	242880	484633	2.00	0	8
ptg001174l_1	902885	2537037	2.81	0	24
ptg001174l_1_region	902885	2537037	2.81	0	24
ptg001175l_1	600337	1750982	2.92	0	11
ptg001175l_1_region	600337	1750982	2.92	0	11
ptg001176l_1	1156841	4140235	3.58	0	13
ptg001176l_1_region	1156841	4140235	3.58	0	13
ptg001177l_1	2257229	7826935	3.47	0	19
ptg001177l_1_region	2257229	7826935	3.47	0	19
ptg001179l_1	281086	645833	2.30	0	12
ptg001179l_1_region	281086	645833	2.30	0	12
ptg001180l_1	360012	1164983	3.24	0	15
ptg001180l_1_region	360012	1164983	3.24	0	15
ptg001181l_1	39845	156639	3.93	0	15
ptg001181l_1_region	39845	156639	3.93	0	15
ptg001182l_1	461684	1764063	3.82	0	17
ptg001182l_1_region	461684	1764063	3.82	0	17
ptg001183l_1	739380	2361496	3.19	0	12
ptg001183l_1_region	739380	2361496	3.19	0	12
ptg001186l_1	253518	272572	1.08	0	12
ptg001186l_1_region	253518	272572	1.08	0	12
ptg001187l_1	189771	675849	3.56	0	23
ptg001187l_1_region	189771	675849	3.56	0	23
ptg001188l_1	782236	2580860	3.30	0	12
ptg001188l_1_region	782236	2580860	3.30	0	12
ptg001190l_1	984368	3273321	3.33	0	14
ptg001190l_1_region	984368	3273321	3.33	0	14
ptg001191l_1	1678947	3038343	1.81	0	19
ptg001191l_1_region	1678947	3038343	1.81	0	19
ptg001192l_1	286949	767600	2.68	0	24
ptg001192l_1_region	286949	767600	2.68	0	24
ptg001193l_1	678490	1287124	1.90	0	9
ptg001193l_1_region	678490	1287124	1.90	0	9
ptg001194l_1	720754	2301802	3.19	0	19
ptg001194l_1_region	720754	2301802	3.19	0	19
ptg001195l_1	2029672	6120766	3.02	0	44
ptg001195l_1_region	2029672	6120766	3.02	0	44
ptg001196l_1	360158	1081066	3.00	0	10
ptg001196l_1_region	360158	1081066	3.00	0	10
ptg001197l_1	653406	2480267	3.80	0	21
ptg001197l_1_region	653406	2480267	3.80	0	21
ptg001198l_1	273592	694592	2.54	0	10
ptg001198l_1_region	273592	694592	2.54	0	10
ptg001199l_1	171367	434454	2.54	0	12
ptg001199l_1_region	171367	434454	2.54	0	12
ptg001201l_1	155932	443951	2.85	0	10
ptg001201l_1_region	155932	443951	2.85	0	10
ptg001204l_1	701553	2002590	2.85	0	11
ptg001204l_1_region	701553	2002590	2.85	0	11
ptg001205l_1	317000	731180	2.31	0	17
ptg001205l_1_region	317000	731180	2.31	0	17
ptg001206l_1	1179872	4226632	3.58	0	14
ptg001206l_1_region	1179872	4226632	3.58	0	14
ptg001207l_1	329903	707445	2.14	0	9
ptg001207l_1_region	329903	707445	2.14	0	9
ptg001210l_1	343574	4292978	12.50	1	55
ptg001210l_1_region	343574	4292978	12.50	1	55
ptg001212l_1	150081	342022	2.28	0	6
ptg001212l_1_region	150081	342022	2.28	0	6
ptg001214l_1	420699	1381824	3.28	0	10
ptg001214l_1_region	420699	1381824	3.28	0	10
ptg001215l_1	630580	1770636	2.81	0	11
ptg001215l_1_region	630580	1770636	2.81	0	11
ptg001216l_1	264246	728628	2.76	0	12
ptg001216l_1_region	264246	728628	2.76	0	12
ptg001217l_1	288048	584697	2.03	0	8
ptg001217l_1_region	288048	584697	2.03	0	8
ptg001218l_1	1400496	5194825	3.71	0	18
ptg001218l_1_region	1400496	5194825	3.71	0	18
ptg001219l_1	963657	3379931	3.51	0	17
ptg001219l_1_region	963657	3379931	3.51	0	17
ptg001221l_1	467184	2669119	5.71	0	30
ptg001221l_1_region	467184	2669119	5.71	0	30
ptg001222l_1	158110	296772	1.88	0	8
ptg001222l_1_region	158110	296772	1.88	0	8
ptg001223l_1	198987	679914	3.42	0	10
ptg001223l_1_region	198987	679914	3.42	0	10
ptg001226l_1	967684	2629202	2.72	0	11
ptg001226l_1_region	967684	2629202	2.72	0	11
ptg001227l_1	313532	448574	1.43	0	6
ptg001227l_1_region	313532	448574	1.43	0	6
ptg001228l_1	1366534	4311213	3.15	0	12
ptg001228l_1_region	1366534	4311213	3.15	0	12
ptg001229l_1	729300	2331240	3.20	0	13
ptg001229l_1_region	729300	2331240	3.20	0	13
ptg001230l_1	922792	2498459	2.71	0	13
ptg001230l_1_region	922792	2498459	2.71	0	13
ptg001231l_1	1446152	4282002	2.96	0	13
ptg001231l_1_region	1446152	4282002	2.96	0	13
ptg001232l_1	1342366	4439265	3.31	0	14
ptg001232l_1_region	1342366	4439265	3.31	0	14
ptg001233l_1	222792	674473	3.03	0	20
ptg001233l_1_region	222792	674473	3.03	0	20
ptg001234l_1	358866	1682162	4.69	0	30
ptg001234l_1_region	358866	1682162	4.69	0	30
ptg001236l_1	1619101	5121625	3.16	0	14
ptg001236l_1_region	1619101	5121625	3.16	0	14
ptg001237l_1	540299	2298547	4.25	0	15
ptg001237l_1_region	540299	2298547	4.25	0	15
ptg001238l_1	820537	1853632	2.26	0	37
ptg001238l_1_region	820537	1853632	2.26	0	37
ptg001241l_1	241423	446967	1.85	0	9
ptg001241l_1_region	241423	446967	1.85	0	9
ptg001242l_1	1455621	5243962	3.60	0	13
ptg001242l_1_region	1455621	5243962	3.60	0	13
ptg001243l_1	249698	308287	1.23	0	4
ptg001243l_1_region	249698	308287	1.23	0	4
ptg001244l_1	186068	355180	1.91	0	14
ptg001244l_1_region	186068	355180	1.91	0	14
ptg001245l_1	737059	2442368	3.31	0	13
ptg001245l_1_region	737059	2442368	3.31	0	13
ptg001246l_1	1470651	4761816	3.24	0	31
ptg001246l_1_region	1470651	4761816	3.24	0	31
ptg001248l_1	87461	207826	2.38	0	6
ptg001248l_1_region	87461	207826	2.38	0	6
ptg001249l_1	391567	1109601	2.83	0	9
ptg001249l_1_region	391567	1109601	2.83	0	9
ptg001250l_1	911834	2385710	2.62	0	14
ptg001250l_1_region	911834	2385710	2.62	0	14
ptg001251l_1	329054	690070	2.10	0	8
ptg001251l_1_region	329054	690070	2.10	0	8
ptg001252l_1	500022	1571466	3.14	0	12
ptg001252l_1_region	500022	1571466	3.14	0	12
ptg001254l_1	546791	1316498	2.41	0	10
ptg001254l_1_region	546791	1316498	2.41	0	10
ptg001255l_1	646484	2155537	3.33	0	10
ptg001255l_1_region	646484	2155537	3.33	0	10
ptg001256l_1	79024	164336	2.08	0	6
ptg001256l_1_region	79024	164336	2.08	0	6
ptg001257l_1	782368	2596367	3.32	0	15
ptg001257l_1_region	782368	2596367	3.32	0	15
ptg001259l_1	38132	71268	1.87	0	4
ptg001259l_1_region	38132	71268	1.87	0	4
ptg001260l_1	431172	1247962	2.89	0	11
ptg001260l_1_region	431172	1247962	2.89	0	11
ptg001261l_1	131497	451371	3.43	0	10
ptg001261l_1_region	131497	451371	3.43	0	10
ptg001265l_1	1687154	5189021	3.08	0	12
ptg001265l_1_region	1687154	5189021	3.08	0	12
ptg001266l_1	197487	274053	1.39	0	5
ptg001266l_1_region	197487	274053	1.39	0	5
ptg001267l_1	827409	3512877	4.25	0	28
ptg001267l_1_region	827409	3512877	4.25	0	28
ptg001268l_1	1258871	4764599	3.78	0	12
ptg001268l_1_region	1258871	4764599	3.78	0	12
ptg001269l_1	317075	722049	2.28	0	10
ptg001269l_1_region	317075	722049	2.28	0	10
ptg001270l_1	2348583	8608061	3.67	0	20
ptg001270l_1_region	2348583	8608061	3.67	0	20
ptg001271l_1	632687	1679590	2.65	0	10
ptg001271l_1_region	632687	1679590	2.65	0	10
ptg001272l_1	732834	2208127	3.01	0	27
ptg001272l_1_region	732834	2208127	3.01	0	27
ptg001273l_1	466055	952917	2.04	0	6
ptg001273l_1_region	466055	952917	2.04	0	6
ptg001274l_1	154390	246270	1.60	0	9
ptg001274l_1_region	154390	246270	1.60	0	9
ptg001275l_1	170879	389365	2.28	0	12
ptg001275l_1_region	170879	389365	2.28	0	12
ptg001277l_1	1217146	4427034	3.64	0	11
ptg001277l_1_region	1217146	4427034	3.64	0	11
ptg001278l_1	99350	44042	0.44	0	3
ptg001278l_1_region	99350	44042	0.44	0	3
ptg001280l_1	1379769	6037784	4.38	0	24
ptg001280l_1_region	1379769	6037784	4.38	0	24
ptg001281l_1	675468	1721744	2.55	0	12
ptg001281l_1_region	675468	1721744	2.55	0	12
ptg001282l_1	192470	619578	3.22	0	15
ptg001282l_1_region	192470	619578	3.22	0	15
ptg001283l_1	641044	2014845	3.14	0	57
ptg001283l_1_region	641044	2014845	3.14	0	57
ptg001284l_1	434012	1011541	2.33	0	11
ptg001284l_1_region	434012	1011541	2.33	0	11
ptg001285l_1	1004254	3313488	3.30	0	25
ptg001285l_1_region	1004254	3313488	3.30	0	25
ptg001286l_1	2907770	10372424	3.57	0	14
ptg001286l_1_region	2907770	10372424	3.57	0	14
ptg001287l_1	342323	1315468	3.84	0	78
ptg001287l_1_region	342323	1315468	3.84	0	78
ptg001288l_1	651774	2125178	3.26	0	9
ptg001288l_1_region	651774	2125178	3.26	0	9
ptg001289l_1	512027	1650816	3.22	0	14
ptg001289l_1_region	512027	1650816	3.22	0	14
ptg001291l_1	527840	1443802	2.74	0	13
ptg001291l_1_region	527840	1443802	2.74	0	13
ptg001292l_1	588053	2133587	3.63	0	10
ptg001292l_1_region	588053	2133587	3.63	0	10
ptg001293l_1	3392318	12618080	3.72	0	15
ptg001293l_1_region	3392318	12618080	3.72	0	15
ptg001298l_1	664390	2420516	3.64	0	20
ptg001298l_1_region	664390	2420516	3.64	0	20
ptg001302l_1	1445834	5415536	3.75	0	15
ptg001302l_1_region	1445834	5415536	3.75	0	15
ptg001303l_1	244608	759972	3.11	0	8
ptg001303l_1_region	244608	759972	3.11	0	8
ptg001305l_1	630819	2182489	3.46	0	10
ptg001305l_1_region	630819	2182489	3.46	0	10
ptg001307l_1	214884	612451	2.85	0	126
ptg001307l_1_region	214884	612451	2.85	0	126
ptg001308l_1	1115363	4006986	3.59	0	12
ptg001308l_1_region	1115363	4006986	3.59	0	12
ptg001310l_1	759176	2266417	2.99	0	16
ptg001310l_1_region	759176	2266417	2.99	0	16
ptg001311l_1	480735	1396102	2.90	0	10
ptg001311l_1_region	480735	1396102	2.90	0	10
ptg001312l_1	1018874	3006544	2.95	0	15
ptg001312l_1_region	1018874	3006544	2.95	0	15
ptg001313l_1	582328	1186889	2.04	0	8
ptg001313l_1_region	582328	1186889	2.04	0	8
ptg001315l_1	957669	3170531	3.31	0	16
ptg001315l_1_region	957669	3170531	3.31	0	16
ptg001317l_1	416269	1246717	2.99	0	9
ptg001317l_1_region	416269	1246717	2.99	0	9
ptg001320l_1	376221	1102717	2.93	0	13
ptg001320l_1_region	376221	1102717	2.93	0	13
ptg001321l_1	922695	2886057	3.13	0	15
ptg001321l_1_region	922695	2886057	3.13	0	15
ptg001323l_1	558603	2138336	3.83	0	26
ptg001323l_1_region	558603	2138336	3.83	0	26
ptg001324l_1	804769	3836806	4.77	0	31
ptg001324l_1_region	804769	3836806	4.77	0	31
ptg001325l_1	586416	1943774	3.31	0	13
ptg001325l_1_region	586416	1943774	3.31	0	13
ptg001327l_1	798392	1583377	1.98	0	11
ptg001327l_1_region	798392	1583377	1.98	0	11
ptg001331l_1	1347739	6223675	4.62	0	31
ptg001331l_1_region	1347739	6223675	4.62	0	31
ptg001334l_1	237104	719113	3.03	0	9
ptg001334l_1_region	237104	719113	3.03	0	9
ptg001336l_1	486749	1835047	3.77	0	11
ptg001336l_1_region	486749	1835047	3.77	0	11
ptg001337l_1	1247903	3961277	3.17	0	13
ptg001337l_1_region	1247903	3961277	3.17	0	13
ptg001338l_1	1507868	4683182	3.11	0	17
ptg001338l_1_region	1507868	4683182	3.11	0	17
ptg001339l_1	297381	862415	2.90	0	14
ptg001339l_1_region	297381	862415	2.90	0	14
ptg001340l_1	1160903	3813250	3.28	0	15
ptg001340l_1_region	1160903	3813250	3.28	0	15
ptg001341l_1	162590	443345	2.73	0	9
ptg001341l_1_region	162590	443345	2.73	0	9
ptg001342l_1	478032	1128498	2.36	0	11
ptg001342l_1_region	478032	1128498	2.36	0	11
ptg001343l_1	1956331	6417013	3.28	0	16
ptg001343l_1_region	1956331	6417013	3.28	0	16
ptg001345l_1	481458	1692924	3.52	0	16
ptg001345l_1_region	481458	1692924	3.52	0	16
ptg001346l_1	341711	1241934	3.63	0	12
ptg001346l_1_region	341711	1241934	3.63	0	12
ptg001347l_1	1222919	3950097	3.23	0	20
ptg001347l_1_region	1222919	3950097	3.23	0	20
ptg001350l_1	999220	2891651	2.89	0	14
ptg001350l_1_region	999220	2891651	2.89	0	14
ptg001352l_1	2789431	4241629	1.52	0	83
ptg001352l_1_region	2789431	4241629	1.52	0	83
ptg001353l_1	1043613	5019562	4.81	0	32
ptg001353l_1_region	1043613	5019562	4.81	0	32
ptg001354l_1	544650	1801604	3.31	0	12
ptg001354l_1_region	544650	1801604	3.31	0	12
ptg001355l_1	1517483	5774190	3.81	0	24
ptg001355l_1_region	1517483	5774190	3.81	0	24
ptg001356l_1	1623828	4678222	2.88	0	16
ptg001356l_1_region	1623828	4678222	2.88	0	16
ptg001358l_1	434518	1145195	2.64	0	19
ptg001358l_1_region	434518	1145195	2.64	0	19
ptg001359l_1	1748538	6436540	3.68	0	19
ptg001359l_1_region	1748538	6436540	3.68	0	19
ptg001360l_1	151121	72289	0.48	0	15
ptg001360l_1_region	151121	72289	0.48	0	15
ptg001362l_1	493970	1181702	2.39	0	12
ptg001362l_1_region	493970	1181702	2.39	0	12
ptg001363l_1	531448	966017	1.82	0	10
ptg001363l_1_region	531448	966017	1.82	0	10
ptg001364l_1	2038070	6599965	3.24	0	13
ptg001364l_1_region	2038070	6599965	3.24	0	13
ptg001365l_1	505968	1377676	2.72	0	9
ptg001365l_1_region	505968	1377676	2.72	0	9
ptg001368l_1	1237472	4676879	3.78	0	31
ptg001368l_1_region	1237472	4676879	3.78	0	31
ptg001369l_1	560903	1665560	2.97	0	10
ptg001369l_1_region	560903	1665560	2.97	0	10
ptg001370l_1	319184	1658538	5.20	0	20
ptg001370l_1_region	319184	1658538	5.20	0	20
ptg001371l_1	408185	878175	2.15	0	12
ptg001371l_1_region	408185	878175	2.15	0	12
ptg001372l_1	1124662	3648360	3.24	0	15
ptg001372l_1_region	1124662	3648360	3.24	0	15
ptg001374l_1	1646679	5046923	3.06	0	14
ptg001374l_1_region	1646679	5046923	3.06	0	14
ptg001377l_1	568133	1472015	2.59	0	10
ptg001377l_1_region	568133	1472015	2.59	0	10
ptg001379l_1	46612	55836	1.20	0	6
ptg001379l_1_region	46612	55836	1.20	0	6
ptg001380l_1	1529331	4985971	3.26	0	14
ptg001380l_1_region	1529331	4985971	3.26	0	14
ptg001381l_1	638857	2110204	3.30	0	10
ptg001381l_1_region	638857	2110204	3.30	0	10
ptg001383l_1	1125404	4298792	3.82	0	13
ptg001383l_1_region	1125404	4298792	3.82	0	13
ptg001384l_1	754421	2362822	3.13	0	11
ptg001384l_1_region	754421	2362822	3.13	0	11
ptg001385l_1	322322	1896717	5.88	0	23
ptg001385l_1_region	322322	1896717	5.88	0	23
ptg001387l_1	53084	97715	1.84	0	7
ptg001387l_1_region	53084	97715	1.84	0	7
ptg001388l_1	2224047	7845320	3.53	0	12
ptg001388l_1_region	2224047	7845320	3.53	0	12
ptg001390l_1	1342748	4767324	3.55	0	12
ptg001390l_1_region	1342748	4767324	3.55	0	12
ptg001391l_1	260580	415618	1.59	0	6
ptg001391l_1_region	260580	415618	1.59	0	6
ptg001392l_1	352525	976412	2.77	0	12
ptg001392l_1_region	352525	976412	2.77	0	12
ptg001393l_1	1783319	5915610	3.32	0	18
ptg001393l_1_region	1783319	5915610	3.32	0	18
ptg001395l_1	636776	1458735	2.29	0	11
ptg001395l_1_region	636776	1458735	2.29	0	11
ptg001398l_1	606457	2028334	3.34	0	12
ptg001398l_1_region	606457	2028334	3.34	0	12
ptg001402l_1	182714	437710	2.40	0	11
ptg001402l_1_region	182714	437710	2.40	0	11
ptg001403l_1	221544	845680	3.82	0	11
ptg001403l_1_region	221544	845680	3.82	0	11
ptg001404c_1	106053	199525	1.88	0	6
ptg001404c_1_region	106053	199525	1.88	0	6
ptg001406l_1	68041	137527	2.02	0	6
ptg001406l_1_region	68041	137527	2.02	0	6
ptg001407l_1	1095834	3543977	3.23	0	16
ptg001407l_1_region	1095834	3543977	3.23	0	16
ptg001408l_1	965460	3246766	3.36	0	12
ptg001408l_1_region	965460	3246766	3.36	0	12
ptg001409l_1	1039416	4316777	4.15	0	26
ptg001409l_1_region	1039416	4316777	4.15	0	26
ptg001411l_1	489626	1101301	2.25	0	21
ptg001411l_1_region	489626	1101301	2.25	0	21
ptg001412l_1	2029285	7581818	3.74	0	24
ptg001412l_1_region	2029285	7581818	3.74	0	24
ptg001414l_1	449830	861022	1.91	0	23
ptg001414l_1_region	449830	861022	1.91	0	23
ptg001415l_1	798724	2511688	3.14	0	12
ptg001415l_1_region	798724	2511688	3.14	0	12
ptg001416l_1	290293	722811	2.49	0	18
ptg001416l_1_region	290293	722811	2.49	0	18
ptg001417l_1	141728	154205	1.09	0	7
ptg001417l_1_region	141728	154205	1.09	0	7
ptg001418l_1	176600	403300	2.28	0	19
ptg001418l_1_region	176600	403300	2.28	0	19
ptg001419l_1	692017	2031163	2.94	0	11
ptg001419l_1_region	692017	2031163	2.94	0	11
ptg001420l_1	413126	904207	2.19	0	11
ptg001420l_1_region	413126	904207	2.19	0	11
ptg001422l_1	914960	3047466	3.33	0	12
ptg001422l_1_region	914960	3047466	3.33	0	12
ptg001424l_1	512758	2689818	5.25	0	59
ptg001424l_1_region	512758	2689818	5.25	0	59
ptg001425l_1	1724726	5866937	3.40	0	25
ptg001425l_1_region	1724726	5866937	3.40	0	25
ptg001426l_1	436185	2098745	4.81	0	15
ptg001426l_1_region	436185	2098745	4.81	0	15
ptg001427l_1	1496250	5362688	3.58	0	14
ptg001427l_1_region	1496250	5362688	3.58	0	14
ptg001429l_1	4598107	17205339	3.74	0	14
ptg001429l_1_region	4598107	17205339	3.74	0	14
ptg001430l_1	327501	1175825	3.59	0	37
ptg001430l_1_region	327501	1175825	3.59	0	37
ptg001433l_1	1646667	5324914	3.23	0	14
ptg001433l_1_region	1646667	5324914	3.23	0	14
ptg001434l_1	856961	2723551	3.18	0	11
ptg001434l_1_region	856961	2723551	3.18	0	11
ptg001435l_1	234760	560595	2.39	0	13
ptg001435l_1_region	234760	560595	2.39	0	13
ptg001436l_1	367781	1587129	4.32	0	42
ptg001436l_1_region	367781	1587129	4.32	0	42
ptg001437l_1	748502	2321315	3.10	0	13
ptg001437l_1_region	748502	2321315	3.10	0	13
ptg001438l_1	1622442	3270589	2.02	0	34
ptg001438l_1_region	1622442	3270589	2.02	0	34
ptg001439l_1	1197937	3994643	3.33	0	13
ptg001439l_1_region	1197937	3994643	3.33	0	13
ptg001440l_1	1940176	7010174	3.61	0	14
ptg001440l_1_region	1940176	7010174	3.61	0	14
ptg001441l_1	60762	175512	2.89	0	7
ptg001441l_1_region	60762	175512	2.89	0	7
ptg001442l_1	1026435	2880428	2.81	0	101
ptg001442l_1_region	1026435	2880428	2.81	0	101
ptg001444l_1	442356	1067934	2.41	0	9
ptg001444l_1_region	442356	1067934	2.41	0	9
ptg001447l_1	2320605	8778996	3.78	0	49
ptg001447l_1_region	2320605	8778996	3.78	0	49
ptg001448l_1	985573	3278784	3.33	0	14
ptg001448l_1_region	985573	3278784	3.33	0	14
ptg001450l_1	701996	2407471	3.43	0	11
ptg001450l_1_region	701996	2407471	3.43	0	11
ptg001451l_1	648436	3483834	5.37	0	420
ptg001451l_1_region	648436	3483834	5.37	0	420
ptg001453l_1	1160721	3864029	3.33	0	11
ptg001453l_1_region	1160721	3864029	3.33	0	11
ptg001454l_1	368543	1114103	3.02	0	13
ptg001454l_1_region	368543	1114103	3.02	0	13
ptg001457l_1	107966	167871	1.55	0	5
ptg001457l_1_region	107966	167871	1.55	0	5
ptg001458l_1	60423	51335	0.85	0	6
ptg001458l_1_region	60423	51335	0.85	0	6
ptg001459l_1	3214661	12225754	3.80	0	17
ptg001459l_1_region	3214661	12225754	3.80	0	17
ptg001460l_1	1362680	3612494	2.65	0	13
ptg001460l_1_region	1362680	3612494	2.65	0	13
ptg001462l_1	558923	1915177	3.43	0	9
ptg001462l_1_region	558923	1915177	3.43	0	9
ptg001464l_1	882858	3554891	4.03	0	24
ptg001464l_1_region	882858	3554891	4.03	0	24
ptg001465l_1	22738	1083	0.05	0	1
ptg001465l_1_region	22738	1083	0.05	0	1
