chrom	length	bases	mean	min	max
ptg002062l_1_region	87345	533979	6.11	0	19
ptg002063l_1	771989	2559436	3.32	0	37
ptg002063l_1_region	771989	2559436	3.32	0	37
ptg002065l_1	358376	2057863	5.74	0	23
ptg002065l_1_region	358376	2057863	5.74	0	23
ptg002067l_1	438166	2162469	4.94	0	16
ptg002067l_1_region	438166	2162469	4.94	0	16
ptg002068l_1	382279	1702487	4.45	0	13
ptg002068l_1_region	382279	1702487	4.45	0	13
ptg002069l_1	34288	168328	4.91	0	10
ptg002069l_1_region	34288	168328	4.91	0	10
ptg002070l_1	754116	5906292	7.83	0	27
ptg002070l_1_region	754116	5906292	7.83	0	27
ptg002073l_1	18440	52351	2.84	0	8
ptg002073l_1_region	18440	52351	2.84	0	8
ptg002075l_1	2322473	12094463	5.21	0	38
ptg002075l_1_region	2322473	12094463	5.21	0	38
ptg002076l_1	242075	931795	3.85	0	22
ptg002076l_1_region	242075	931795	3.85	0	22
ptg002082l_1	41227	106826	2.59	0	6
ptg002082l_1_region	41227	106826	2.59	0	6
ptg002083l_1	1046876	5149240	4.92	0	27
ptg002083l_1_region	1046876	5149240	4.92	0	27
ptg002084l_1	99712	546616	5.48	0	13
ptg002084l_1_region	99712	546616	5.48	0	13
ptg002085l_1	996823	5412396	5.43	0	17
ptg002085l_1_region	996823	5412396	5.43	0	17
ptg002087l_1	310924	923422	2.97	0	13
ptg002087l_1_region	310924	923422	2.97	0	13
ptg002089l_1	1273834	6065363	4.76	0	95
ptg002089l_1_region	1273834	6065363	4.76	0	95
ptg002090l_1	372616	1723006	4.62	0	17
ptg002090l_1_region	372616	1723006	4.62	0	17
ptg002093l_1	1002756	4047117	4.04	0	15
ptg002093l_1_region	1002756	4047117	4.04	0	15
ptg002094l_1	407412	1666609	4.09	0	15
ptg002094l_1_region	407412	1666609	4.09	0	15
ptg002096l_1	834009	3802462	4.56	0	15
ptg002096l_1_region	834009	3802462	4.56	0	15
ptg002097l_1	437430	2850535	6.52	0	25
ptg002097l_1_region	437430	2850535	6.52	0	25
ptg002098l_1	518151	1861327	3.59	0	17
ptg002098l_1_region	518151	1861327	3.59	0	17
ptg002100l_1	703140	2998314	4.26	0	17
ptg002100l_1_region	703140	2998314	4.26	0	17
ptg002102l_1	82523	420875	5.10	0	11
ptg002102l_1_region	82523	420875	5.10	0	11
ptg002103l_1	651400	3367849	5.17	0	19
ptg002103l_1_region	651400	3367849	5.17	0	19
ptg002105l_1	226392	989083	4.37	0	14
ptg002105l_1_region	226392	989083	4.37	0	14
ptg002106l_1	277492	1420112	5.12	0	17
ptg002106l_1_region	277492	1420112	5.12	0	17
ptg002107l_1	1762279	8889206	5.04	0	22
ptg002107l_1_region	1762279	8889206	5.04	0	22
ptg002108l_1	144579	776934	5.37	0	17
ptg002108l_1_region	144579	776934	5.37	0	17
ptg002109l_1	804728	2890064	3.59	0	16
ptg002109l_1_region	804728	2890064	3.59	0	16
ptg002111l_1	291358	1749402	6.00	0	20
ptg002111l_1_region	291358	1749402	6.00	0	20
ptg002112l_1	678485	3120253	4.60	0	14
ptg002112l_1_region	678485	3120253	4.60	0	14
ptg002113l_1	563223	4261560	7.57	0	112
ptg002113l_1_region	563223	4261560	7.57	0	112
ptg002114l_1	1155595	7403057	6.41	0	33
ptg002114l_1_region	1155595	7403057	6.41	0	33
ptg002115l_1	199197	650199	3.26	0	14
ptg002115l_1_region	199197	650199	3.26	0	14
ptg002116l_1	100558	273167	2.72	0	20
ptg002116l_1_region	100558	273167	2.72	0	20
ptg002117l_1	722058	3881946	5.38	0	19
ptg002117l_1_region	722058	3881946	5.38	0	19
ptg002118l_1	335038	1340543	4.00	0	14
ptg002118l_1_region	335038	1340543	4.00	0	14
ptg002119l_1	778402	3887050	4.99	0	14
ptg002119l_1_region	778402	3887050	4.99	0	14
ptg002120l_1	404942	2260961	5.58	0	23
ptg002120l_1_region	404942	2260961	5.58	0	23
ptg002122l_1	209234	562859	2.69	0	15
ptg002122l_1_region	209234	562859	2.69	0	15
ptg002123l_1	1839336	10477187	5.70	0	56
ptg002123l_1_region	1839336	10477187	5.70	0	56
ptg002125l_1	559331	2747869	4.91	0	17
ptg002125l_1_region	559331	2747869	4.91	0	17
ptg002126l_1	302316	1413752	4.68	0	16
ptg002126l_1_region	302316	1413752	4.68	0	16
ptg002127l_1	327451	1215744	3.71	0	13
ptg002127l_1_region	327451	1215744	3.71	0	13
ptg002128l_1	1676319	7958588	4.75	0	15
ptg002128l_1_region	1676319	7958588	4.75	0	15
ptg002129l_1	786848	4020986	5.11	0	15
ptg002129l_1_region	786848	4020986	5.11	0	15
ptg002130l_1	173261	1317655	7.61	0	35
ptg002130l_1_region	173261	1317655	7.61	0	35
ptg002132l_1	192090	792575	4.13	0	32
ptg002132l_1_region	192090	792575	4.13	0	32
ptg002133l_1	553347	2467818	4.46	0	32
ptg002133l_1_region	553347	2467818	4.46	0	32
ptg002134l_1	402038	1953393	4.86	0	14
ptg002134l_1_region	402038	1953393	4.86	0	14
ptg002135l_1	817787	4122486	5.04	0	28
ptg002135l_1_region	817787	4122486	5.04	0	28
ptg002136l_1	109762	652317	5.94	0	33
ptg002136l_1_region	109762	652317	5.94	0	33
ptg002137l_1	1324800	7655533	5.78	0	22
ptg002137l_1_region	1324800	7655533	5.78	0	22
ptg002140l_1	321742	837105	2.60	0	14
ptg002140l_1_region	321742	837105	2.60	0	14
ptg002141l_1	581418	2027746	3.49	0	12
ptg002141l_1_region	581418	2027746	3.49	0	12
ptg002143l_1	1334480	7247014	5.43	0	21
ptg002143l_1_region	1334480	7247014	5.43	0	21
ptg002144l_1	367063	1752855	4.78	0	15
ptg002144l_1_region	367063	1752855	4.78	0	15
ptg002145l_1	33771	115931	3.43	0	9
ptg002145l_1_region	33771	115931	3.43	0	9
ptg002146l_1	161457	537858	3.33	0	11
ptg002146l_1_region	161457	537858	3.33	0	11
ptg002147l_1	674418	3583269	5.31	0	22
ptg002147l_1_region	674418	3583269	5.31	0	22
ptg002150l_1	1185498	5391078	4.55	0	15
ptg002150l_1_region	1185498	5391078	4.55	0	15
ptg002151l_1	252856	834268	3.30	0	20
ptg002151l_1_region	252856	834268	3.30	0	20
ptg002152l_1	276178	1585417	5.74	0	17
ptg002152l_1_region	276178	1585417	5.74	0	17
ptg002153l_1	767386	3752300	4.89	0	17
ptg002153l_1_region	767386	3752300	4.89	0	17
ptg002154l_1	57966	197385	3.41	0	12
ptg002154l_1_region	57966	197385	3.41	0	12
ptg002155l_1	187964	684390	3.64	0	13
ptg002155l_1_region	187964	684390	3.64	0	13
ptg002158l_1	170167	738283	4.34	0	16
ptg002158l_1_region	170167	738283	4.34	0	16
ptg002159l_1	993280	4616927	4.65	0	19
ptg002159l_1_region	993280	4616927	4.65	0	19
ptg002160l_1	445316	2491796	5.60	0	19
ptg002160l_1_region	445316	2491796	5.60	0	19
ptg002162l_1	1171903	5126601	4.37	0	22
ptg002162l_1_region	1171903	5126601	4.37	0	22
ptg002163l_1	23151	58080	2.51	0	9
ptg002163l_1_region	23151	58080	2.51	0	9
ptg002165l_1	278253	1582124	5.69	0	20
ptg002165l_1_region	278253	1582124	5.69	0	20
ptg002166l_1	344945	1398203	4.05	0	13
ptg002166l_1_region	344945	1398203	4.05	0	13
ptg002167l_1	416831	1609469	3.86	0	14
ptg002167l_1_region	416831	1609469	3.86	0	14
ptg002169l_1	57879	153576	2.65	0	15
ptg002169l_1_region	57879	153576	2.65	0	15
ptg002171l_1	1469202	6674091	4.54	0	17
ptg002171l_1_region	1469202	6674091	4.54	0	17
ptg002172l_1	723626	3653715	5.05	0	16
ptg002172l_1_region	723626	3653715	5.05	0	16
ptg002174l_1	489822	4417583	9.02	0	30
ptg002174l_1_region	489822	4417583	9.02	0	30
ptg002175l_1	138050	643375	4.66	0	12
ptg002175l_1_region	138050	643375	4.66	0	12
ptg002177l_1	794112	6633149	8.35	0	110
ptg002177l_1_region	794112	6633149	8.35	0	110
ptg002178l_1	187683	468306	2.50	0	13
ptg002178l_1_region	187683	468306	2.50	0	13
ptg002179l_1	1267357	6137125	4.84	0	25
ptg002179l_1_region	1267357	6137125	4.84	0	25
ptg002180l_1	1095559	4533321	4.14	0	40
ptg002180l_1_region	1095559	4533321	4.14	0	40
ptg002182l_1	314882	1831880	5.82	0	20
ptg002182l_1_region	314882	1831880	5.82	0	20
ptg002183l_1	202440	692093	3.42	0	13
ptg002183l_1_region	202440	692093	3.42	0	13
ptg002184l_1	1583132	9172359	5.79	0	17
ptg002184l_1_region	1583132	9172359	5.79	0	17
ptg002187l_1	1261500	6344625	5.03	0	15
ptg002187l_1_region	1261500	6344625	5.03	0	15
ptg002189l_1	1078290	5392523	5.00	0	24
ptg002189l_1_region	1078290	5392523	5.00	0	24
ptg002190l_1	1633389	7619888	4.67	0	24
ptg002190l_1_region	1633389	7619888	4.67	0	24
ptg002191l_1	1385450	7261109	5.24	0	24
ptg002191l_1_region	1385450	7261109	5.24	0	24
ptg002192l_1	1138718	5960889	5.23	0	16
ptg002192l_1_region	1138718	5960889	5.23	0	16
ptg002193l_1	178546	919513	5.15	0	22
ptg002193l_1_region	178546	919513	5.15	0	22
ptg002195l_1	564493	3195095	5.66	0	18
ptg002195l_1_region	564493	3195095	5.66	0	18
ptg002196l_1	395103	2045675	5.18	0	24
ptg002196l_1_region	395103	2045675	5.18	0	24
ptg002197l_1	544310	842593	1.55	0	23
ptg002197l_1_region	544310	842593	1.55	0	23
ptg002199l_1	968788	5848869	6.04	0	24
ptg002199l_1_region	968788	5848869	6.04	0	24
ptg002200l_1	1031499	5307110	5.15	0	21
ptg002200l_1_region	1031499	5307110	5.15	0	21
ptg002201l_1	503645	1886672	3.75	0	22
ptg002201l_1_region	503645	1886672	3.75	0	22
ptg002202l_1	727298	3256490	4.48	0	18
ptg002202l_1_region	727298	3256490	4.48	0	18
ptg002203l_1	503590	1018698	2.02	0	18
ptg002203l_1_region	503590	1018698	2.02	0	18
ptg002205l_1	435847	2321170	5.33	0	15
ptg002205l_1_region	435847	2321170	5.33	0	15
ptg002207l_1	227546	1147219	5.04	0	16
ptg002207l_1_region	227546	1147219	5.04	0	16
ptg002208l_1	1339831	9412349	7.03	0	90
ptg002208l_1_region	1339831	9412349	7.03	0	90
ptg002209l_1	115204	518732	4.50	0	12
ptg002209l_1_region	115204	518732	4.50	0	12
ptg002212l_1	3139118	16595705	5.29	0	44
ptg002212l_1_region	3139118	16595705	5.29	0	44
ptg002216l_1	2118298	11148217	5.26	0	18
ptg002216l_1_region	2118298	11148217	5.26	0	18
ptg002218l_1	583826	4239960	7.26	0	55
ptg002218l_1_region	583826	4239960	7.26	0	55
ptg002219l_1	1415541	5778295	4.08	0	32
ptg002219l_1_region	1415541	5778295	4.08	0	32
ptg002221l_1	113257	477185	4.21	0	14
ptg002221l_1_region	113257	477185	4.21	0	14
ptg002222l_1	317670	1425725	4.49	0	13
ptg002222l_1_region	317670	1425725	4.49	0	13
ptg002223l_1	278858	1098145	3.94	0	11
ptg002223l_1_region	278858	1098145	3.94	0	11
ptg002224l_1	522524	2746367	5.26	0	40
ptg002224l_1_region	522524	2746367	5.26	0	40
ptg002225l_1	1359822	7241545	5.33	0	22
ptg002225l_1_region	1359822	7241545	5.33	0	22
ptg002226l_1	528110	2637919	5.00	0	16
ptg002226l_1_region	528110	2637919	5.00	0	16
ptg002227l_1	625106	2831346	4.53	0	20
ptg002227l_1_region	625106	2831346	4.53	0	20
ptg002230l_1	65174	151184	2.32	0	12
ptg002230l_1_region	65174	151184	2.32	0	12
ptg002232l_1	909811	4109054	4.52	0	37
ptg002232l_1_region	909811	4109054	4.52	0	37
ptg002234l_1	996606	3407873	3.42	0	19
ptg002234l_1_region	996606	3407873	3.42	0	19
ptg002235l_1	962819	4973141	5.17	0	18
ptg002235l_1_region	962819	4973141	5.17	0	18
ptg002236l_1	540754	1936702	3.58	0	13
ptg002236l_1_region	540754	1936702	3.58	0	13
ptg002239l_1	1098770	5258506	4.79	0	24
ptg002239l_1_region	1098770	5258506	4.79	0	24
ptg002240l_1	924082	4050517	4.38	0	18
ptg002240l_1_region	924082	4050517	4.38	0	18
ptg002242l_1	280589	1333926	4.75	0	18
ptg002242l_1_region	280589	1333926	4.75	0	18
ptg002243l_1	209307	965888	4.61	0	12
ptg002243l_1_region	209307	965888	4.61	0	12
ptg002244l_1	318487	1848688	5.80	0	24
ptg002244l_1_region	318487	1848688	5.80	0	24
ptg002245l_1	1190942	5962185	5.01	0	16
ptg002245l_1_region	1190942	5962185	5.01	0	16
ptg002246l_1	203570	908522	4.46	0	13
ptg002246l_1_region	203570	908522	4.46	0	13
ptg002247l_1	448796	2174311	4.84	0	23
ptg002247l_1_region	448796	2174311	4.84	0	23
ptg002250l_1	1535836	7550462	4.92	0	18
ptg002250l_1_region	1535836	7550462	4.92	0	18
ptg002251l_1	825746	2599376	3.15	0	17
ptg002251l_1_region	825746	2599376	3.15	0	17
ptg002253l_1	243023	1117725	4.60	0	13
ptg002253l_1_region	243023	1117725	4.60	0	13
ptg002255l_1	495252	2317223	4.68	0	16
ptg002255l_1_region	495252	2317223	4.68	0	16
ptg002256l_1	105129	106837	1.02	0	7
ptg002256l_1_region	105129	106837	1.02	0	7
ptg002257l_1	399967	3526353	8.82	0	31
ptg002257l_1_region	399967	3526353	8.82	0	31
ptg002259l_1	699846	2691183	3.85	0	44
ptg002259l_1_region	699846	2691183	3.85	0	44
ptg002260l_1	1414582	6927934	4.90	0	21
ptg002260l_1_region	1414582	6927934	4.90	0	21
ptg002263l_1	432538	2685157	6.21	0	73
ptg002263l_1_region	432538	2685157	6.21	0	73
ptg002264l_1	53862	80166	1.49	0	9
ptg002264l_1_region	53862	80166	1.49	0	9
ptg002266l_1	44412	182945	4.12	0	11
ptg002266l_1_region	44412	182945	4.12	0	11
ptg002269l_1	2212663	9750296	4.41	0	25
ptg002269l_1_region	2212663	9750296	4.41	0	25
ptg002270l_1	785896	3506887	4.46	0	15
ptg002270l_1_region	785896	3506887	4.46	0	15
ptg002273l_1	258228	1283077	4.97	0	14
ptg002273l_1_region	258228	1283077	4.97	0	14
ptg002274l_1	420987	1929091	4.58	0	13
ptg002274l_1_region	420987	1929091	4.58	0	13
ptg002275l_1	19781	133307	6.74	0	14
ptg002275l_1_region	19781	133307	6.74	0	14
ptg002276l_1	444483	1778742	4.00	0	15
ptg002276l_1_region	444483	1778742	4.00	0	15
ptg002277l_1	776842	4080550	5.25	0	28
ptg002277l_1_region	776842	4080550	5.25	0	28
ptg002278l_1	148880	639770	4.30	0	14
ptg002278l_1_region	148880	639770	4.30	0	14
ptg002279l_1	1239694	5164472	4.17	0	37
ptg002279l_1_region	1239694	5164472	4.17	0	37
ptg002280l_1	546573	2081009	3.81	0	13
ptg002280l_1_region	546573	2081009	3.81	0	13
ptg002282l_1	820857	2775840	3.38	0	19
ptg002282l_1_region	820857	2775840	3.38	0	19
ptg002284l_1	326613	1303076	3.99	0	38
ptg002284l_1_region	326613	1303076	3.99	0	38
ptg002286l_1	222899	688671	3.09	0	12
ptg002286l_1_region	222899	688671	3.09	0	12
ptg002287l_1	246043	946689	3.85	0	18
ptg002287l_1_region	246043	946689	3.85	0	18
ptg002288l_1	1159033	5395645	4.66	0	22
ptg002288l_1_region	1159033	5395645	4.66	0	22
ptg002289l_1	1084247	4973883	4.59	0	21
ptg002289l_1_region	1084247	4973883	4.59	0	21
ptg002290l_1	122304	567758	4.64	0	13
ptg002290l_1_region	122304	567758	4.64	0	13
ptg002295l_1	193341	923262	4.78	0	14
ptg002295l_1_region	193341	923262	4.78	0	14
ptg002297l_1	2246223	13047785	5.81	0	46
ptg002297l_1_region	2246223	13047785	5.81	0	46
ptg002299l_1	689035	2851463	4.14	0	18
ptg002299l_1_region	689035	2851463	4.14	0	18
ptg002300l_1	1285662	7155393	5.57	0	24
ptg002300l_1_region	1285662	7155393	5.57	0	24
ptg002301l_1	1206907	5818512	4.82	0	15
ptg002301l_1_region	1206907	5818512	4.82	0	15
ptg002302l_1	1487420	7668181	5.16	0	17
ptg002302l_1_region	1487420	7668181	5.16	0	17
ptg002304l_1	225963	754703	3.34	0	9
ptg002304l_1_region	225963	754703	3.34	0	9
ptg002306l_1	620095	3266077	5.27	0	15
ptg002306l_1_region	620095	3266077	5.27	0	15
ptg002307l_1	1195977	4273355	3.57	0	64
ptg002307l_1_region	1195977	4273355	3.57	0	64
ptg002309l_1	1169446	5120858	4.38	0	17
ptg002309l_1_region	1169446	5120858	4.38	0	17
ptg002310l_1	1222123	5867665	4.80	0	16
ptg002310l_1_region	1222123	5867665	4.80	0	16
ptg002311l_1	303256	1396296	4.60	0	16
ptg002311l_1_region	303256	1396296	4.60	0	16
ptg002312l_1	116142	510631	4.40	0	12
ptg002312l_1_region	116142	510631	4.40	0	12
ptg002313l_1	564411	2088789	3.70	0	15
ptg002313l_1_region	564411	2088789	3.70	0	15
ptg002314l_1	230165	1033135	4.49	0	13
ptg002314l_1_region	230165	1033135	4.49	0	13
ptg002315l_1	1133032	5853212	5.17	0	19
ptg002315l_1_region	1133032	5853212	5.17	0	19
ptg002316l_1	703270	6015717	8.55	0	69
ptg002316l_1_region	703270	6015717	8.55	0	69
ptg002317l_1	283710	2070524	7.30	0	20
ptg002317l_1_region	283710	2070524	7.30	0	20
ptg002318l_1	208437	1147428	5.50	0	15
ptg002318l_1_region	208437	1147428	5.50	0	15
ptg002320l_1	355430	2929120	8.24	0	48
ptg002320l_1_region	355430	2929120	8.24	0	48
ptg002321l_1	298864	1360442	4.55	0	17
ptg002321l_1_region	298864	1360442	4.55	0	17
ptg002322l_1	676365	3238325	4.79	0	16
ptg002322l_1_region	676365	3238325	4.79	0	16
ptg002326l_1	197441	1017087	5.15	0	47
ptg002326l_1_region	197441	1017087	5.15	0	47
ptg002327l_1	411886	1586553	3.85	0	13
ptg002327l_1_region	411886	1586553	3.85	0	13
ptg002328l_1	735999	3576310	4.86	0	22
ptg002328l_1_region	735999	3576310	4.86	0	22
ptg002330l_1	516465	2163154	4.19	0	13
ptg002330l_1_region	516465	2163154	4.19	0	13
ptg002331l_1	886097	4510251	5.09	0	32
ptg002331l_1_region	886097	4510251	5.09	0	32
ptg002332l_1	42048	120634	2.87	0	9
ptg002332l_1_region	42048	120634	2.87	0	9
ptg002334l_1	1924100	9481866	4.93	0	25
ptg002334l_1_region	1924100	9481866	4.93	0	25
ptg002335l_1	485293	1677562	3.46	0	32
ptg002335l_1_region	485293	1677562	3.46	0	32
ptg002337l_1	492878	2773190	5.63	0	16
ptg002337l_1_region	492878	2773190	5.63	0	16
ptg002338l_1	325430	595034	1.83	0	13
ptg002338l_1_region	325430	595034	1.83	0	13
ptg002339l_1	624493	3086067	4.94	0	15
ptg002339l_1_region	624493	3086067	4.94	0	15
ptg002340l_1	670279	2817320	4.20	0	144
ptg002340l_1_region	670279	2817320	4.20	0	144
ptg002341l_1	431050	2361941	5.48	0	21
ptg002341l_1_region	431050	2361941	5.48	0	21
ptg002342l_1	1555587	9644366	6.20	0	27
ptg002342l_1_region	1555587	9644366	6.20	0	27
ptg002343l_1	211754	1003173	4.74	0	11
ptg002343l_1_region	211754	1003173	4.74	0	11
ptg002344l_1	368976	2317053	6.28	0	19
ptg002344l_1_region	368976	2317053	6.28	0	19
ptg002345l_1	168146	671823	4.00	0	13
ptg002345l_1_region	168146	671823	4.00	0	13
ptg002347l_1	100646	302542	3.01	0	11
ptg002347l_1_region	100646	302542	3.01	0	11
ptg002348l_1	34377	107697	3.13	0	7
ptg002348l_1_region	34377	107697	3.13	0	7
ptg002349l_1	184718	898279	4.86	0	19
ptg002349l_1_region	184718	898279	4.86	0	19
ptg002350l_1	1017277	4848056	4.77	0	18
ptg002350l_1_region	1017277	4848056	4.77	0	18
ptg002351l_1	157394	525658	3.34	0	12
ptg002351l_1_region	157394	525658	3.34	0	12
ptg002353l_1	293587	1149672	3.92	0	13
ptg002353l_1_region	293587	1149672	3.92	0	13
ptg002355l_1	110558	237241	2.15	0	7
ptg002355l_1_region	110558	237241	2.15	0	7
ptg002357l_1	249615	1461386	5.85	0	90
ptg002357l_1_region	249615	1461386	5.85	0	90
ptg002359l_1	2351705	12944286	5.50	0	24
ptg002359l_1_region	2351705	12944286	5.50	0	24
ptg002365l_1	1204263	6276032	5.21	0	18
ptg002365l_1_region	1204263	6276032	5.21	0	18
ptg002366l_1	1053124	5472714	5.20	0	19
ptg002366l_1_region	1053124	5472714	5.20	0	19
ptg002368l_1	1056221	5036717	4.77	0	18
ptg002368l_1_region	1056221	5036717	4.77	0	18
ptg002369l_1	384885	1971653	5.12	0	20
ptg002369l_1_region	384885	1971653	5.12	0	20
ptg002370l_1	224807	1113805	4.95	0	13
ptg002370l_1_region	224807	1113805	4.95	0	13
ptg002371l_1	257716	1112242	4.32	0	13
ptg002371l_1_region	257716	1112242	4.32	0	13
ptg002372l_1	292198	1654169	5.66	0	151
ptg002372l_1_region	292198	1654169	5.66	0	151
ptg002373l_1	324793	1630426	5.02	0	20
ptg002373l_1_region	324793	1630426	5.02	0	20
ptg002374l_1	240703	735063	3.05	0	11
ptg002374l_1_region	240703	735063	3.05	0	11
ptg002375l_1	393800	1607370	4.08	0	17
ptg002375l_1_region	393800	1607370	4.08	0	17
ptg002377l_1	84115	203106	2.41	0	33
ptg002377l_1_region	84115	203106	2.41	0	33
ptg002381l_1	801894	4410250	5.50	0	16
ptg002381l_1_region	801894	4410250	5.50	0	16
ptg002382l_1	760228	3105272	4.08	0	33
ptg002382l_1_region	760228	3105272	4.08	0	33
ptg002383l_1	449745	1738690	3.87	0	13
ptg002383l_1_region	449745	1738690	3.87	0	13
ptg002384l_1	632115	3477752	5.50	0	26
ptg002384l_1_region	632115	3477752	5.50	0	26
ptg002385l_1	57557	160084	2.78	0	9
ptg002385l_1_region	57557	160084	2.78	0	9
ptg002386l_1	510055	2660084	5.22	0	30
ptg002386l_1_region	510055	2660084	5.22	0	30
ptg002387l_1	312100	1589487	5.09	0	13
ptg002387l_1_region	312100	1589487	5.09	0	13
ptg002391l_1	319978	1053174	3.29	0	81
ptg002391l_1_region	319978	1053174	3.29	0	81
ptg002393l_1	1357793	11967586	8.81	0	50
ptg002393l_1_region	1357793	11967586	8.81	0	50
ptg002396l_1	361459	1919691	5.31	0	25
ptg002396l_1_region	361459	1919691	5.31	0	25
ptg002397l_1	632751	3415557	5.40	0	16
ptg002397l_1_region	632751	3415557	5.40	0	16
ptg002398l_1	68432	319015	4.66	0	12
ptg002398l_1_region	68432	319015	4.66	0	12
ptg002400l_1	2121513	11519214	5.43	0	18
ptg002400l_1_region	2121513	11519214	5.43	0	18
ptg002401l_1	47742	231077	4.84	0	14
ptg002401l_1_region	47742	231077	4.84	0	14
ptg002402l_1	414387	2261038	5.46	0	17
ptg002402l_1_region	414387	2261038	5.46	0	17
ptg002403l_1	90289	184398	2.04	0	8
ptg002403l_1_region	90289	184398	2.04	0	8
ptg002405l_1	565486	2255414	3.99	0	16
ptg002405l_1_region	565486	2255414	3.99	0	16
ptg002406l_1	528215	3401353	6.44	0	27
ptg002406l_1_region	528215	3401353	6.44	0	27
ptg002407l_1	406838	1589562	3.91	0	13
ptg002407l_1_region	406838	1589562	3.91	0	13
ptg002408l_1	1734447	9095088	5.24	0	18
ptg002408l_1_region	1734447	9095088	5.24	0	18
ptg002409l_1	231184	1179533	5.10	0	16
ptg002409l_1_region	231184	1179533	5.10	0	16
ptg002410l_1	614759	4765843	7.75	0	24
ptg002410l_1_region	614759	4765843	7.75	0	24
ptg002411l_1	1430781	12356951	8.64	0	318
ptg002411l_1_region	1430781	12356951	8.64	0	318
ptg002412l_1	260825	1109591	4.25	0	16
ptg002412l_1_region	260825	1109591	4.25	0	16
ptg002415l_1	394637	988888	2.51	0	27
ptg002415l_1_region	394637	988888	2.51	0	27
ptg002419l_1	93231	265452	2.85	0	13
ptg002419l_1_region	93231	265452	2.85	0	13
ptg002421l_1	1206770	6976956	5.78	0	32
ptg002421l_1_region	1206770	6976956	5.78	0	32
ptg002423l_1	690371	3460665	5.01	0	20
ptg002423l_1_region	690371	3460665	5.01	0	20
ptg002425l_1	389676	2286087	5.87	0	14
ptg002425l_1_region	389676	2286087	5.87	0	14
ptg002427l_1	208080	827734	3.98	0	17
ptg002427l_1_region	208080	827734	3.98	0	17
ptg002428l_1	1330395	6357792	4.78	0	20
ptg002428l_1_region	1330395	6357792	4.78	0	20
ptg002429l_1	879174	2785233	3.17	0	16
ptg002429l_1_region	879174	2785233	3.17	0	16
ptg002430l_1	1165081	7610687	6.53	0	54
ptg002430l_1_region	1165081	7610687	6.53	0	54
ptg002431l_1	965398	4100077	4.25	0	15
ptg002431l_1_region	965398	4100077	4.25	0	15
ptg002434l_1	155169	634359	4.09	0	12
ptg002434l_1_region	155169	634359	4.09	0	12
ptg002435l_1	740632	3667963	4.95	0	15
ptg002435l_1_region	740632	3667963	4.95	0	15
ptg002437l_1	699133	3182010	4.55	0	97
ptg002437l_1_region	699133	3182010	4.55	0	97
ptg002440l_1	1328733	5793084	4.36	0	15
ptg002440l_1_region	1328733	5793084	4.36	0	15
ptg002441l_1	847477	5310616	6.27	0	22
ptg002441l_1_region	847477	5310616	6.27	0	22
ptg002442l_1	384852	1753969	4.56	0	15
ptg002442l_1_region	384852	1753969	4.56	0	15
ptg002443l_1	371432	1687059	4.54	0	14
ptg002443l_1_region	371432	1687059	4.54	0	14
ptg002444l_1	489777	1831928	3.74	0	13
ptg002444l_1_region	489777	1831928	3.74	0	13
ptg002445l_1	451474	1335678	2.96	0	28
ptg002445l_1_region	451474	1335678	2.96	0	28
ptg002446l_1	182718	675840	3.70	0	13
ptg002446l_1_region	182718	675840	3.70	0	13
ptg002448l_1	954931	4532122	4.75	0	19
ptg002448l_1_region	954931	4532122	4.75	0	19
ptg002450l_1	135526	695043	5.13	0	37
ptg002450l_1_region	135526	695043	5.13	0	37
ptg002451l_1	732915	3435431	4.69	0	25
ptg002451l_1_region	732915	3435431	4.69	0	25
ptg002453l_1	170747	852056	4.99	0	26
ptg002453l_1_region	170747	852056	4.99	0	26
ptg002454l_1	282224	1440995	5.11	0	23
ptg002454l_1_region	282224	1440995	5.11	0	23
ptg002456l_1	355964	1247754	3.51	0	34
ptg002456l_1_region	355964	1247754	3.51	0	34
ptg002457l_1	141496	803597	5.68	0	18
ptg002457l_1_region	141496	803597	5.68	0	18
ptg002458l_1	1212867	8171072	6.74	0	43
ptg002458l_1_region	1212867	8171072	6.74	0	43
ptg002459l_1	66848	313651	4.69	0	13
ptg002459l_1_region	66848	313651	4.69	0	13
ptg002463l_1	25573	67652	2.65	0	10
ptg002463l_1_region	25573	67652	2.65	0	10
ptg002464l_1	618798	3495927	5.65	0	55
ptg002464l_1_region	618798	3495927	5.65	0	55
ptg002465l_1	412475	1833561	4.45	0	155
ptg002465l_1_region	412475	1833561	4.45	0	155
ptg002466l_1	1324345	6743116	5.09	0	23
ptg002466l_1_region	1324345	6743116	5.09	0	23
ptg002467l_1	193495	655188	3.39	0	11
ptg002467l_1_region	193495	655188	3.39	0	11
ptg002468l_1	107186	306869	2.86	0	10
ptg002468l_1_region	107186	306869	2.86	0	10
ptg002469l_1	863783	4034137	4.67	0	23
ptg002469l_1_region	863783	4034137	4.67	0	23
ptg002471l_1	245479	941264	3.83	0	10
ptg002471l_1_region	245479	941264	3.83	0	10
ptg002474l_1	237547	855325	3.60	0	14
ptg002474l_1_region	237547	855325	3.60	0	14
ptg002477l_1	73373	396611	5.41	0	43
ptg002477l_1_region	73373	396611	5.41	0	43
ptg002478l_1	2551444	14892552	5.84	0	35
ptg002478l_1_region	2551444	14892552	5.84	0	35
ptg002479l_1	191490	589020	3.08	0	13
