chrom	length	bases	mean	min	max
ptg002578l_1	288821	3672961	12.72	0	62
ptg002578l_1_region	288821	3672961	12.72	0	62
ptg002579l_1	373943	4519774	12.09	0	29
ptg002579l_1_region	373943	4519774	12.09	0	29
ptg002580l_1	196139	2285469	11.65	0	28
ptg002580l_1_region	196139	2285469	11.65	0	28
ptg002581l_1	418811	5330683	12.73	0	67
ptg002581l_1_region	418811	5330683	12.73	0	67
ptg002582l_1	380878	5901190	15.49	0	51
ptg002582l_1_region	380878	5901190	15.49	0	51
ptg002583l_1	193944	2495519	12.87	0	64
ptg002583l_1_region	193944	2495519	12.87	0	64
ptg002584l_1	328510	4273772	13.01	0	31
ptg002584l_1_region	328510	4273772	13.01	0	31
ptg002585l_1	416998	9305947	22.32	0	216
ptg002585l_1_region	416998	9305947	22.32	0	216
ptg002587l_1	23124	420227	18.17	0	41
ptg002587l_1_region	23124	420227	18.17	0	41
ptg002588l_1	310493	4459469	14.36	0	110
ptg002588l_1_region	310493	4459469	14.36	0	110
ptg002589l_1	413678	5417484	13.10	0	33
ptg002589l_1_region	413678	5417484	13.10	0	33
ptg002591l_1	1402546	18607662	13.27	0	42
ptg002591l_1_region	1402546	18607662	13.27	0	42
ptg002592l_1	58108	629730	10.84	0	27
ptg002592l_1_region	58108	629730	10.84	0	27
ptg002593l_1	17150	181628	10.59	0	19
ptg002593l_1_region	17150	181628	10.59	0	19
ptg002595l_1	282309	3702338	13.11	0	51
ptg002595l_1_region	282309	3702338	13.11	0	51
ptg002596l_1	921809	14861053	16.12	0	63
ptg002596l_1_region	921809	14861053	16.12	0	63
ptg002597l_1	200063	2908044	14.54	0	29
ptg002597l_1_region	200063	2908044	14.54	0	29
ptg002598l_1	66631	697335	10.47	0	25
ptg002598l_1_region	66631	697335	10.47	0	25
ptg002599l_1	14712	232387	15.80	0	25
ptg002599l_1_region	14712	232387	15.80	0	25
ptg002600l_1	55159	640917	11.62	0	20
ptg002600l_1_region	55159	640917	11.62	0	20
ptg002604l_1	173948	1632202	9.38	0	42
ptg002604l_1_region	173948	1632202	9.38	0	42
ptg002605l_1	467499	5127778	10.97	0	66
ptg002605l_1_region	467499	5127778	10.97	0	66
ptg002606l_1	543040	6449036	11.88	0	38
ptg002606l_1_region	543040	6449036	11.88	0	38
ptg002607l_1	196110	3394845	17.31	0	46
ptg002607l_1_region	196110	3394845	17.31	0	46
ptg002608l_1	114696	1121794	9.78	1	28
ptg002608l_1_region	114696	1121794	9.78	1	28
ptg002609l_1	660261	7606945	11.52	0	102
ptg002609l_1_region	660261	7606945	11.52	0	102
ptg002610l_1	779683	11413653	14.64	0	43
ptg002610l_1_region	779683	11413653	14.64	0	43
ptg002612l_1	222966	2773881	12.44	0	42
ptg002612l_1_region	222966	2773881	12.44	0	42
ptg002613l_1	45793	339807	7.42	0	25
ptg002613l_1_region	45793	339807	7.42	0	25
ptg002614l_1	576838	8027116	13.92	0	104
ptg002614l_1_region	576838	8027116	13.92	0	104
ptg002617l_1	71587	1115242	15.58	0	36
ptg002617l_1_region	71587	1115242	15.58	0	36
ptg002618l_1	483238	5288117	10.94	0	75
ptg002618l_1_region	483238	5288117	10.94	0	75
ptg002619l_1	251626	2669363	10.61	0	30
ptg002619l_1_region	251626	2669363	10.61	0	30
ptg002620l_1	396872	5039196	12.70	0	29
ptg002620l_1_region	396872	5039196	12.70	0	29
ptg002621l_1	242648	2182681	9.00	0	26
ptg002621l_1_region	242648	2182681	9.00	0	26
ptg002622l_1	1257287	17275690	13.74	0	58
ptg002622l_1_region	1257287	17275690	13.74	0	58
ptg002624l_1	699221	8984515	12.85	0	82
ptg002624l_1_region	699221	8984515	12.85	0	82
ptg002626l_1	435191	3929716	9.03	0	79
ptg002626l_1_region	435191	3929716	9.03	0	79
ptg002627l_1	56496	562661	9.96	0	35
ptg002627l_1_region	56496	562661	9.96	0	35
ptg002629l_1	2286776	32854137	14.37	0	57
ptg002629l_1_region	2286776	32854137	14.37	0	57
ptg002630l_1	165847	1851123	11.16	0	26
ptg002630l_1_region	165847	1851123	11.16	0	26
ptg002631l_1	583452	9485643	16.26	0	82
ptg002631l_1_region	583452	9485643	16.26	0	82
ptg002632l_1	290669	2948764	10.14	0	27
ptg002632l_1_region	290669	2948764	10.14	0	27
ptg002634l_1	230333	2749333	11.94	0	48
ptg002634l_1_region	230333	2749333	11.94	0	48
ptg002635l_1	85299	1078275	12.64	0	38
ptg002635l_1_region	85299	1078275	12.64	0	38
ptg002637l_1	160542	1763722	10.99	0	26
ptg002637l_1_region	160542	1763722	10.99	0	26
ptg002644l_1	159498	2754140	17.27	0	59
ptg002644l_1_region	159498	2754140	17.27	0	59
ptg002645l_1	521075	6789530	13.03	0	35
ptg002645l_1_region	521075	6789530	13.03	0	35
ptg002646l_1	158897	1973971	12.42	0	28
ptg002646l_1_region	158897	1973971	12.42	0	28
ptg002647l_1	132097	1618120	12.25	0	23
ptg002647l_1_region	132097	1618120	12.25	0	23
ptg002648l_1	147640	2074675	14.05	0	38
ptg002648l_1_region	147640	2074675	14.05	0	38
ptg002649l_1	875812	12188059	13.92	0	61
ptg002649l_1_region	875812	12188059	13.92	0	61
ptg002650l_1	81229	1444351	17.78	0	36
ptg002650l_1_region	81229	1444351	17.78	0	36
ptg002651l_1	43954	651245	14.82	0	30
ptg002651l_1_region	43954	651245	14.82	0	30
ptg002652l_1	169112	2391474	14.14	0	277
ptg002652l_1_region	169112	2391474	14.14	0	277
ptg002654l_1	551582	6513029	11.81	0	41
ptg002654l_1_region	551582	6513029	11.81	0	41
ptg002655l_1	104900	1034594	9.86	0	24
ptg002655l_1_region	104900	1034594	9.86	0	24
ptg002656l_1	456090	8192081	17.96	0	50
ptg002656l_1_region	456090	8192081	17.96	0	50
ptg002660l_1	965459	11811319	12.23	0	33
ptg002660l_1_region	965459	11811319	12.23	0	33
ptg002662l_1	936905	11881004	12.68	0	62
ptg002662l_1_region	936905	11881004	12.68	0	62
ptg002664l_1	1267489	15505780	12.23	0	36
ptg002664l_1_region	1267489	15505780	12.23	0	36
ptg002665l_1	1121524	16726854	14.91	0	55
ptg002665l_1_region	1121524	16726854	14.91	0	55
ptg002666l_1	862459	12193481	14.14	0	76
ptg002666l_1_region	862459	12193481	14.14	0	76
ptg002667l_1	709833	8930666	12.58	0	54
ptg002667l_1_region	709833	8930666	12.58	0	54
ptg002668l_1	105866	1161366	10.97	0	19
ptg002668l_1_region	105866	1161366	10.97	0	19
ptg002669l_1	1654863	23518814	14.21	0	61
ptg002669l_1_region	1654863	23518814	14.21	0	61
ptg002670l_1	155865	2949065	18.92	0	52
ptg002670l_1_region	155865	2949065	18.92	0	52
ptg002671l_1	837612	11034869	13.17	0	41
ptg002671l_1_region	837612	11034869	13.17	0	41
ptg002672l_1	19583	224184	11.45	0	17
ptg002672l_1_region	19583	224184	11.45	0	17
ptg002673l_1	76676	463931	6.05	0	15
ptg002673l_1_region	76676	463931	6.05	0	15
ptg002674l_1	346130	4700883	13.58	0	44
ptg002674l_1_region	346130	4700883	13.58	0	44
ptg002676l_1	101892	913967	8.97	0	19
ptg002676l_1_region	101892	913967	8.97	0	19
ptg002677l_1	14210	161549	11.37	0	22
ptg002677l_1_region	14210	161549	11.37	0	22
ptg002678l_1	403017	4509471	11.19	0	35
ptg002678l_1_region	403017	4509471	11.19	0	35
ptg002680l_1	443511	5216341	11.76	0	49
ptg002680l_1_region	443511	5216341	11.76	0	49
ptg002681l_1	355009	21083143	59.39	0	1192
ptg002681l_1_region	355009	21083143	59.39	0	1192
ptg002683l_1	101272	1742617	17.21	0	59
ptg002683l_1_region	101272	1742617	17.21	0	59
ptg002684l_1	100852	606943	6.02	0	17
ptg002684l_1_region	100852	606943	6.02	0	17
ptg002686l_1	839673	9245755	11.01	0	32
ptg002686l_1_region	839673	9245755	11.01	0	32
ptg002688l_1	1375107	17780299	12.93	0	58
ptg002688l_1_region	1375107	17780299	12.93	0	58
ptg002689l_1	113663	4299361	37.83	1	77
ptg002689l_1_region	113663	4299361	37.83	1	77
ptg002692l_1	160792	853557	5.31	0	56
ptg002692l_1_region	160792	853557	5.31	0	56
ptg002693l_1	365079	4209974	11.53	0	29
ptg002693l_1_region	365079	4209974	11.53	0	29
ptg002695l_1	81547	863396	10.59	0	23
ptg002695l_1_region	81547	863396	10.59	0	23
ptg002697l_1	309680	3800437	12.27	0	24
ptg002697l_1_region	309680	3800437	12.27	0	24
ptg002699l_1	38596	340495	8.82	0	23
ptg002699l_1_region	38596	340495	8.82	0	23
ptg002700l_1	190613	1939595	10.18	0	23
ptg002700l_1_region	190613	1939595	10.18	0	23
ptg002703l_1	119801	2810937	23.46	0	67
ptg002703l_1_region	119801	2810937	23.46	0	67
ptg002704l_1	168582	1888612	11.20	0	35
ptg002704l_1_region	168582	1888612	11.20	0	35
ptg002705l_1	49343	895381	18.15	1	32
ptg002705l_1_region	49343	895381	18.15	1	32
ptg002708l_1	447439	4550764	10.17	0	28
ptg002708l_1_region	447439	4550764	10.17	0	28
ptg002709l_1	456115	5934821	13.01	0	29
ptg002709l_1_region	456115	5934821	13.01	0	29
ptg002710l_1	567625	6995043	12.32	0	36
ptg002710l_1_region	567625	6995043	12.32	0	36
ptg002712l_1	224799	2798575	12.45	0	37
ptg002712l_1_region	224799	2798575	12.45	0	37
ptg002713l_1	1040481	13530990	13.00	0	49
ptg002713l_1_region	1040481	13530990	13.00	0	49
ptg002714l_1	339820	3184279	9.37	0	27
ptg002714l_1_region	339820	3184279	9.37	0	27
ptg002715l_1	216143	2813907	13.02	0	137
ptg002715l_1_region	216143	2813907	13.02	0	137
ptg002716l_1	237615	3745561	15.76	0	32
ptg002716l_1_region	237615	3745561	15.76	0	32
ptg002718l_1	76115	929949	12.22	0	30
ptg002718l_1_region	76115	929949	12.22	0	30
ptg002719l_1	105138	1047973	9.97	0	24
ptg002719l_1_region	105138	1047973	9.97	0	24
ptg002721l_1	48771	738125	15.13	1	98
ptg002721l_1_region	48771	738125	15.13	1	98
ptg002724l_1	74118	2084599	28.13	0	173
ptg002724l_1_region	74118	2084599	28.13	0	173
ptg002726l_1	334619	2699824	8.07	0	80
ptg002726l_1_region	334619	2699824	8.07	0	80
ptg002729l_1	30007	289162	9.64	0	18
ptg002729l_1_region	30007	289162	9.64	0	18
ptg002730l_1	282409	5601382	19.83	0	44
ptg002730l_1_region	282409	5601382	19.83	0	44
ptg002731l_1	766563	1833367	2.39	0	140
ptg002731l_1_region	766563	1833367	2.39	0	140
ptg002732l_1	544090	7456795	13.71	0	104
ptg002732l_1_region	544090	7456795	13.71	0	104
ptg002733l_1	1116046	13488815	12.09	0	41
ptg002733l_1_region	1116046	13488815	12.09	0	41
ptg002734l_1	65524	1006655	15.36	0	53
ptg002734l_1_region	65524	1006655	15.36	0	53
ptg002736l_1	90163	1013534	11.24	0	20
ptg002736l_1_region	90163	1013534	11.24	0	20
ptg002739l_1	520545	6181643	11.88	0	31
ptg002739l_1_region	520545	6181643	11.88	0	31
ptg002740l_1	651913	8860686	13.59	0	41
ptg002740l_1_region	651913	8860686	13.59	0	41
ptg002742l_1	138168	1963949	14.21	2	32
ptg002742l_1_region	138168	1963949	14.21	2	32
ptg002744l_1	249938	2829444	11.32	0	33
ptg002744l_1_region	249938	2829444	11.32	0	33
ptg002745l_1	90274	1398472	15.49	1	29
ptg002745l_1_region	90274	1398472	15.49	1	29
ptg002746l_1	272991	3350369	12.27	0	27
ptg002746l_1_region	272991	3350369	12.27	0	27
ptg002747l_1	920333	10008382	10.87	0	54
ptg002747l_1_region	920333	10008382	10.87	0	54
ptg002748l_1	114213	1014396	8.88	0	21
ptg002748l_1_region	114213	1014396	8.88	0	21
ptg002749l_1	115132	1441868	12.52	0	21
ptg002749l_1_region	115132	1441868	12.52	0	21
ptg002750l_1	1465953	20033211	13.67	0	101
ptg002750l_1_region	1465953	20033211	13.67	0	101
ptg002751l_1	551197	7312424	13.27	0	126
ptg002751l_1_region	551197	7312424	13.27	0	126
ptg002752l_1	175716	2656534	15.12	0	55
ptg002752l_1_region	175716	2656534	15.12	0	55
ptg002753l_1	193337	3050439	15.78	0	41
ptg002753l_1_region	193337	3050439	15.78	0	41
ptg002756l_1	131548	1377208	10.47	0	29
ptg002756l_1_region	131548	1377208	10.47	0	29
ptg002758l_1	388951	5272583	13.56	0	38
ptg002758l_1_region	388951	5272583	13.56	0	38
ptg002759l_1	155448	1384137	8.90	0	21
ptg002759l_1_region	155448	1384137	8.90	0	21
ptg002761l_1	93049	1106950	11.90	0	21
ptg002761l_1_region	93049	1106950	11.90	0	21
ptg002762l_1	285032	3550413	12.46	0	31
ptg002762l_1_region	285032	3550413	12.46	0	31
ptg002763l_1	34327	300457	8.75	0	24
ptg002763l_1_region	34327	300457	8.75	0	24
ptg002764l_1	216866	2753911	12.70	0	29
ptg002764l_1_region	216866	2753911	12.70	0	29
ptg002766l_1	153208	1729859	11.29	0	33
ptg002766l_1_region	153208	1729859	11.29	0	33
ptg002777l_1	126268	11064930	87.63	0	285
ptg002777l_1_region	126268	11064930	87.63	0	285
ptg002787l_1	345625	8362379	24.19	0	288
ptg002787l_1_region	345625	8362379	24.19	0	288
ptg002788l_1	189146	2508617	13.26	0	42
ptg002788l_1_region	189146	2508617	13.26	0	42
ptg002791l_1	141007	2007800	14.24	0	31
ptg002791l_1_region	141007	2007800	14.24	0	31
ptg002792l_1	821279	9536244	11.61	0	44
ptg002792l_1_region	821279	9536244	11.61	0	44
ptg002794l_1	478765	4456285	9.31	0	35
ptg002794l_1_region	478765	4456285	9.31	0	35
ptg002795l_1	228258	3281266	14.38	0	84
ptg002795l_1_region	228258	3281266	14.38	0	84
ptg002799l_1	236659	2622765	11.08	0	36
ptg002799l_1_region	236659	2622765	11.08	0	36
ptg002801l_1	707594	9588363	13.55	0	35
ptg002801l_1_region	707594	9588363	13.55	0	35
ptg002802l_1	108006	1163636	10.77	0	20
ptg002802l_1_region	108006	1163636	10.77	0	20
ptg002805l_1	195044	2086984	10.70	0	59
ptg002805l_1_region	195044	2086984	10.70	0	59
ptg002807l_1	1153747	13456102	11.66	0	39
ptg002807l_1_region	1153747	13456102	11.66	0	39
ptg002811l_1	95724	694535	7.26	0	28
ptg002811l_1_region	95724	694535	7.26	0	28
ptg002813l_1	911194	12398474	13.61	0	62
ptg002813l_1_region	911194	12398474	13.61	0	62
ptg002814l_1	86616	1110989	12.83	0	42
ptg002814l_1_region	86616	1110989	12.83	0	42
ptg002815l_1	313268	3579977	11.43	0	31
ptg002815l_1_region	313268	3579977	11.43	0	31
ptg002816l_1	118860	1663905	14.00	0	37
ptg002816l_1_region	118860	1663905	14.00	0	37
ptg002817l_1	60492	286878	4.74	0	11
ptg002817l_1_region	60492	286878	4.74	0	11
ptg002819l_1	387856	4853449	12.51	0	43
ptg002819l_1_region	387856	4853449	12.51	0	43
ptg002820l_1	265163	2941982	11.09	0	89
ptg002820l_1_region	265163	2941982	11.09	0	89
ptg002821l_1	113169	4792548	42.35	0	91
ptg002821l_1_region	113169	4792548	42.35	0	91
ptg002822l_1	544639	5914983	10.86	0	39
ptg002822l_1_region	544639	5914983	10.86	0	39
ptg002824l_1	160074	1459220	9.12	0	27
ptg002824l_1_region	160074	1459220	9.12	0	27
ptg002825l_1	387818	5859565	15.11	0	40
ptg002825l_1_region	387818	5859565	15.11	0	40
ptg002826l_1	173959	1465204	8.42	0	34
ptg002826l_1_region	173959	1465204	8.42	0	34
ptg002827l_1	626405	8317886	13.28	0	38
ptg002827l_1_region	626405	8317886	13.28	0	38
ptg002828l_1	822109	14868564	18.09	0	44
ptg002828l_1_region	822109	14868564	18.09	0	44
ptg002829l_1	317776	3146968	9.90	0	38
ptg002829l_1_region	317776	3146968	9.90	0	38
ptg002831l_1	673868	8075829	11.98	0	33
ptg002831l_1_region	673868	8075829	11.98	0	33
ptg002832l_1	345331	7649697	22.15	0	44
ptg002832l_1_region	345331	7649697	22.15	0	44
ptg002835l_1	229531	5015126	21.85	0	66
ptg002835l_1_region	229531	5015126	21.85	0	66
ptg002836l_1	373041	4183739	11.22	0	58
ptg002836l_1_region	373041	4183739	11.22	0	58
ptg002843l_1	85276	854622	10.02	0	28
ptg002843l_1_region	85276	854622	10.02	0	28
ptg002844l_1	151776	1302054	8.58	0	17
ptg002844l_1_region	151776	1302054	8.58	0	17
ptg002845l_1	976966	12076514	12.36	0	39
ptg002845l_1_region	976966	12076514	12.36	0	39
ptg002846l_1	835124	13858686	16.59	0	144
ptg002846l_1_region	835124	13858686	16.59	0	144
ptg002847l_1	427697	5716766	13.37	0	42
ptg002847l_1_region	427697	5716766	13.37	0	42
ptg002848l_1	433854	4880460	11.25	0	27
ptg002848l_1_region	433854	4880460	11.25	0	27
ptg002850l_1	185813	2518351	13.55	0	58
ptg002850l_1_region	185813	2518351	13.55	0	58
ptg002854l_1	234310	2664613	11.37	0	29
ptg002854l_1_region	234310	2664613	11.37	0	29
ptg002855l_1	213133	1868759	8.77	0	45
ptg002855l_1_region	213133	1868759	8.77	0	45
ptg002856l_1	21893	168103	7.68	0	14
ptg002856l_1_region	21893	168103	7.68	0	14
ptg002857l_1	42281	288485	6.82	0	32
ptg002857l_1_region	42281	288485	6.82	0	32
ptg002859l_1	159740	1761769	11.03	0	34
ptg002859l_1_region	159740	1761769	11.03	0	34
ptg002860l_1	1257247	16687630	13.27	0	75
ptg002860l_1_region	1257247	16687630	13.27	0	75
ptg002861l_1	28692	496922	17.32	0	74
ptg002861l_1_region	28692	496922	17.32	0	74
ptg002863l_1	74843	994475	13.29	0	28
ptg002863l_1_region	74843	994475	13.29	0	28
ptg002864l_1	1920301	23301348	12.13	0	39
ptg002864l_1_region	1920301	23301348	12.13	0	39
ptg002865l_1	262997	3218461	12.24	0	27
ptg002865l_1_region	262997	3218461	12.24	0	27
ptg002868l_1	822750	9539668	11.59	0	36
ptg002868l_1_region	822750	9539668	11.59	0	36
ptg002870l_1	620621	8563320	13.80	0	715
ptg002870l_1_region	620621	8563320	13.80	0	715
ptg002872l_1	882974	12153608	13.76	0	41
ptg002872l_1_region	882974	12153608	13.76	0	41
ptg002874l_1	703291	9483487	13.48	0	45
ptg002874l_1_region	703291	9483487	13.48	0	45
ptg002875l_1	138616	2744934	19.80	0	749
ptg002875l_1_region	138616	2744934	19.80	0	749
ptg002876l_1	128799	1396213	10.84	0	28
ptg002876l_1_region	128799	1396213	10.84	0	28
ptg002878l_1	151010	1725432	11.43	0	22
ptg002878l_1_region	151010	1725432	11.43	0	22
ptg002879l_1	686085	8421582	12.27	0	53
ptg002879l_1_region	686085	8421582	12.27	0	53
ptg002880l_1	519186	9553417	18.40	0	229
ptg002880l_1_region	519186	9553417	18.40	0	229
ptg002881l_1	361647	4880784	13.50	0	67
ptg002881l_1_region	361647	4880784	13.50	0	67
ptg002882l_1	258734	4189942	16.19	1	80
ptg002882l_1_region	258734	4189942	16.19	1	80
ptg002883l_1	68627	644995	9.40	0	36
ptg002883l_1_region	68627	644995	9.40	0	36
ptg002884l_1	600959	7444305	12.39	0	46
ptg002884l_1_region	600959	7444305	12.39	0	46
ptg002885l_1	1352573	18459143	13.65	0	42
ptg002885l_1_region	1352573	18459143	13.65	0	42
ptg002886l_1	177142	2221144	12.54	0	40
ptg002886l_1_region	177142	2221144	12.54	0	40
ptg002887l_1	152517	1184732	7.77	0	34
ptg002887l_1_region	152517	1184732	7.77	0	34
ptg002888l_1	506461	6631834	13.09	0	59
ptg002888l_1_region	506461	6631834	13.09	0	59
ptg002890l_1	185369	1877399	10.13	0	31
ptg002890l_1_region	185369	1877399	10.13	0	31
ptg002891l_1	444147	10886554	24.51	0	80
ptg002891l_1_region	444147	10886554	24.51	0	80
ptg002892l_1	12433	120922	9.73	3	18
ptg002892l_1_region	12433	120922	9.73	3	18
ptg002894l_1	307465	3895484	12.67	0	28
ptg002894l_1_region	307465	3895484	12.67	0	28
ptg002895l_1	112682	1496221	13.28	0	24
ptg002895l_1_region	112682	1496221	13.28	0	24
ptg002896l_1	157220	5597224	35.60	1	109
ptg002896l_1_region	157220	5597224	35.60	1	109
ptg002897l_1	852238	9134107	10.72	0	49
ptg002897l_1_region	852238	9134107	10.72	0	49
ptg002899l_1	702228	8746940	12.46	0	36
ptg002899l_1_region	702228	8746940	12.46	0	36
ptg002901l_1	55919	473027	8.46	0	16
ptg002901l_1_region	55919	473027	8.46	0	16
ptg002902l_1	421890	6283950	14.89	0	86
ptg002902l_1_region	421890	6283950	14.89	0	86
ptg002903l_1	174235	2530964	14.53	0	34
ptg002903l_1_region	174235	2530964	14.53	0	34
ptg002904l_1	283810	2137912	7.53	0	122
ptg002904l_1_region	283810	2137912	7.53	0	122
ptg002905l_1	270208	2575303	9.53	0	41
ptg002905l_1_region	270208	2575303	9.53	0	41
ptg002907l_1	334997	8060834	24.06	0	327
ptg002907l_1_region	334997	8060834	24.06	0	327
ptg002908l_1	166641	1945158	11.67	0	28
ptg002908l_1_region	166641	1945158	11.67	0	28
ptg002910l_1	1625861	21293359	13.10	0	59
ptg002910l_1_region	1625861	21293359	13.10	0	59
ptg002911l_1	614258	10543727	17.16	0	64
ptg002911l_1_region	614258	10543727	17.16	0	64
ptg002912l_1	782685	9009397	11.51	0	46
ptg002912l_1_region	782685	9009397	11.51	0	46
ptg002914l_1	587277	7610150	12.96	0	44
ptg002914l_1_region	587277	7610150	12.96	0	44
ptg002915l_1	220805	2782122	12.60	0	28
ptg002915l_1_region	220805	2782122	12.60	0	28
ptg002917l_1	349649	4393284	12.56	0	31
ptg002917l_1_region	349649	4393284	12.56	0	31
ptg002918l_1	463502	6229411	13.44	0	44
ptg002918l_1_region	463502	6229411	13.44	0	44
ptg002922l_1	392136	3815654	9.73	0	28
ptg002922l_1_region	392136	3815654	9.73	0	28
ptg002923l_1	27659	496607	17.95	0	51
ptg002923l_1_region	27659	496607	17.95	0	51
ptg002924l_1	92126	984655	10.69	0	35
ptg002924l_1_region	92126	984655	10.69	0	35
ptg002925l_1	765856	9187063	12.00	0	43
ptg002925l_1_region	765856	9187063	12.00	0	43
ptg002926l_1	512205	6897246	13.47	0	36
ptg002926l_1_region	512205	6897246	13.47	0	36
ptg002927l_1	374766	4440140	11.85	0	41
ptg002927l_1_region	374766	4440140	11.85	0	41
ptg002928l_1	373828	4638315	12.41	0	47
ptg002928l_1_region	373828	4638315	12.41	0	47
ptg002929l_1	294473	3908466	13.27	0	41
ptg002929l_1_region	294473	3908466	13.27	0	41
ptg002930l_1	109735	991544	9.04	0	26
ptg002930l_1_region	109735	991544	9.04	0	26
ptg002931l_1	121203	959394	7.92	0	21
ptg002931l_1_region	121203	959394	7.92	0	21
ptg002932l_1	63993	857194	13.40	0	35
ptg002932l_1_region	63993	857194	13.40	0	35
ptg002933l_1	358582	4349196	12.13	0	32
ptg002933l_1_region	358582	4349196	12.13	0	32
ptg002934l_1	258310	5416131	20.97	0	200
ptg002934l_1_region	258310	5416131	20.97	0	200
ptg002936l_1	73662	572392	7.77	0	26
ptg002936l_1_region	73662	572392	7.77	0	26
ptg002937l_1	362145	3727691	10.29	0	42
ptg002937l_1_region	362145	3727691	10.29	0	42
ptg002939l_1	627519	6878430	10.96	0	43
ptg002939l_1_region	627519	6878430	10.96	0	43
ptg002940l_1	188795	1646607	8.72	0	22
ptg002940l_1_region	188795	1646607	8.72	0	22
ptg002941l_1	29677	238726	8.04	0	18
ptg002941l_1_region	29677	238726	8.04	0	18
ptg002942l_1	87021	2223689	25.55	2	70
ptg002942l_1_region	87021	2223689	25.55	2	70
ptg002943l_1	167622	2113434	12.61	0	26
ptg002943l_1_region	167622	2113434	12.61	0	26
ptg002949l_1	235419	2824473	12.00	0	33
ptg002949l_1_region	235419	2824473	12.00	0	33
ptg002951l_1	55007	555677	10.10	0	25
ptg002951l_1_region	55007	555677	10.10	0	25
ptg002952l_1	113861	1180794	10.37	0	33
ptg002952l_1_region	113861	1180794	10.37	0	33
ptg002954l_1	149625	1575133	10.53	0	26
ptg002954l_1_region	149625	1575133	10.53	0	26
ptg002955l_1	378086	3794155	10.04	0	25
ptg002955l_1_region	378086	3794155	10.04	0	25
ptg002957l_1	53165	377368	7.10	0	23
ptg002957l_1_region	53165	377368	7.10	0	23
ptg002958l_1	458708	6081550	13.26	0	40
ptg002958l_1_region	458708	6081550	13.26	0	40
ptg002959l_1	330899	4621434	13.97	0	32
ptg002959l_1_region	330899	4621434	13.97	0	32
ptg002961l_1	766958	10442861	13.62	0	56
ptg002961l_1_region	766958	10442861	13.62	0	56
ptg002962l_1	161584	2456785	15.20	0	41
ptg002962l_1_region	161584	2456785	15.20	0	41
ptg002964l_1	730832	10235474	14.01	0	39
ptg002964l_1_region	730832	10235474	14.01	0	39
ptg002965l_1	196937	2326583	11.81	0	36
ptg002965l_1_region	196937	2326583	11.81	0	36
ptg002966l_1	471984	5426676	11.50	0	58
ptg002966l_1_region	471984	5426676	11.50	0	58
ptg002967l_1	269730	3348682	12.41	0	39
ptg002967l_1_region	269730	3348682	12.41	0	39
ptg002969l_1	875601	11659853	13.32	0	51
ptg002969l_1_region	875601	11659853	13.32	0	51
ptg002970l_1	469358	5218052	11.12	0	44
ptg002970l_1_region	469358	5218052	11.12	0	44
ptg002974l_1	317047	4488400	14.16	0	49
ptg002974l_1_region	317047	4488400	14.16	0	49
ptg002975l_1	764246	9266306	12.12	0	44
ptg002975l_1_region	764246	9266306	12.12	0	44
ptg002979l_1	87084	619747	7.12	0	41
ptg002979l_1_region	87084	619747	7.12	0	41
ptg002981l_1	552905	7170168	12.97	0	38
ptg002981l_1_region	552905	7170168	12.97	0	38
ptg002982l_1	446679	8207425	18.37	0	264
ptg002982l_1_region	446679	8207425	18.37	0	264
ptg002983l_1	315274	4002309	12.69	0	42
ptg002983l_1_region	315274	4002309	12.69	0	42
ptg002989l_1	116318	850270	7.31	0	88
ptg002989l_1_region	116318	850270	7.31	0	88
ptg002993l_1	185993	2150819	11.56	0	39
ptg002993l_1_region	185993	2150819	11.56	0	39
ptg002994l_1	143800	1532231	10.66	0	62
ptg002994l_1_region	143800	1532231	10.66	0	62
ptg002995l_1	35230	411391	11.68	0	21
ptg002995l_1_region	35230	411391	11.68	0	21
ptg002996l_1	609053	26677274	43.80	0	486
ptg002996l_1_region	609053	26677274	43.80	0	486
ptg002997l_1	505506	6088992	12.05	0	44
ptg002997l_1_region	505506	6088992	12.05	0	44
ptg002998l_1	584280	5577158	9.55	0	37
ptg002998l_1_region	584280	5577158	9.55	0	37
ptg002999c_1	285719	3064241	10.72	0	76
ptg002999c_1_region	285719	3064241	10.72	0	76
ptg003003l_1	310333	3507129	11.30	0	41
ptg003003l_1_region	310333	3507129	11.30	0	41
ptg003004l_1	314117	7429717	23.65	0	109
ptg003004l_1_region	314117	7429717	23.65	0	109
ptg003005l_1	338958	4293644	12.67	0	26
ptg003005l_1_region	338958	4293644	12.67	0	26
ptg003007l_1	285767	3218128	11.26	0	25
ptg003007l_1_region	285767	3218128	11.26	0	25
ptg003009l_1	42910	439273	10.24	0	17
ptg003009l_1_region	42910	439273	10.24	0	17
ptg003010l_1	1115447	13108836	11.75	0	57
ptg003010l_1_region	1115447	13108836	11.75	0	57
ptg003014l_1	249036	3454859	13.87	0	43
ptg003014l_1_region	249036	3454859	13.87	0	43
ptg003016l_1	186637	1848827	9.91	0	25
ptg003016l_1_region	186637	1848827	9.91	0	25
ptg003017l_1	242706	2448934	10.09	0	25
ptg003017l_1_region	242706	2448934	10.09	0	25
ptg003019l_1	215615	1239058	5.75	0	31
ptg003019l_1_region	215615	1239058	5.75	0	31
ptg003020l_1	33832	180591	5.34	0	19
ptg003020l_1_region	33832	180591	5.34	0	19
ptg003021l_1	360108	2464829	6.84	0	42
