chrom	length	bases	mean	min	max
ptg001470l_1_region	759154	4891309	6.44	0	19
ptg001471l_1	643284	3112078	4.84	0	22
ptg001471l_1_region	643284	3112078	4.84	0	22
ptg001473l_1	135228	733617	5.43	0	15
ptg001473l_1_region	135228	733617	5.43	0	15
ptg001474l_1	213561	1148460	5.38	0	15
ptg001474l_1_region	213561	1148460	5.38	0	15
ptg001475l_1	236383	758525	3.21	0	16
ptg001475l_1_region	236383	758525	3.21	0	16
ptg001476l_1	966089	7251529	7.51	0	28
ptg001476l_1_region	966089	7251529	7.51	0	28
ptg001478l_1	858523	3277232	3.82	0	20
ptg001478l_1_region	858523	3277232	3.82	0	20
ptg001479l_1	116899	715541	6.12	0	20
ptg001479l_1_region	116899	715541	6.12	0	20
ptg001482l_1	1622160	13156570	8.11	0	93
ptg001482l_1_region	1622160	13156570	8.11	0	93
ptg001483l_1	30469	122689	4.03	0	9
ptg001483l_1_region	30469	122689	4.03	0	9
ptg001486l_1	752891	5895354	7.83	0	21
ptg001486l_1_region	752891	5895354	7.83	0	21
ptg001487l_1	211531	769248	3.64	0	14
ptg001487l_1_region	211531	769248	3.64	0	14
ptg001488l_1	2710740	13391514	4.94	0	27
ptg001488l_1_region	2710740	13391514	4.94	0	27
ptg001489l_1	416204	3170228	7.62	0	19
ptg001489l_1_region	416204	3170228	7.62	0	19
ptg001491l_1	1574858	11307203	7.18	0	40
ptg001491l_1_region	1574858	11307203	7.18	0	40
ptg001492l_1	102984	399025	3.87	0	13
ptg001492l_1_region	102984	399025	3.87	0	13
ptg001493l_1	409818	2584356	6.31	0	15
ptg001493l_1_region	409818	2584356	6.31	0	15
ptg001496l_1	653564	4466498	6.83	0	29
ptg001496l_1_region	653564	4466498	6.83	0	29
ptg001499l_1	751139	5071964	6.75	0	18
ptg001499l_1_region	751139	5071964	6.75	0	18
ptg001502l_1	693715	6706108	9.67	0	78
ptg001502l_1_region	693715	6706108	9.67	0	78
ptg001507l_1	371869	2354114	6.33	0	15
ptg001507l_1_region	371869	2354114	6.33	0	15
ptg001508l_1	279879	1439609	5.14	0	14
ptg001508l_1_region	279879	1439609	5.14	0	14
ptg001511l_1	539014	3828199	7.10	0	17
ptg001511l_1_region	539014	3828199	7.10	0	17
ptg001512l_1	67184	298093	4.44	0	13
ptg001512l_1_region	67184	298093	4.44	0	13
ptg001513l_1	414355	2416546	5.83	0	16
ptg001513l_1_region	414355	2416546	5.83	0	16
ptg001514l_1	219276	2091340	9.54	0	32
ptg001514l_1_region	219276	2091340	9.54	0	32
ptg001515l_1	548911	4535908	8.26	0	44
ptg001515l_1_region	548911	4535908	8.26	0	44
ptg001516l_1	644937	3299465	5.12	0	18
ptg001516l_1_region	644937	3299465	5.12	0	18
ptg001517l_1	558251	5246428	9.40	0	172
ptg001517l_1_region	558251	5246428	9.40	0	172
ptg001519l_1	47479	157382	3.31	0	13
ptg001519l_1_region	47479	157382	3.31	0	13
ptg001520l_1	369240	2095177	5.67	0	18
ptg001520l_1_region	369240	2095177	5.67	0	18
ptg001522l_1	1841874	12806957	6.95	0	21
ptg001522l_1_region	1841874	12806957	6.95	0	21
ptg001524l_1	111691	812155	7.27	0	13
ptg001524l_1_region	111691	812155	7.27	0	13
ptg001527l_1	346799	1894618	5.46	0	16
ptg001527l_1_region	346799	1894618	5.46	0	16
ptg001528l_1	1228660	7756706	6.31	0	20
ptg001528l_1_region	1228660	7756706	6.31	0	20
ptg001529l_1	267300	1570066	5.87	0	26
ptg001529l_1_region	267300	1570066	5.87	0	26
ptg001532l_1	95797	331122	3.46	0	13
ptg001532l_1_region	95797	331122	3.46	0	13
ptg001533l_1	518122	3075600	5.94	0	21
ptg001533l_1_region	518122	3075600	5.94	0	21
ptg001534l_1	892235	7229320	8.10	0	18
ptg001534l_1_region	892235	7229320	8.10	0	18
ptg001536l_1	1189745	8690491	7.30	0	20
ptg001536l_1_region	1189745	8690491	7.30	0	20
ptg001537l_1	387847	1751686	4.52	0	16
ptg001537l_1_region	387847	1751686	4.52	0	16
ptg001540l_1	125576	858885	6.84	0	14
ptg001540l_1_region	125576	858885	6.84	0	14
ptg001542l_1	832962	10351451	12.43	0	120
ptg001542l_1_region	832962	10351451	12.43	0	120
ptg001543l_1	440197	3068377	6.97	0	15
ptg001543l_1_region	440197	3068377	6.97	0	15
ptg001544l_1	256056	1358298	5.30	0	21
ptg001544l_1_region	256056	1358298	5.30	0	21
ptg001547l_1	777420	5201009	6.69	0	36
ptg001547l_1_region	777420	5201009	6.69	0	36
ptg001549l_1	1354344	36789185	27.16	0	472
ptg001549l_1_region	1354344	36789185	27.16	0	472
ptg001554l_1	270566	1454865	5.38	0	16
ptg001554l_1_region	270566	1454865	5.38	0	16
ptg001555l_1	510384	2253455	4.42	0	14
ptg001555l_1_region	510384	2253455	4.42	0	14
ptg001556l_1	1098283	7250072	6.60	0	24
ptg001556l_1_region	1098283	7250072	6.60	0	24
ptg001560l_1	2749342	24503358	8.91	0	271
ptg001560l_1_region	2749342	24503358	8.91	0	271
ptg001561l_1	1779374	10265113	5.77	0	20
ptg001561l_1_region	1779374	10265113	5.77	0	20
ptg001562l_1	396540	1783230	4.50	0	16
ptg001562l_1_region	396540	1783230	4.50	0	16
ptg001563l_1	531613	3066267	5.77	0	20
ptg001563l_1_region	531613	3066267	5.77	0	20
ptg001564l_1	192787	6264731	32.50	0	203
ptg001564l_1_region	192787	6264731	32.50	0	203
ptg001565l_1	999794	7844522	7.85	0	67
ptg001565l_1_region	999794	7844522	7.85	0	67
ptg001566l_1	762508	5304274	6.96	0	21
ptg001566l_1_region	762508	5304274	6.96	0	21
ptg001567l_1	1400132	10115189	7.22	0	21
ptg001567l_1_region	1400132	10115189	7.22	0	21
ptg001568l_1	239422	942673	3.94	0	16
ptg001568l_1_region	239422	942673	3.94	0	16
ptg001569l_1	643925	4075876	6.33	0	23
ptg001569l_1_region	643925	4075876	6.33	0	23
ptg001570l_1	1309741	9331275	7.12	0	22
ptg001570l_1_region	1309741	9331275	7.12	0	22
ptg001571l_1	1597354	11313735	7.08	0	21
ptg001571l_1_region	1597354	11313735	7.08	0	21
ptg001576l_1	31236	111776	3.58	0	18
ptg001576l_1_region	31236	111776	3.58	0	18
ptg001578l_1	1596721	11773350	7.37	0	25
ptg001578l_1_region	1596721	11773350	7.37	0	25
ptg001580l_1	1776888	38073974	21.43	0	433
ptg001580l_1_region	1776888	38073974	21.43	0	433
ptg001581l_1	479866	2824898	5.89	0	21
ptg001581l_1_region	479866	2824898	5.89	0	21
ptg001584l_1	523338	2579739	4.93	0	16
ptg001584l_1_region	523338	2579739	4.93	0	16
ptg001587l_1	692762	4509512	6.51	0	21
ptg001587l_1_region	692762	4509512	6.51	0	21
ptg001588l_1	317422	1677783	5.29	0	19
ptg001588l_1_region	317422	1677783	5.29	0	19
ptg001589l_1	263216	1583445	6.02	0	14
ptg001589l_1_region	263216	1583445	6.02	0	14
ptg001590l_1	1217536	7949949	6.53	0	26
ptg001590l_1_region	1217536	7949949	6.53	0	26
ptg001591l_1	467565	1626771	3.48	0	53
ptg001591l_1_region	467565	1626771	3.48	0	53
ptg001592l_1	577436	3615195	6.26	0	16
ptg001592l_1_region	577436	3615195	6.26	0	16
ptg001593l_1	971216	1425963	1.47	0	25
ptg001593l_1_region	971216	1425963	1.47	0	25
ptg001595l_1	522174	2918327	5.59	0	17
ptg001595l_1_region	522174	2918327	5.59	0	17
ptg001596l_1	3152441	22398507	7.11	0	22
ptg001596l_1_region	3152441	22398507	7.11	0	22
ptg001600l_1	403000	2145539	5.32	0	20
ptg001600l_1_region	403000	2145539	5.32	0	20
ptg001601l_1	380890	3557220	9.34	0	28
ptg001601l_1_region	380890	3557220	9.34	0	28
ptg001603l_1	117141	617878	5.27	0	13
ptg001603l_1_region	117141	617878	5.27	0	13
ptg001604l_1	791545	6201963	7.84	0	57
ptg001604l_1_region	791545	6201963	7.84	0	57
ptg001605l_1	850712	5309782	6.24	0	18
ptg001605l_1_region	850712	5309782	6.24	0	18
ptg001606l_1	1030763	6472435	6.28	0	34
ptg001606l_1_region	1030763	6472435	6.28	0	34
ptg001607l_1	43985	377476	8.58	0	20
ptg001607l_1_region	43985	377476	8.58	0	20
ptg001609l_1	48905	402311	8.23	0	22
ptg001609l_1_region	48905	402311	8.23	0	22
ptg001610l_1	1380176	9518099	6.90	0	34
ptg001610l_1_region	1380176	9518099	6.90	0	34
ptg001612l_1	623878	2806562	4.50	0	80
ptg001612l_1_region	623878	2806562	4.50	0	80
ptg001613l_1	595097	4798102	8.06	0	24
ptg001613l_1_region	595097	4798102	8.06	0	24
ptg001614l_1	973094	6138324	6.31	0	21
ptg001614l_1_region	973094	6138324	6.31	0	21
ptg001615l_1	929119	6877746	7.40	0	26
ptg001615l_1_region	929119	6877746	7.40	0	26
ptg001617l_1	1004410	6856347	6.83	0	40
ptg001617l_1_region	1004410	6856347	6.83	0	40
ptg001619l_1	442734	2006786	4.53	0	16
ptg001619l_1_region	442734	2006786	4.53	0	16
ptg001621l_1	224281	1006673	4.49	0	14
ptg001621l_1_region	224281	1006673	4.49	0	14
ptg001622l_1	63926	398224	6.23	0	15
ptg001622l_1_region	63926	398224	6.23	0	15
ptg001623l_1	378362	2805073	7.41	0	17
ptg001623l_1_region	378362	2805073	7.41	0	17
ptg001624l_1	1833058	12933672	7.06	0	30
ptg001624l_1_region	1833058	12933672	7.06	0	30
ptg001626l_1	632111	3581579	5.67	0	17
ptg001626l_1_region	632111	3581579	5.67	0	17
ptg001627l_1	701373	4643654	6.62	0	28
ptg001627l_1_region	701373	4643654	6.62	0	28
ptg001629l_1	388870	3108636	7.99	0	35
ptg001629l_1_region	388870	3108636	7.99	0	35
ptg001632l_1	197221	1394344	7.07	0	24
ptg001632l_1_region	197221	1394344	7.07	0	24
ptg001633l_1	161334	1234636	7.65	0	22
ptg001633l_1_region	161334	1234636	7.65	0	22
ptg001634l_1	289136	1377974	4.77	0	16
ptg001634l_1_region	289136	1377974	4.77	0	16
ptg001635l_1	1088898	6896221	6.33	0	52
ptg001635l_1_region	1088898	6896221	6.33	0	52
ptg001636l_1	2526851	17537576	6.94	0	24
ptg001636l_1_region	2526851	17537576	6.94	0	24
ptg001639l_1	317685	1438621	4.53	0	17
ptg001639l_1_region	317685	1438621	4.53	0	17
ptg001641l_1	705564	3953332	5.60	0	19
ptg001641l_1_region	705564	3953332	5.60	0	19
ptg001642l_1	217557	962907	4.43	0	13
ptg001642l_1_region	217557	962907	4.43	0	13
ptg001643l_1	1350970	8540179	6.32	0	25
ptg001643l_1_region	1350970	8540179	6.32	0	25
ptg001644l_1	589838	4142656	7.02	0	23
ptg001644l_1_region	589838	4142656	7.02	0	23
ptg001645l_1	1352771	8981072	6.64	0	82
ptg001645l_1_region	1352771	8981072	6.64	0	82
ptg001648l_1	148472	1046845	7.05	0	23
ptg001648l_1_region	148472	1046845	7.05	0	23
ptg001650l_1	1166265	7708319	6.61	0	18
ptg001650l_1_region	1166265	7708319	6.61	0	18
ptg001651l_1	446525	3151211	7.06	0	17
ptg001651l_1_region	446525	3151211	7.06	0	17
ptg001655l_1	958195	8620025	9.00	0	80
ptg001655l_1_region	958195	8620025	9.00	0	80
ptg001656l_1	796257	5197017	6.53	0	63
ptg001656l_1_region	796257	5197017	6.53	0	63
ptg001657l_1	325719	2559772	7.86	0	45
ptg001657l_1_region	325719	2559772	7.86	0	45
ptg001659l_1	352590	2409188	6.83	0	16
ptg001659l_1_region	352590	2409188	6.83	0	16
ptg001660l_1	29712	86933	2.93	0	8
ptg001660l_1_region	29712	86933	2.93	0	8
ptg001662l_1	154027	1139281	7.40	0	79
ptg001662l_1_region	154027	1139281	7.40	0	79
ptg001665l_1	1483974	16982731	11.44	0	364
ptg001665l_1_region	1483974	16982731	11.44	0	364
ptg001666l_1	728199	4561892	6.26	0	24
ptg001666l_1_region	728199	4561892	6.26	0	24
ptg001667l_1	858070	6441112	7.51	0	24
ptg001667l_1_region	858070	6441112	7.51	0	24
ptg001668l_1	1366693	10945460	8.01	0	26
ptg001668l_1_region	1366693	10945460	8.01	0	26
ptg001669l_1	719191	5100649	7.09	0	34
ptg001669l_1_region	719191	5100649	7.09	0	34
ptg001670l_1	886342	6647152	7.50	0	130
ptg001670l_1_region	886342	6647152	7.50	0	130
ptg001671l_1	254626	2175508	8.54	0	52
ptg001671l_1_region	254626	2175508	8.54	0	52
ptg001672l_1	730912	4810637	6.58	0	30
ptg001672l_1_region	730912	4810637	6.58	0	30
ptg001673l_1	1246373	5005682	4.02	0	20
ptg001673l_1_region	1246373	5005682	4.02	0	20
ptg001674l_1	848444	2014672	2.37	0	21
ptg001674l_1_region	848444	2014672	2.37	0	21
ptg001675l_1	583147	2783523	4.77	0	15
ptg001675l_1_region	583147	2783523	4.77	0	15
ptg001676l_1	445796	2255452	5.06	0	52
ptg001676l_1_region	445796	2255452	5.06	0	52
ptg001677l_1	830705	5566727	6.70	0	29
ptg001677l_1_region	830705	5566727	6.70	0	29
ptg001678l_1	346827	2123065	6.12	0	25
ptg001678l_1_region	346827	2123065	6.12	0	25
ptg001679l_1	1311549	9342837	7.12	0	47
ptg001679l_1_region	1311549	9342837	7.12	0	47
ptg001680l_1	909604	4412059	4.85	0	67
ptg001680l_1_region	909604	4412059	4.85	0	67
ptg001683l_1	905971	7285907	8.04	0	19
ptg001683l_1_region	905971	7285907	8.04	0	19
ptg001684l_1	351008	1638469	4.67	0	18
ptg001684l_1_region	351008	1638469	4.67	0	18
ptg001685l_1	1432383	9685838	6.76	0	27
ptg001685l_1_region	1432383	9685838	6.76	0	27
ptg001687l_1	529465	4294689	8.11	0	21
ptg001687l_1_region	529465	4294689	8.11	0	21
ptg001688l_1	451249	3576588	7.93	0	25
ptg001688l_1_region	451249	3576588	7.93	0	25
ptg001690l_1	1111945	6999707	6.30	0	21
ptg001690l_1_region	1111945	6999707	6.30	0	21
ptg001691l_1	657881	3633033	5.52	0	21
ptg001691l_1_region	657881	3633033	5.52	0	21
ptg001693l_1	704577	4563137	6.48	0	25
ptg001693l_1_region	704577	4563137	6.48	0	25
ptg001694l_1	255814	1017090	3.98	0	15
ptg001694l_1_region	255814	1017090	3.98	0	15
ptg001696l_1	663404	3155920	4.76	0	14
ptg001696l_1_region	663404	3155920	4.76	0	14
ptg001697l_1	193272	1154578	5.97	0	24
ptg001697l_1_region	193272	1154578	5.97	0	24
ptg001699l_1	364280	2841218	7.80	0	23
ptg001699l_1_region	364280	2841218	7.80	0	23
ptg001700l_1	326768	1667521	5.10	0	23
ptg001700l_1_region	326768	1667521	5.10	0	23
ptg001701l_1	635211	3024799	4.76	0	22
ptg001701l_1_region	635211	3024799	4.76	0	22
ptg001702l_1	123244	580382	4.71	0	13
ptg001702l_1_region	123244	580382	4.71	0	13
ptg001705l_1	1056978	7004957	6.63	0	22
ptg001705l_1_region	1056978	7004957	6.63	0	22
ptg001707l_1	284547	1909581	6.71	0	19
ptg001707l_1_region	284547	1909581	6.71	0	19
ptg001708l_1	224862	1388853	6.18	0	15
ptg001708l_1_region	224862	1388853	6.18	0	15
ptg001709l_1	597434	4473814	7.49	0	31
ptg001709l_1_region	597434	4473814	7.49	0	31
ptg001710l_1	567049	3309915	5.84	0	19
ptg001710l_1_region	567049	3309915	5.84	0	19
ptg001711l_1	595446	4233751	7.11	0	24
ptg001711l_1_region	595446	4233751	7.11	0	24
ptg001712l_1	598157	3505026	5.86	0	17
ptg001712l_1_region	598157	3505026	5.86	0	17
ptg001713l_1	362251	2235913	6.17	0	18
ptg001713l_1_region	362251	2235913	6.17	0	18
ptg001714l_1	25599	106260	4.15	0	23
ptg001714l_1_region	25599	106260	4.15	0	23
ptg001715l_1	1342135	8891004	6.62	0	20
ptg001715l_1_region	1342135	8891004	6.62	0	20
ptg001718l_1	146689	746562	5.09	0	13
ptg001718l_1_region	146689	746562	5.09	0	13
ptg001721l_1	417516	1862422	4.46	0	48
ptg001721l_1_region	417516	1862422	4.46	0	48
ptg001722l_1	428346	2222720	5.19	0	24
ptg001722l_1_region	428346	2222720	5.19	0	24
ptg001723l_1	832682	5890600	7.07	0	23
ptg001723l_1_region	832682	5890600	7.07	0	23
ptg001725l_1	459037	1456099	3.17	0	19
ptg001725l_1_region	459037	1456099	3.17	0	19
ptg001726l_1	1889285	9706580	5.14	0	108
ptg001726l_1_region	1889285	9706580	5.14	0	108
ptg001728l_1	858913	5077341	5.91	0	28
ptg001728l_1_region	858913	5077341	5.91	0	28
ptg001729l_1	798556	6031335	7.55	0	20
ptg001729l_1_region	798556	6031335	7.55	0	20
ptg001730l_1	206129	1072742	5.20	0	17
ptg001730l_1_region	206129	1072742	5.20	0	17
ptg001731l_1	453823	2166998	4.77	0	24
ptg001731l_1_region	453823	2166998	4.77	0	24
ptg001734l_1	20749	1033027	49.79	0	112
ptg001734l_1_region	20749	1033027	49.79	0	112
ptg001737l_1	169303	1222440	7.22	0	22
ptg001737l_1_region	169303	1222440	7.22	0	22
ptg001738l_1	439401	2499225	5.69	0	34
ptg001738l_1_region	439401	2499225	5.69	0	34
ptg001739l_1	252794	1227048	4.85	0	36
ptg001739l_1_region	252794	1227048	4.85	0	36
ptg001740l_1	1103502	7438751	6.74	0	20
ptg001740l_1_region	1103502	7438751	6.74	0	20
ptg001741l_1	383466	1877391	4.90	0	16
ptg001741l_1_region	383466	1877391	4.90	0	16
ptg001742l_1	1062257	5177608	4.87	0	20
ptg001742l_1_region	1062257	5177608	4.87	0	20
ptg001743l_1	193865	573632	2.96	0	14
ptg001743l_1_region	193865	573632	2.96	0	14
ptg001744l_1	224054	590248	2.63	0	14
ptg001744l_1_region	224054	590248	2.63	0	14
ptg001746l_1	418338	2363775	5.65	0	19
ptg001746l_1_region	418338	2363775	5.65	0	19
ptg001750l_1	397015	1967956	4.96	0	17
ptg001750l_1_region	397015	1967956	4.96	0	17
ptg001752l_1	1215286	8876981	7.30	0	26
ptg001752l_1_region	1215286	8876981	7.30	0	26
ptg001753l_1	505461	2683258	5.31	0	40
ptg001753l_1_region	505461	2683258	5.31	0	40
ptg001761l_1	385797	2671138	6.92	0	20
ptg001761l_1_region	385797	2671138	6.92	0	20
ptg001762l_1	1986964	12897296	6.49	0	26
ptg001762l_1_region	1986964	12897296	6.49	0	26
ptg001763l_1	1760033	12352745	7.02	0	41
ptg001763l_1_region	1760033	12352745	7.02	0	41
ptg001768l_1	434221	2435949	5.61	0	82
ptg001768l_1_region	434221	2435949	5.61	0	82
ptg001771l_1	256923	1388671	5.41	0	15
ptg001771l_1_region	256923	1388671	5.41	0	15
ptg001772l_1	1748488	11523425	6.59	0	62
ptg001772l_1_region	1748488	11523425	6.59	0	62
ptg001774l_1	150164	1043382	6.95	0	23
ptg001774l_1_region	150164	1043382	6.95	0	23
ptg001775l_1	1440977	9334943	6.48	0	26
ptg001775l_1_region	1440977	9334943	6.48	0	26
ptg001776l_1	2064880	12869095	6.23	0	31
ptg001776l_1_region	2064880	12869095	6.23	0	31
ptg001777l_1	1294987	9805288	7.57	0	25
ptg001777l_1_region	1294987	9805288	7.57	0	25
ptg001778l_1	448070	2042510	4.56	0	18
ptg001778l_1_region	448070	2042510	4.56	0	18
ptg001779l_1	207296	1311728	6.33	0	21
ptg001779l_1_region	207296	1311728	6.33	0	21
ptg001780l_1	453561	3084197	6.80	0	20
ptg001780l_1_region	453561	3084197	6.80	0	20
ptg001781l_1	194452	372225	1.91	0	18
ptg001781l_1_region	194452	372225	1.91	0	18
ptg001783l_1	442157	1598105	3.61	0	15
ptg001783l_1_region	442157	1598105	3.61	0	15
ptg001784l_1	138942	836285	6.02	0	18
ptg001784l_1_region	138942	836285	6.02	0	18
ptg001785l_1	102746	349172	3.40	0	15
ptg001785l_1_region	102746	349172	3.40	0	15
ptg001786l_1	584925	3944671	6.74	0	24
ptg001786l_1_region	584925	3944671	6.74	0	24
ptg001789l_1	1674916	12814360	7.65	0	25
ptg001789l_1_region	1674916	12814360	7.65	0	25
ptg001790l_1	108356	588086	5.43	0	14
ptg001790l_1_region	108356	588086	5.43	0	14
ptg001794l_1	574955	15908013	27.67	0	401
ptg001794l_1_region	574955	15908013	27.67	0	401
ptg001795l_1	289727	1842174	6.36	0	16
ptg001795l_1_region	289727	1842174	6.36	0	16
ptg001796l_1	883659	5591886	6.33	0	30
ptg001796l_1_region	883659	5591886	6.33	0	30
ptg001797l_1	1283077	7387338	5.76	0	19
ptg001797l_1_region	1283077	7387338	5.76	0	19
ptg001798l_1	682935	3881496	5.68	0	21
ptg001798l_1_region	682935	3881496	5.68	0	21
ptg001799l_1	396818	2808007	7.08	0	29
ptg001799l_1_region	396818	2808007	7.08	0	29
ptg001801l_1	154119	1396661	9.06	0	59
ptg001801l_1_region	154119	1396661	9.06	0	59
ptg001806l_1	284286	20089947	70.67	0	421
ptg001806l_1_region	284286	20089947	70.67	0	421
ptg001816l_1	1149706	5333050	4.64	0	15
ptg001816l_1_region	1149706	5333050	4.64	0	15
ptg001817l_1	139912	616809	4.41	0	14
ptg001817l_1_region	139912	616809	4.41	0	14
ptg001819l_1	360202	2574823	7.15	0	37
ptg001819l_1_region	360202	2574823	7.15	0	37
ptg001821l_1	1351612	9646770	7.14	0	19
ptg001821l_1_region	1351612	9646770	7.14	0	19
ptg001822l_1	401012	2845203	7.10	0	19
ptg001822l_1_region	401012	2845203	7.10	0	19
ptg001823l_1	648588	4134021	6.37	0	31
ptg001823l_1_region	648588	4134021	6.37	0	31
ptg001824l_1	2780485	19579107	7.04	0	29
ptg001824l_1_region	2780485	19579107	7.04	0	29
ptg001825l_1	2313940	16927090	7.32	0	40
ptg001825l_1_region	2313940	16927090	7.32	0	40
ptg001826l_1	487730	4389543	9.00	0	34
ptg001826l_1_region	487730	4389543	9.00	0	34
ptg001827l_1	961972	6885817	7.16	0	29
ptg001827l_1_region	961972	6885817	7.16	0	29
ptg001828l_1	33564	160051	4.77	0	10
ptg001828l_1_region	33564	160051	4.77	0	10
ptg001830l_1	563063	3944944	7.01	0	31
ptg001830l_1_region	563063	3944944	7.01	0	31
ptg001832l_1	208022	1319553	6.34	0	19
ptg001832l_1_region	208022	1319553	6.34	0	19
ptg001834l_1	66095	552264	8.36	0	40
ptg001834l_1_region	66095	552264	8.36	0	40
ptg001835l_1	331098	1660227	5.01	0	15
ptg001835l_1_region	331098	1660227	5.01	0	15
ptg001837l_1	882386	6476993	7.34	0	23
ptg001837l_1_region	882386	6476993	7.34	0	23
ptg001838l_1	1031182	7959801	7.72	0	22
ptg001838l_1_region	1031182	7959801	7.72	0	22
ptg001839l_1	762619	6393705	8.38	0	64
ptg001839l_1_region	762619	6393705	8.38	0	64
ptg001840l_1	84424	383877	4.55	0	16
ptg001840l_1_region	84424	383877	4.55	0	16
ptg001844l_1	758331	5279577	6.96	0	18
ptg001844l_1_region	758331	5279577	6.96	0	18
ptg001846l_1	62252	176882	2.84	0	7
ptg001846l_1_region	62252	176882	2.84	0	7
ptg001848l_1	630700	4977063	7.89	0	212
ptg001848l_1_region	630700	4977063	7.89	0	212
ptg001849l_1	385274	1984843	5.15	0	24
ptg001849l_1_region	385274	1984843	5.15	0	24
ptg001850l_1	1539190	9702978	6.30	0	20
ptg001850l_1_region	1539190	9702978	6.30	0	20
ptg001851l_1	139130	526759	3.79	0	15
ptg001851l_1_region	139130	526759	3.79	0	15
ptg001852l_1	114306	917350	8.03	0	29
ptg001852l_1_region	114306	917350	8.03	0	29
ptg001853l_1	717196	4330751	6.04	0	31
ptg001853l_1_region	717196	4330751	6.04	0	31
ptg001854l_1	114865	728314	6.34	0	30
ptg001854l_1_region	114865	728314	6.34	0	30
ptg001855l_1	424324	3116967	7.35	0	42
ptg001855l_1_region	424324	3116967	7.35	0	42
ptg001856l_1	327409	1746438	5.33	0	16
ptg001856l_1_region	327409	1746438	5.33	0	16
ptg001857l_1	100240	611936	6.10	0	17
ptg001857l_1_region	100240	611936	6.10	0	17
ptg001859l_1	32250	186018	5.77	0	20
ptg001859l_1_region	32250	186018	5.77	0	20
ptg001861l_1	1923624	14282682	7.42	0	25
ptg001861l_1_region	1923624	14282682	7.42	0	25
ptg001862l_1	652786	4343803	6.65	0	25
ptg001862l_1_region	652786	4343803	6.65	0	25
ptg001863l_1	180081	748549	4.16	0	14
ptg001863l_1_region	180081	748549	4.16	0	14
ptg001866l_1	216788	1733595	8.00	0	28
ptg001866l_1_region	216788	1733595	8.00	0	28
ptg001868l_1	526703	2937299	5.58	0	21
ptg001868l_1_region	526703	2937299	5.58	0	21
ptg001869l_1	766965	5471850	7.13	0	41
ptg001869l_1_region	766965	5471850	7.13	0	41
ptg001870l_1	1758460	12550398	7.14	0	42
ptg001870l_1_region	1758460	12550398	7.14	0	42
ptg001872l_1	174686	939304	5.38	0	23
ptg001872l_1_region	174686	939304	5.38	0	23
ptg001873l_1	925077	3446647	3.73	0	17
ptg001873l_1_region	925077	3446647	3.73	0	17
ptg001874l_1	447705	3502564	7.82	0	56
ptg001874l_1_region	447705	3502564	7.82	0	56
ptg001875l_1	1418564	10576231	7.46	0	31
ptg001875l_1_region	1418564	10576231	7.46	0	31
ptg001878l_1	381444	2708985	7.10	0	21
ptg001878l_1_region	381444	2708985	7.10	0	21
ptg001882l_1	101025	548218	5.43	0	14
ptg001882l_1_region	101025	548218	5.43	0	14
ptg001885l_1	651648	4620421	7.09	0	21
ptg001885l_1_region	651648	4620421	7.09	0	21
ptg001886l_1	142914	649242	4.54	0	13
ptg001886l_1_region	142914	649242	4.54	0	13
ptg001887l_1	897067	6417744	7.15	0	23
ptg001887l_1_region	897067	6417744	7.15	0	23
ptg001888l_1	704622	4432232	6.29	0	16
ptg001888l_1_region	704622	4432232	6.29	0	16
ptg001890l_1	63758	483486	7.58	0	18
ptg001890l_1_region	63758	483486	7.58	0	18
ptg001891l_1	791640	5212344	6.58	0	212
ptg001891l_1_region	791640	5212344	6.58	0	212
ptg001892l_1	1047573	6637214	6.34	0	35
ptg001892l_1_region	1047573	6637214	6.34	0	35
ptg001893l_1	1024891	5905402	5.76	0	21
ptg001893l_1_region	1024891	5905402	5.76	0	21
ptg001895l_1	279501	1837822	6.58	0	17
ptg001895l_1_region	279501	1837822	6.58	0	17
ptg001896l_1	1135642	7710178	6.79	0	18
ptg001896l_1_region	1135642	7710178	6.79	0	18
ptg001899l_1	100961	461082	4.57	0	16
ptg001899l_1_region	100961	461082	4.57	0	16
ptg001900l_1	31132	292904	9.41	0	37
ptg001900l_1_region	31132	292904	9.41	0	37
ptg001901l_1	413222	1665180	4.03	0	14
ptg001901l_1_region	413222	1665180	4.03	0	14
ptg001903l_1	465029	4320787	9.29	0	66
ptg001903l_1_region	465029	4320787	9.29	0	66
ptg001904l_1	307203	62162	0.20	0	3
ptg001904l_1_region	307203	62162	0.20	0	3
ptg001905l_1	188640	1538265	8.15	0	18
ptg001905l_1_region	188640	1538265	8.15	0	18
ptg001906l_1	367694	1485401	4.04	0	31
ptg001906l_1_region	367694	1485401	4.04	0	31
ptg001907l_1	346338	2315785	6.69	0	94
ptg001907l_1_region	346338	2315785	6.69	0	94
ptg001908l_1	290666	1529120	5.26	0	18
ptg001908l_1_region	290666	1529120	5.26	0	18
ptg001909l_1	922109	5200778	5.64	0	19
ptg001909l_1_region	922109	5200778	5.64	0	19
ptg001910l_1	37609	168657	4.48	0	12
ptg001910l_1_region	37609	168657	4.48	0	12
ptg001911l_1	2334142	15075083	6.46	0	25
ptg001911l_1_region	2334142	15075083	6.46	0	25
ptg001913l_1	600171	5304329	8.84	0	27
ptg001913l_1_region	600171	5304329	8.84	0	27
ptg001915l_1	420605	2906187	6.91	0	24
ptg001915l_1_region	420605	2906187	6.91	0	24
ptg001916l_1	197712	699921	3.54	0	18
