chrom	length	bases	mean	min	max
ptg001284l_1	434012	2576895	5.94	0	21
ptg001284l_1_region	434012	2576895	5.94	0	21
ptg001285l_1	1004254	7652404	7.62	0	30
ptg001285l_1_region	1004254	7652404	7.62	0	30
ptg001286l_1	2907770	25108478	8.63	0	29
ptg001286l_1_region	2907770	25108478	8.63	0	29
ptg001287l_1	342323	4579599	13.38	0	802
ptg001287l_1_region	342323	4579599	13.38	0	802
ptg001288l_1	651774	5678726	8.71	0	21
ptg001288l_1_region	651774	5678726	8.71	0	21
ptg001289l_1	512027	3685595	7.20	0	21
ptg001289l_1_region	512027	3685595	7.20	0	21
ptg001291l_1	527840	4353496	8.25	0	19
ptg001291l_1_region	527840	4353496	8.25	0	19
ptg001292l_1	588053	5190004	8.83	0	21
ptg001292l_1_region	588053	5190004	8.83	0	21
ptg001293l_1	3392318	28556006	8.42	0	35
ptg001293l_1_region	3392318	28556006	8.42	0	35
ptg001298l_1	664390	6518706	9.81	0	28
ptg001298l_1_region	664390	6518706	9.81	0	28
ptg001302l_1	1445834	13314805	9.21	0	19
ptg001302l_1_region	1445834	13314805	9.21	0	19
ptg001303l_1	244608	1618771	6.62	0	17
ptg001303l_1_region	244608	1618771	6.62	0	17
ptg001305l_1	630819	4696518	7.45	0	24
ptg001305l_1_region	630819	4696518	7.45	0	24
ptg001307l_1	214884	1803571	8.39	0	237
ptg001307l_1_region	214884	1803571	8.39	0	237
ptg001308l_1	1115363	9422872	8.45	0	27
ptg001308l_1_region	1115363	9422872	8.45	0	27
ptg001310l_1	759176	4578574	6.03	0	41
ptg001310l_1_region	759176	4578574	6.03	0	41
ptg001311l_1	480735	3206861	6.67	0	20
ptg001311l_1_region	480735	3206861	6.67	0	20
ptg001312l_1	1018874	7655036	7.51	0	26
ptg001312l_1_region	1018874	7655036	7.51	0	26
ptg001313l_1	582328	4074665	7.00	0	40
ptg001313l_1_region	582328	4074665	7.00	0	40
ptg001315l_1	957669	7137573	7.45	0	26
ptg001315l_1_region	957669	7137573	7.45	0	26
ptg001317l_1	416269	2754111	6.62	0	15
ptg001317l_1_region	416269	2754111	6.62	0	15
ptg001320l_1	376221	2818841	7.49	0	25
ptg001320l_1_region	376221	2818841	7.49	0	25
ptg001321l_1	922695	7464945	8.09	0	22
ptg001321l_1_region	922695	7464945	8.09	0	22
ptg001323l_1	558603	9545454	17.09	0	112
ptg001323l_1_region	558603	9545454	17.09	0	112
ptg001324l_1	804769	9088533	11.29	0	46
ptg001324l_1_region	804769	9088533	11.29	0	46
ptg001325l_1	586416	4589770	7.83	0	23
ptg001325l_1_region	586416	4589770	7.83	0	23
ptg001327l_1	798392	4222424	5.29	0	20
ptg001327l_1_region	798392	4222424	5.29	0	20
ptg001331l_1	1347739	16908226	12.55	0	66
ptg001331l_1_region	1347739	16908226	12.55	0	66
ptg001334l_1	237104	1801869	7.60	0	19
ptg001334l_1_region	237104	1801869	7.60	0	19
ptg001336l_1	486749	3124807	6.42	0	20
ptg001336l_1_region	486749	3124807	6.42	0	20
ptg001337l_1	1247903	8824413	7.07	0	23
ptg001337l_1_region	1247903	8824413	7.07	0	23
ptg001338l_1	1507868	11457761	7.60	0	35
ptg001338l_1_region	1507868	11457761	7.60	0	35
ptg001339l_1	297381	2148479	7.22	0	31
ptg001339l_1_region	297381	2148479	7.22	0	31
ptg001340l_1	1160903	8612871	7.42	0	28
ptg001340l_1_region	1160903	8612871	7.42	0	28
ptg001341l_1	162590	1043987	6.42	0	17
ptg001341l_1_region	162590	1043987	6.42	0	17
ptg001342l_1	478032	2907499	6.08	0	21
ptg001342l_1_region	478032	2907499	6.08	0	21
ptg001343l_1	1956331	15574426	7.96	0	26
ptg001343l_1_region	1956331	15574426	7.96	0	26
ptg001345l_1	481458	4093239	8.50	0	28
ptg001345l_1_region	481458	4093239	8.50	0	28
ptg001346l_1	341711	2171698	6.36	0	29
ptg001346l_1_region	341711	2171698	6.36	0	29
ptg001347l_1	1222919	9504951	7.77	0	39
ptg001347l_1_region	1222919	9504951	7.77	0	39
ptg001350l_1	999220	8003752	8.01	0	69
ptg001350l_1_region	999220	8003752	8.01	0	69
ptg001352l_1	2789431	47156169	16.91	0	115
ptg001352l_1_region	2789431	47156169	16.91	0	115
ptg001353l_1	1043613	9792890	9.38	0	271
ptg001353l_1_region	1043613	9792890	9.38	0	271
ptg001354l_1	544650	4613484	8.47	0	26
ptg001354l_1_region	544650	4613484	8.47	0	26
ptg001355l_1	1517483	13329009	8.78	0	41
ptg001355l_1_region	1517483	13329009	8.78	0	41
ptg001356l_1	1623828	11251865	6.93	0	31
ptg001356l_1_region	1623828	11251865	6.93	0	31
ptg001358l_1	434518	2566565	5.91	0	20
ptg001358l_1_region	434518	2566565	5.91	0	20
ptg001359l_1	1748538	15881790	9.08	0	31
ptg001359l_1_region	1748538	15881790	9.08	0	31
ptg001360l_1	151121	239675	1.59	0	30
ptg001360l_1_region	151121	239675	1.59	0	30
ptg001362l_1	493970	2746699	5.56	0	28
ptg001362l_1_region	493970	2746699	5.56	0	28
ptg001363l_1	531448	2718200	5.11	0	17
ptg001363l_1_region	531448	2718200	5.11	0	17
ptg001364l_1	2038070	16305517	8.00	0	36
ptg001364l_1_region	2038070	16305517	8.00	0	36
ptg001365l_1	505968	3300736	6.52	0	28
ptg001365l_1_region	505968	3300736	6.52	0	28
ptg001368l_1	1237472	11436646	9.24	0	113
ptg001368l_1_region	1237472	11436646	9.24	0	113
ptg001369l_1	560903	4247605	7.57	0	23
ptg001369l_1_region	560903	4247605	7.57	0	23
ptg001370l_1	319184	3626370	11.36	0	38
ptg001370l_1_region	319184	3626370	11.36	0	38
ptg001371l_1	408185	2076765	5.09	0	21
ptg001371l_1_region	408185	2076765	5.09	0	21
ptg001372l_1	1124662	7766394	6.91	0	21
ptg001372l_1_region	1124662	7766394	6.91	0	21
ptg001374l_1	1646679	12431311	7.55	0	23
ptg001374l_1_region	1646679	12431311	7.55	0	23
ptg001377l_1	568133	3756463	6.61	0	23
ptg001377l_1_region	568133	3756463	6.61	0	23
ptg001379l_1	46612	222330	4.77	0	14
ptg001379l_1_region	46612	222330	4.77	0	14
ptg001380l_1	1529331	11321871	7.40	0	26
ptg001380l_1_region	1529331	11321871	7.40	0	26
ptg001381l_1	638857	5302208	8.30	0	19
ptg001381l_1_region	638857	5302208	8.30	0	19
ptg001383l_1	1125404	9417225	8.37	0	25
ptg001383l_1_region	1125404	9417225	8.37	0	25
ptg001384l_1	754421	5646404	7.48	0	18
ptg001384l_1_region	754421	5646404	7.48	0	18
ptg001385l_1	322322	4117435	12.77	0	43
ptg001385l_1_region	322322	4117435	12.77	0	43
ptg001387l_1	53084	291585	5.49	0	13
ptg001387l_1_region	53084	291585	5.49	0	13
ptg001388l_1	2224047	19411242	8.73	0	28
ptg001388l_1_region	2224047	19411242	8.73	0	28
ptg001390l_1	1342748	11162734	8.31	0	26
ptg001390l_1_region	1342748	11162734	8.31	0	26
ptg001391l_1	260580	1362080	5.23	0	14
ptg001391l_1_region	260580	1362080	5.23	0	14
ptg001392l_1	352525	2636321	7.48	0	19
ptg001392l_1_region	352525	2636321	7.48	0	19
ptg001393l_1	1783319	14056958	7.88	0	32
ptg001393l_1_region	1783319	14056958	7.88	0	32
ptg001395l_1	636776	3668523	5.76	0	20
ptg001395l_1_region	636776	3668523	5.76	0	20
ptg001398l_1	606457	4159324	6.86	0	19
ptg001398l_1_region	606457	4159324	6.86	0	19
ptg001402l_1	182714	1215223	6.65	0	18
ptg001402l_1_region	182714	1215223	6.65	0	18
ptg001403l_1	221544	1882050	8.50	0	21
ptg001403l_1_region	221544	1882050	8.50	0	21
ptg001404c_1	106053	561757	5.30	0	17
ptg001404c_1_region	106053	561757	5.30	0	17
ptg001406l_1	68041	529090	7.78	0	17
ptg001406l_1_region	68041	529090	7.78	0	17
ptg001407l_1	1095834	8465132	7.72	0	22
ptg001407l_1_region	1095834	8465132	7.72	0	22
ptg001408l_1	965460	7339961	7.60	0	22
ptg001408l_1_region	965460	7339961	7.60	0	22
ptg001409l_1	1039416	10354952	9.96	0	69
ptg001409l_1_region	1039416	10354952	9.96	0	69
ptg001411l_1	489626	3310012	6.76	0	70
ptg001411l_1_region	489626	3310012	6.76	0	70
ptg001412l_1	2029285	19515851	9.62	0	28
ptg001412l_1_region	2029285	19515851	9.62	0	28
ptg001414l_1	449830	2596520	5.77	0	53
ptg001414l_1_region	449830	2596520	5.77	0	53
ptg001415l_1	798724	5817418	7.28	0	24
ptg001415l_1_region	798724	5817418	7.28	0	24
ptg001416l_1	290293	1756852	6.05	0	66
ptg001416l_1_region	290293	1756852	6.05	0	66
ptg001417l_1	141728	687902	4.85	0	18
ptg001417l_1_region	141728	687902	4.85	0	18
ptg001418l_1	176600	965097	5.46	0	26
ptg001418l_1_region	176600	965097	5.46	0	26
ptg001419l_1	692017	4766764	6.89	0	25
ptg001419l_1_region	692017	4766764	6.89	0	25
ptg001420l_1	413126	2831354	6.85	0	21
ptg001420l_1_region	413126	2831354	6.85	0	21
ptg001422l_1	914960	7284617	7.96	0	20
ptg001422l_1_region	914960	7284617	7.96	0	20
ptg001424l_1	512758	5941773	11.59	0	99
ptg001424l_1_region	512758	5941773	11.59	0	99
ptg001425l_1	1724726	14440301	8.37	0	44
ptg001425l_1_region	1724726	14440301	8.37	0	44
ptg001426l_1	436185	4706271	10.79	0	46
ptg001426l_1_region	436185	4706271	10.79	0	46
ptg001427l_1	1496250	11682566	7.81	0	29
ptg001427l_1_region	1496250	11682566	7.81	0	29
ptg001429l_1	4598107	40551088	8.82	0	34
ptg001429l_1_region	4598107	40551088	8.82	0	34
ptg001430l_1	327501	3884373	11.86	0	107
ptg001430l_1_region	327501	3884373	11.86	0	107
ptg001433l_1	1646667	12605940	7.66	0	23
ptg001433l_1_region	1646667	12605940	7.66	0	23
ptg001434l_1	856961	7190457	8.39	0	19
ptg001434l_1_region	856961	7190457	8.39	0	19
ptg001435l_1	234760	1479105	6.30	0	42
ptg001435l_1_region	234760	1479105	6.30	0	42
ptg001436l_1	367781	3197931	8.70	0	179
ptg001436l_1_region	367781	3197931	8.70	0	179
ptg001437l_1	748502	5906818	7.89	0	24
ptg001437l_1_region	748502	5906818	7.89	0	24
ptg001438l_1	1622442	11343465	6.99	0	82
ptg001438l_1_region	1622442	11343465	6.99	0	82
ptg001439l_1	1197937	9613161	8.02	0	27
ptg001439l_1_region	1197937	9613161	8.02	0	27
ptg001440l_1	1940176	15599890	8.04	0	34
ptg001440l_1_region	1940176	15599890	8.04	0	34
ptg001441l_1	60762	500955	8.24	0	27
ptg001441l_1_region	60762	500955	8.24	0	27
ptg001442l_1	1026435	8610044	8.39	0	76
ptg001442l_1_region	1026435	8610044	8.39	0	76
ptg001444l_1	442356	2639820	5.97	0	25
ptg001444l_1_region	442356	2639820	5.97	0	25
ptg001447l_1	2320605	19710527	8.49	0	79
ptg001447l_1_region	2320605	19710527	8.49	0	79
ptg001448l_1	985573	8479274	8.60	0	29
ptg001448l_1_region	985573	8479274	8.60	0	29
ptg001450l_1	701996	5397444	7.69	0	30
ptg001450l_1_region	701996	5397444	7.69	0	30
ptg001451l_1	648436	9173710	14.15	0	1384
ptg001451l_1_region	648436	9173710	14.15	0	1384
ptg001453l_1	1160721	8233633	7.09	0	31
ptg001453l_1_region	1160721	8233633	7.09	0	31
ptg001454l_1	368543	2548647	6.92	0	21
ptg001454l_1_region	368543	2548647	6.92	0	21
ptg001457l_1	107966	594193	5.50	0	20
ptg001457l_1_region	107966	594193	5.50	0	20
ptg001458l_1	60423	186302	3.08	0	14
ptg001458l_1_region	60423	186302	3.08	0	14
ptg001459l_1	3214661	28156247	8.76	0	23
ptg001459l_1_region	3214661	28156247	8.76	0	23
ptg001460l_1	1362680	9110771	6.69	0	39
ptg001460l_1_region	1362680	9110771	6.69	0	39
ptg001462l_1	558923	4405817	7.88	0	20
ptg001462l_1_region	558923	4405817	7.88	0	20
ptg001464l_1	882858	9483805	10.74	0	34
ptg001464l_1_region	882858	9483805	10.74	0	34
ptg001465l_1	22738	57672	2.54	0	5
ptg001465l_1_region	22738	57672	2.54	0	5
ptg001467l_1	796456	7142262	8.97	0	37
ptg001467l_1_region	796456	7142262	8.97	0	37
ptg001469l_1	527362	4784311	9.07	0	32
ptg001469l_1_region	527362	4784311	9.07	0	32
ptg001470l_1	759154	5204617	6.86	0	23
ptg001470l_1_region	759154	5204617	6.86	0	23
ptg001471l_1	643284	4465624	6.94	0	31
ptg001471l_1_region	643284	4465624	6.94	0	31
ptg001473l_1	135228	733676	5.43	0	14
ptg001473l_1_region	135228	733676	5.43	0	14
ptg001474l_1	213561	1331489	6.23	0	18
ptg001474l_1_region	213561	1331489	6.23	0	18
ptg001475l_1	236383	938195	3.97	0	16
ptg001475l_1_region	236383	938195	3.97	0	16
ptg001476l_1	966089	8803874	9.11	0	41
ptg001476l_1_region	966089	8803874	9.11	0	41
ptg001478l_1	858523	7049458	8.21	0	23
ptg001478l_1_region	858523	7049458	8.21	0	23
ptg001479l_1	116899	840044	7.19	0	24
ptg001479l_1_region	116899	840044	7.19	0	24
ptg001482l_1	1622160	16707831	10.30	0	92
ptg001482l_1_region	1622160	16707831	10.30	0	92
ptg001483l_1	30469	109516	3.59	0	9
ptg001483l_1_region	30469	109516	3.59	0	9
ptg001486l_1	752891	6929311	9.20	0	32
ptg001486l_1_region	752891	6929311	9.20	0	32
ptg001487l_1	211531	935612	4.42	0	14
ptg001487l_1_region	211531	935612	4.42	0	14
ptg001488l_1	2710740	25442299	9.39	0	30
ptg001488l_1_region	2710740	25442299	9.39	0	30
ptg001489l_1	416204	3977710	9.56	0	22
ptg001489l_1_region	416204	3977710	9.56	0	22
ptg001491l_1	1574858	14085682	8.94	0	25
ptg001491l_1_region	1574858	14085682	8.94	0	25
ptg001492l_1	102984	654660	6.36	0	16
ptg001492l_1_region	102984	654660	6.36	0	16
ptg001493l_1	409818	3079461	7.51	0	17
ptg001493l_1_region	409818	3079461	7.51	0	17
ptg001496l_1	653564	5345783	8.18	0	36
ptg001496l_1_region	653564	5345783	8.18	0	36
ptg001499l_1	751139	6035680	8.04	0	20
ptg001499l_1_region	751139	6035680	8.04	0	20
ptg001502l_1	693715	7110462	10.25	0	76
ptg001502l_1_region	693715	7110462	10.25	0	76
ptg001507l_1	371869	3026904	8.14	0	22
ptg001507l_1_region	371869	3026904	8.14	0	22
ptg001508l_1	279879	1922701	6.87	0	14
ptg001508l_1_region	279879	1922701	6.87	0	14
ptg001511l_1	539014	4331681	8.04	0	21
ptg001511l_1_region	539014	4331681	8.04	0	21
ptg001512l_1	67184	375230	5.59	0	13
ptg001512l_1_region	67184	375230	5.59	0	13
ptg001513l_1	414355	3298376	7.96	0	24
ptg001513l_1_region	414355	3298376	7.96	0	24
ptg001514l_1	219276	1224761	5.59	0	22
ptg001514l_1_region	219276	1224761	5.59	0	22
ptg001515l_1	548911	6203541	11.30	0	61
ptg001515l_1_region	548911	6203541	11.30	0	61
ptg001516l_1	644937	4092550	6.35	0	19
ptg001516l_1_region	644937	4092550	6.35	0	19
ptg001517l_1	558251	9516096	17.05	0	271
ptg001517l_1_region	558251	9516096	17.05	0	271
ptg001519l_1	47479	219383	4.62	0	13
ptg001519l_1_region	47479	219383	4.62	0	13
ptg001520l_1	369240	2633603	7.13	0	19
ptg001520l_1_region	369240	2633603	7.13	0	19
ptg001522l_1	1841874	15302941	8.31	0	31
ptg001522l_1_region	1841874	15302941	8.31	0	31
ptg001524l_1	111691	922452	8.26	0	17
ptg001524l_1_region	111691	922452	8.26	0	17
ptg001527l_1	346799	2148026	6.19	0	21
ptg001527l_1_region	346799	2148026	6.19	0	21
ptg001528l_1	1228660	8300057	6.76	0	20
ptg001528l_1_region	1228660	8300057	6.76	0	20
ptg001529l_1	267300	2530888	9.47	0	32
ptg001529l_1_region	267300	2530888	9.47	0	32
ptg001532l_1	95797	231996	2.42	0	8
ptg001532l_1_region	95797	231996	2.42	0	8
ptg001533l_1	518122	3889997	7.51	0	26
ptg001533l_1_region	518122	3889997	7.51	0	26
ptg001534l_1	892235	8231463	9.23	0	22
ptg001534l_1_region	892235	8231463	9.23	0	22
ptg001536l_1	1189745	10464489	8.80	0	28
ptg001536l_1_region	1189745	10464489	8.80	0	28
ptg001537l_1	387847	1976217	5.10	0	17
ptg001537l_1_region	387847	1976217	5.10	0	17
ptg001540l_1	125576	865557	6.89	0	18
ptg001540l_1_region	125576	865557	6.89	0	18
ptg001542l_1	832962	15720989	18.87	0	183
ptg001542l_1_region	832962	15720989	18.87	0	183
ptg001543l_1	440197	3464677	7.87	0	18
ptg001543l_1_region	440197	3464677	7.87	0	18
ptg001544l_1	256056	1921500	7.50	0	18
ptg001544l_1_region	256056	1921500	7.50	0	18
ptg001547l_1	777420	6053675	7.79	0	19
ptg001547l_1_region	777420	6053675	7.79	0	19
ptg001549l_1	1354344	48173070	35.57	0	326
ptg001549l_1_region	1354344	48173070	35.57	0	326
ptg001554l_1	270566	1766426	6.53	0	15
ptg001554l_1_region	270566	1766426	6.53	0	15
ptg001555l_1	510384	2551397	5.00	0	25
ptg001555l_1_region	510384	2551397	5.00	0	25
ptg001556l_1	1098283	8867559	8.07	0	22
ptg001556l_1_region	1098283	8867559	8.07	0	22
ptg001560l_1	2749342	25927934	9.43	0	331
ptg001560l_1_region	2749342	25927934	9.43	0	331
ptg001561l_1	1779374	12700257	7.14	0	22
ptg001561l_1_region	1779374	12700257	7.14	0	22
ptg001562l_1	396540	2708191	6.83	0	16
ptg001562l_1_region	396540	2708191	6.83	0	16
ptg001563l_1	531613	3289469	6.19	0	25
ptg001563l_1_region	531613	3289469	6.19	0	25
ptg001564l_1	192787	6687681	34.69	1	236
ptg001564l_1_region	192787	6687681	34.69	1	236
ptg001565l_1	999794	8886368	8.89	0	54
ptg001565l_1_region	999794	8886368	8.89	0	54
ptg001566l_1	762508	6533076	8.57	0	24
ptg001566l_1_region	762508	6533076	8.57	0	24
ptg001567l_1	1400132	11512652	8.22	0	29
ptg001567l_1_region	1400132	11512652	8.22	0	29
ptg001568l_1	239422	1082534	4.52	0	14
ptg001568l_1_region	239422	1082534	4.52	0	14
ptg001569l_1	643925	4909265	7.62	0	22
ptg001569l_1_region	643925	4909265	7.62	0	22
ptg001570l_1	1309741	11422047	8.72	0	34
ptg001570l_1_region	1309741	11422047	8.72	0	34
ptg001571l_1	1597354	13855299	8.67	0	27
ptg001571l_1_region	1597354	13855299	8.67	0	27
ptg001576l_1	31236	126533	4.05	0	8
ptg001576l_1_region	31236	126533	4.05	0	8
ptg001578l_1	1596721	13517079	8.47	0	26
ptg001578l_1_region	1596721	13517079	8.47	0	26
ptg001580l_1	1776888	47529481	26.75	0	407
ptg001580l_1_region	1776888	47529481	26.75	0	407
ptg001581l_1	479866	3167844	6.60	0	26
ptg001581l_1_region	479866	3167844	6.60	0	26
ptg001584l_1	523338	4701987	8.98	0	30
ptg001584l_1_region	523338	4701987	8.98	0	30
ptg001587l_1	692762	6055574	8.74	0	20
ptg001587l_1_region	692762	6055574	8.74	0	20
ptg001588l_1	317422	2056586	6.48	0	17
ptg001588l_1_region	317422	2056586	6.48	0	17
ptg001589l_1	263216	1701147	6.46	0	16
ptg001589l_1_region	263216	1701147	6.46	0	16
ptg001590l_1	1217536	9336451	7.67	0	42
ptg001590l_1_region	1217536	9336451	7.67	0	42
ptg001591l_1	467565	1654484	3.54	0	129
ptg001591l_1_region	467565	1654484	3.54	0	129
ptg001592l_1	577436	4335849	7.51	0	23
ptg001592l_1_region	577436	4335849	7.51	0	23
ptg001593l_1	971216	33449939	34.44	0	109
ptg001593l_1_region	971216	33449939	34.44	0	109
ptg001595l_1	522174	3547459	6.79	0	33
ptg001595l_1_region	522174	3547459	6.79	0	33
ptg001596l_1	3152441	27331780	8.67	0	29
ptg001596l_1_region	3152441	27331780	8.67	0	29
ptg001600l_1	403000	2923661	7.25	0	30
ptg001600l_1_region	403000	2923661	7.25	0	30
ptg001601l_1	380890	3338885	8.77	0	38
ptg001601l_1_region	380890	3338885	8.77	0	38
ptg001603l_1	117141	558047	4.76	0	11
ptg001603l_1_region	117141	558047	4.76	0	11
ptg001604l_1	791545	7309809	9.23	0	84
ptg001604l_1_region	791545	7309809	9.23	0	84
ptg001605l_1	850712	6214471	7.31	0	33
ptg001605l_1_region	850712	6214471	7.31	0	33
ptg001606l_1	1030763	7616576	7.39	0	24
ptg001606l_1_region	1030763	7616576	7.39	0	24
ptg001607l_1	43985	266220	6.05	0	17
ptg001607l_1_region	43985	266220	6.05	0	17
ptg001609l_1	48905	278919	5.70	0	22
ptg001609l_1_region	48905	278919	5.70	0	22
ptg001610l_1	1380176	10914754	7.91	0	24
ptg001610l_1_region	1380176	10914754	7.91	0	24
ptg001612l_1	623878	4781381	7.66	0	81
ptg001612l_1_region	623878	4781381	7.66	0	81
ptg001613l_1	595097	5917351	9.94	0	28
ptg001613l_1_region	595097	5917351	9.94	0	28
ptg001614l_1	973094	7200313	7.40	0	27
ptg001614l_1_region	973094	7200313	7.40	0	27
ptg001615l_1	929119	8892139	9.57	0	43
ptg001615l_1_region	929119	8892139	9.57	0	43
ptg001617l_1	1004410	8489413	8.45	0	56
ptg001617l_1_region	1004410	8489413	8.45	0	56
ptg001619l_1	442734	2727784	6.16	0	17
ptg001619l_1_region	442734	2727784	6.16	0	17
ptg001621l_1	224281	1359883	6.06	0	13
ptg001621l_1_region	224281	1359883	6.06	0	13
ptg001622l_1	63926	374666	5.86	0	14
ptg001622l_1_region	63926	374666	5.86	0	14
ptg001623l_1	378362	3435594	9.08	0	28
ptg001623l_1_region	378362	3435594	9.08	0	28
ptg001624l_1	1833058	16776909	9.15	0	26
ptg001624l_1_region	1833058	16776909	9.15	0	26
ptg001626l_1	632111	4632456	7.33	0	21
ptg001626l_1_region	632111	4632456	7.33	0	21
ptg001627l_1	701373	5137286	7.32	0	27
ptg001627l_1_region	701373	5137286	7.32	0	27
ptg001629l_1	388870	3342815	8.60	0	130
ptg001629l_1_region	388870	3342815	8.60	0	130
ptg001632l_1	197221	2081801	10.56	0	25
ptg001632l_1_region	197221	2081801	10.56	0	25
ptg001633l_1	161334	1388065	8.60	0	22
ptg001633l_1_region	161334	1388065	8.60	0	22
ptg001634l_1	289136	1471792	5.09	0	23
ptg001634l_1_region	289136	1471792	5.09	0	23
ptg001635l_1	1088898	7966409	7.32	0	66
ptg001635l_1_region	1088898	7966409	7.32	0	66
ptg001636l_1	2526851	21421497	8.48	0	26
ptg001636l_1_region	2526851	21421497	8.48	0	26
ptg001639l_1	317685	2066291	6.50	0	26
ptg001639l_1_region	317685	2066291	6.50	0	26
ptg001641l_1	705564	5066526	7.18	0	27
ptg001641l_1_region	705564	5066526	7.18	0	27
ptg001642l_1	217557	1272453	5.85	0	21
ptg001642l_1_region	217557	1272453	5.85	0	21
ptg001643l_1	1350970	11077768	8.20	0	29
ptg001643l_1_region	1350970	11077768	8.20	0	29
ptg001644l_1	589838	4431473	7.51	0	20
ptg001644l_1_region	589838	4431473	7.51	0	20
ptg001645l_1	1352771	18658326	13.79	0	142
ptg001645l_1_region	1352771	18658326	13.79	0	142
ptg001648l_1	148472	1781467	12.00	0	50
ptg001648l_1_region	148472	1781467	12.00	0	50
ptg001650l_1	1166265	10011226	8.58	0	33
ptg001650l_1_region	1166265	10011226	8.58	0	33
ptg001651l_1	446525	3997028	8.95	0	27
ptg001651l_1_region	446525	3997028	8.95	0	27
ptg001655l_1	958195	10927786	11.40	0	57
ptg001655l_1_region	958195	10927786	11.40	0	57
ptg001656l_1	796257	6005323	7.54	0	80
ptg001656l_1_region	796257	6005323	7.54	0	80
ptg001657l_1	325719	2861391	8.78	0	47
ptg001657l_1_region	325719	2861391	8.78	0	47
ptg001659l_1	352590	2621133	7.43	0	17
ptg001659l_1_region	352590	2621133	7.43	0	17
ptg001660l_1	29712	50288	1.69	0	4
ptg001660l_1_region	29712	50288	1.69	0	4
ptg001662l_1	154027	1102849	7.16	0	54
ptg001662l_1_region	154027	1102849	7.16	0	54
ptg001665l_1	1483974	18845762	12.70	0	351
ptg001665l_1_region	1483974	18845762	12.70	0	351
ptg001666l_1	728199	5064919	6.96	0	25
ptg001666l_1_region	728199	5064919	6.96	0	25
ptg001667l_1	858070	7613225	8.87	0	25
ptg001667l_1_region	858070	7613225	8.87	0	25
ptg001668l_1	1366693	12162018	8.90	0	27
ptg001668l_1_region	1366693	12162018	8.90	0	27
ptg001669l_1	719191	5861312	8.15	0	24
ptg001669l_1_region	719191	5861312	8.15	0	24
ptg001670l_1	886342	7820214	8.82	0	217
ptg001670l_1_region	886342	7820214	8.82	0	217
ptg001671l_1	254626	2500111	9.82	0	50
ptg001671l_1_region	254626	2500111	9.82	0	50
ptg001672l_1	730912	6291935	8.61	0	36
ptg001672l_1_region	730912	6291935	8.61	0	36
ptg001673l_1	1246373	9055521	7.27	0	23
ptg001673l_1_region	1246373	9055521	7.27	0	23
ptg001674l_1	848444	5944690	7.01	0	48
ptg001674l_1_region	848444	5944690	7.01	0	48
ptg001675l_1	583147	3429786	5.88	0	32
ptg001675l_1_region	583147	3429786	5.88	0	32
ptg001676l_1	445796	4004861	8.98	0	35
ptg001676l_1_region	445796	4004861	8.98	0	35
ptg001677l_1	830705	6297192	7.58	0	34
ptg001677l_1_region	830705	6297192	7.58	0	34
ptg001678l_1	346827	2358734	6.80	0	23
ptg001678l_1_region	346827	2358734	6.80	0	23
ptg001679l_1	1311549	10670768	8.14	0	154
ptg001679l_1_region	1311549	10670768	8.14	0	154
ptg001680l_1	909604	5533532	6.08	0	63
ptg001680l_1_region	909604	5533532	6.08	0	63
ptg001683l_1	905971	8569883	9.46	0	23
ptg001683l_1_region	905971	8569883	9.46	0	23
ptg001684l_1	351008	1715671	4.89	0	18
ptg001684l_1_region	351008	1715671	4.89	0	18
ptg001685l_1	1432383	12667176	8.84	0	28
ptg001685l_1_region	1432383	12667176	8.84	0	28
ptg001687l_1	529465	5168114	9.76	0	28
ptg001687l_1_region	529465	5168114	9.76	0	28
ptg001688l_1	451249	4033009	8.94	0	41
ptg001688l_1_region	451249	4033009	8.94	0	41
ptg001690l_1	1111945	7555019	6.79	0	24
ptg001690l_1_region	1111945	7555019	6.79	0	24
ptg001691l_1	657881	4819215	7.33	0	17
ptg001691l_1_region	657881	4819215	7.33	0	17
ptg001693l_1	704577	5553644	7.88	0	30
ptg001693l_1_region	704577	5553644	7.88	0	30
ptg001694l_1	255814	1544758	6.04	0	29
ptg001694l_1_region	255814	1544758	6.04	0	29
ptg001696l_1	663404	5441197	8.20	0	23
ptg001696l_1_region	663404	5441197	8.20	0	23
ptg001697l_1	193272	1692851	8.76	0	32
ptg001697l_1_region	193272	1692851	8.76	0	32
ptg001699l_1	364280	3258490	8.95	0	42
ptg001699l_1_region	364280	3258490	8.95	0	42
ptg001700l_1	326768	1896922	5.81	0	16
ptg001700l_1_region	326768	1896922	5.81	0	16
ptg001701l_1	635211	5662626	8.91	0	27
ptg001701l_1_region	635211	5662626	8.91	0	27
ptg001702l_1	123244	776093	6.30	0	17
ptg001702l_1_region	123244	776093	6.30	0	17
ptg001705l_1	1056978	8293431	7.85	0	20
ptg001705l_1_region	1056978	8293431	7.85	0	20
ptg001707l_1	284547	2560589	9.00	0	26
ptg001707l_1_region	284547	2560589	9.00	0	26
ptg001708l_1	224862	1424023	6.33	0	20
ptg001708l_1_region	224862	1424023	6.33	0	20
ptg001709l_1	597434	3709665	6.21	0	23
ptg001709l_1_region	597434	3709665	6.21	0	23
ptg001710l_1	567049	3975029	7.01	0	19
ptg001710l_1_region	567049	3975029	7.01	0	19
ptg001711l_1	595446	4745802	7.97	0	23
