chrom	length	bases	mean	min	max
ptg003749l_1	215449	780168	3.62	0	13
ptg003749l_1_region	215449	780168	3.62	0	13
ptg003750l_1	949096	5812277	6.12	0	18
ptg003750l_1_region	949096	5812277	6.12	0	18
ptg003751l_1	154578	371317	2.40	0	19
ptg003751l_1_region	154578	371317	2.40	0	19
ptg003753l_1	240570	1120914	4.66	0	16
ptg003753l_1_region	240570	1120914	4.66	0	16
ptg003754l_1	78229	374609	4.79	0	15
ptg003754l_1_region	78229	374609	4.79	0	15
ptg003755l_1	286861	1638247	5.71	0	13
ptg003755l_1_region	286861	1638247	5.71	0	13
ptg003757l_1	376794	1567690	4.16	0	14
ptg003757l_1_region	376794	1567690	4.16	0	14
ptg003758l_1	627064	3032640	4.84	0	18
ptg003758l_1_region	627064	3032640	4.84	0	18
ptg003760l_1	25439	133792	5.26	0	8
ptg003760l_1_region	25439	133792	5.26	0	8
ptg003762l_1	202962	876577	4.32	0	12
ptg003762l_1_region	202962	876577	4.32	0	12
ptg003765l_1	304519	1759631	5.78	0	24
ptg003765l_1_region	304519	1759631	5.78	0	24
ptg003767l_1	587177	5467888	9.31	0	175
ptg003767l_1_region	587177	5467888	9.31	0	175
ptg003768l_1	1061613	10732458	10.11	0	84
ptg003768l_1_region	1061613	10732458	10.11	0	84
ptg003770l_1	846457	4525333	5.35	0	26
ptg003770l_1_region	846457	4525333	5.35	0	26
ptg003771l_1	162160	813522	5.02	0	11
ptg003771l_1_region	162160	813522	5.02	0	11
ptg003772l_1	202384	651206	3.22	0	14
ptg003772l_1_region	202384	651206	3.22	0	14
ptg003773l_1	56976	219947	3.86	0	11
ptg003773l_1_region	56976	219947	3.86	0	11
ptg003774l_1	661468	3497940	5.29	0	23
ptg003774l_1_region	661468	3497940	5.29	0	23
ptg003775l_1	190910	1141397	5.98	0	15
ptg003775l_1_region	190910	1141397	5.98	0	15
ptg003776l_1	182486	1046022	5.73	0	20
ptg003776l_1_region	182486	1046022	5.73	0	20
ptg003778l_1	630751	3584944	5.68	0	15
ptg003778l_1_region	630751	3584944	5.68	0	15
ptg003779l_1	170803	794186	4.65	0	17
ptg003779l_1_region	170803	794186	4.65	0	17
ptg003780l_1	193552	913463	4.72	0	13
ptg003780l_1_region	193552	913463	4.72	0	13
ptg003781l_1	258255	1011892	3.92	0	15
ptg003781l_1_region	258255	1011892	3.92	0	15
ptg003786l_1	167158	811611	4.86	0	18
ptg003786l_1_region	167158	811611	4.86	0	18
ptg003787l_1	1287739	8097849	6.29	0	17
ptg003787l_1_region	1287739	8097849	6.29	0	17
ptg003788l_1	505032	2045493	4.05	0	14
ptg003788l_1_region	505032	2045493	4.05	0	14
ptg003790l_1	137957	956628	6.93	0	21
ptg003790l_1_region	137957	956628	6.93	0	21
ptg003791l_1	48362	228343	4.72	0	13
ptg003791l_1_region	48362	228343	4.72	0	13
ptg003792l_1	254280	1585981	6.24	0	16
ptg003792l_1_region	254280	1585981	6.24	0	16
ptg003793l_1	282052	1650104	5.85	0	19
ptg003793l_1_region	282052	1650104	5.85	0	19
ptg003794l_1	261917	1396680	5.33	0	15
ptg003794l_1_region	261917	1396680	5.33	0	15
ptg003797l_1	249974	962699	3.85	0	17
ptg003797l_1_region	249974	962699	3.85	0	17
ptg003800l_1	418837	1810852	4.32	0	20
ptg003800l_1_region	418837	1810852	4.32	0	20
ptg003802l_1	1141295	6644213	5.82	0	17
ptg003802l_1_region	1141295	6644213	5.82	0	17
ptg003805l_1	186566	1154584	6.19	0	21
ptg003805l_1_region	186566	1154584	6.19	0	21
ptg003806l_1	944663	5590829	5.92	0	19
ptg003806l_1_region	944663	5590829	5.92	0	19
ptg003807l_1	642967	3116487	4.85	0	19
ptg003807l_1_region	642967	3116487	4.85	0	19
ptg003808l_1	906804	5206078	5.74	0	20
ptg003808l_1_region	906804	5206078	5.74	0	20
ptg003809l_1	162965	1036928	6.36	0	28
ptg003809l_1_region	162965	1036928	6.36	0	28
ptg003810l_1	514657	2958389	5.75	0	20
ptg003810l_1_region	514657	2958389	5.75	0	20
ptg003811l_1	101728	377006	3.71	0	31
ptg003811l_1_region	101728	377006	3.71	0	31
ptg003812l_1	512172	3213988	6.28	0	28
ptg003812l_1_region	512172	3213988	6.28	0	28
ptg003813l_1	159250	288795	1.81	0	16
ptg003813l_1_region	159250	288795	1.81	0	16
ptg003816l_1	543894	2755116	5.07	0	25
ptg003816l_1_region	543894	2755116	5.07	0	25
ptg003817l_1	341895	1797306	5.26	0	16
ptg003817l_1_region	341895	1797306	5.26	0	16
ptg003818l_1	359241	1872075	5.21	0	18
ptg003818l_1_region	359241	1872075	5.21	0	18
ptg003819l_1	357949	1527958	4.27	0	18
ptg003819l_1_region	357949	1527958	4.27	0	18
ptg003821l_1	531531	2489641	4.68	0	21
ptg003821l_1_region	531531	2489641	4.68	0	21
ptg003822l_1	120785	426187	3.53	0	8
ptg003822l_1_region	120785	426187	3.53	0	8
ptg003823l_1	34806	143413	4.12	0	21
ptg003823l_1_region	34806	143413	4.12	0	21
ptg003824l_1	389844	2339104	6.00	0	16
ptg003824l_1_region	389844	2339104	6.00	0	16
ptg003825l_1	459584	2826427	6.15	0	21
ptg003825l_1_region	459584	2826427	6.15	0	21
ptg003826l_1	853095	4733024	5.55	0	15
ptg003826l_1_region	853095	4733024	5.55	0	15
ptg003827l_1	237609	944728	3.98	0	13
ptg003827l_1_region	237609	944728	3.98	0	13
ptg003828l_1	789385	4338929	5.50	0	28
ptg003828l_1_region	789385	4338929	5.50	0	28
ptg003830l_1	279814	1695378	6.06	0	25
ptg003830l_1_region	279814	1695378	6.06	0	25
ptg003831l_1	209043	1139599	5.45	0	46
ptg003831l_1_region	209043	1139599	5.45	0	46
ptg003833l_1	20072	30064	1.50	0	3
ptg003833l_1_region	20072	30064	1.50	0	3
ptg003834l_1	530606	2597074	4.89	0	15
ptg003834l_1_region	530606	2597074	4.89	0	15
ptg003835l_1	812396	3786206	4.66	0	34
ptg003835l_1_region	812396	3786206	4.66	0	34
ptg003837l_1	262226	1419698	5.41	0	20
ptg003837l_1_region	262226	1419698	5.41	0	20
ptg003838l_1	1395971	8402361	6.02	0	40
ptg003838l_1_region	1395971	8402361	6.02	0	40
ptg003839l_1	454108	1765579	3.89	0	17
ptg003839l_1_region	454108	1765579	3.89	0	17
ptg003841l_1	31424	148304	4.72	0	12
ptg003841l_1_region	31424	148304	4.72	0	12
ptg003842l_1	15212	113792	7.48	0	10
ptg003842l_1_region	15212	113792	7.48	0	10
ptg003843l_1	1164095	6657799	5.72	0	27
ptg003843l_1_region	1164095	6657799	5.72	0	27
ptg003844l_1	47456	197557	4.16	0	13
ptg003844l_1_region	47456	197557	4.16	0	13
ptg003845l_1	173683	867386	4.99	0	16
ptg003845l_1_region	173683	867386	4.99	0	16
ptg003846l_1	72109	283787	3.94	0	10
ptg003846l_1_region	72109	283787	3.94	0	10
ptg003847l_1	915577	5219257	5.70	0	21
ptg003847l_1_region	915577	5219257	5.70	0	21
ptg003848l_1	498408	2444297	4.90	0	22
ptg003848l_1_region	498408	2444297	4.90	0	22
ptg003849l_1	377473	1744592	4.62	0	16
ptg003849l_1_region	377473	1744592	4.62	0	16
ptg003852l_1	124393	518897	4.17	0	15
ptg003852l_1_region	124393	518897	4.17	0	15
ptg003853l_1	172249	891702	5.18	0	10
ptg003853l_1_region	172249	891702	5.18	0	10
ptg003854l_1	332692	1639759	4.93	0	39
ptg003854l_1_region	332692	1639759	4.93	0	39
ptg003855l_1	243474	1337598	5.49	0	45
ptg003855l_1_region	243474	1337598	5.49	0	45
ptg003857l_1	372357	1789093	4.80	0	13
ptg003857l_1_region	372357	1789093	4.80	0	13
ptg003858l_1	53578	275276	5.14	0	11
ptg003858l_1_region	53578	275276	5.14	0	11
ptg003859l_1	158159	921683	5.83	0	12
ptg003859l_1_region	158159	921683	5.83	0	12
ptg003860l_1	78259	295943	3.78	0	8
ptg003860l_1_region	78259	295943	3.78	0	8
ptg003864l_1	427061	2937231	6.88	0	93
ptg003864l_1_region	427061	2937231	6.88	0	93
ptg003865l_1	1094745	8009932	7.32	0	62
ptg003865l_1_region	1094745	8009932	7.32	0	62
ptg003866l_1	121798	415873	3.41	0	17
ptg003866l_1_region	121798	415873	3.41	0	17
ptg003867l_1	55307	143691	2.60	0	9
ptg003867l_1_region	55307	143691	2.60	0	9
ptg003868l_1	16635	73520	4.42	0	44
ptg003868l_1_region	16635	73520	4.42	0	44
ptg003869l_1	205987	1390579	6.75	0	14
ptg003869l_1_region	205987	1390579	6.75	0	14
ptg003870l_1	504317	2562347	5.08	0	20
ptg003870l_1_region	504317	2562347	5.08	0	20
ptg003872l_1	295395	2014987	6.82	0	28
ptg003872l_1_region	295395	2014987	6.82	0	28
ptg003874l_1	115400	658615	5.71	0	12
ptg003874l_1_region	115400	658615	5.71	0	12
ptg003875l_1	461949	2506127	5.43	0	20
ptg003875l_1_region	461949	2506127	5.43	0	20
ptg003876l_1	295396	1508765	5.11	0	15
ptg003876l_1_region	295396	1508765	5.11	0	15
ptg003877l_1	337518	852437	2.53	0	12
ptg003877l_1_region	337518	852437	2.53	0	12
ptg003878l_1	183574	1236082	6.73	0	34
ptg003878l_1_region	183574	1236082	6.73	0	34
ptg003879l_1	576251	4637354	8.05	0	25
ptg003879l_1_region	576251	4637354	8.05	0	25
ptg003880l_1	104742	496061	4.74	0	13
ptg003880l_1_region	104742	496061	4.74	0	13
ptg003882l_1	95957	355074	3.70	0	10
ptg003882l_1_region	95957	355074	3.70	0	10
ptg003883l_1	23953	118452	4.95	0	8
ptg003883l_1_region	23953	118452	4.95	0	8
ptg003884l_1	221600	1310061	5.91	0	25
ptg003884l_1_region	221600	1310061	5.91	0	25
ptg003885l_1	487074	3062868	6.29	0	19
ptg003885l_1_region	487074	3062868	6.29	0	19
ptg003887l_1	93634	451844	4.83	0	15
ptg003887l_1_region	93634	451844	4.83	0	15
ptg003888l_1	29225	96184	3.29	0	10
ptg003888l_1_region	29225	96184	3.29	0	10
ptg003889l_1	293023	993021	3.39	0	12
ptg003889l_1_region	293023	993021	3.39	0	12
ptg003890l_1	232727	1855531	7.97	0	25
ptg003890l_1_region	232727	1855531	7.97	0	25
ptg003892l_1	176285	372359	2.11	0	13
ptg003892l_1_region	176285	372359	2.11	0	13
ptg003893l_1	496291	3008805	6.06	0	58
ptg003893l_1_region	496291	3008805	6.06	0	58
ptg003894l_1	425006	1555403	3.66	0	13
ptg003894l_1_region	425006	1555403	3.66	0	13
ptg003895l_1	233034	861970	3.70	0	11
ptg003895l_1_region	233034	861970	3.70	0	11
ptg003896l_1	467282	3529910	7.55	0	27
ptg003896l_1_region	467282	3529910	7.55	0	27
ptg003897l_1	829936	4707575	5.67	0	35
ptg003897l_1_region	829936	4707575	5.67	0	35
ptg003899l_1	58648	158542	2.70	0	11
ptg003899l_1_region	58648	158542	2.70	0	11
ptg003900l_1	182490	758153	4.15	0	20
ptg003900l_1_region	182490	758153	4.15	0	20
ptg003902l_1	340785	1314943	3.86	0	14
ptg003902l_1_region	340785	1314943	3.86	0	14
ptg003903l_1	148701	635189	4.27	0	16
ptg003903l_1_region	148701	635189	4.27	0	16
ptg003904l_1	314165	1042757	3.32	0	16
ptg003904l_1_region	314165	1042757	3.32	0	16
ptg003905l_1	124607	348349	2.80	0	7
ptg003905l_1_region	124607	348349	2.80	0	7
ptg003906l_1	69458	327871	4.72	0	9
ptg003906l_1_region	69458	327871	4.72	0	9
ptg003909l_1	176767	921946	5.22	0	12
ptg003909l_1_region	176767	921946	5.22	0	12
ptg003910l_1	116936	870867	7.45	0	35
ptg003910l_1_region	116936	870867	7.45	0	35
ptg003911l_1	703401	4180724	5.94	0	23
ptg003911l_1_region	703401	4180724	5.94	0	23
ptg003912l_1	19929	54778	2.75	0	4
ptg003912l_1_region	19929	54778	2.75	0	4
ptg003914l_1	291672	1308882	4.49	0	31
ptg003914l_1_region	291672	1308882	4.49	0	31
ptg003917l_1	255177	1663626	6.52	0	36
ptg003917l_1_region	255177	1663626	6.52	0	36
ptg003918l_1	965394	4529210	4.69	0	21
ptg003918l_1_region	965394	4529210	4.69	0	21
ptg003919l_1	109227	401858	3.68	0	10
ptg003919l_1_region	109227	401858	3.68	0	10
ptg003920l_1	76593	581340	7.59	0	68
ptg003920l_1_region	76593	581340	7.59	0	68
ptg003925l_1	753761	4140449	5.49	0	14
ptg003925l_1_region	753761	4140449	5.49	0	14
ptg003926l_1	741773	3861280	5.21	0	23
ptg003926l_1_region	741773	3861280	5.21	0	23
ptg003928l_1	68393	128692	1.88	0	10
ptg003928l_1_region	68393	128692	1.88	0	10
ptg003930l_1	1013559	6035659	5.95	0	58
ptg003930l_1_region	1013559	6035659	5.95	0	58
ptg003932l_1	241779	1217599	5.04	0	14
ptg003932l_1_region	241779	1217599	5.04	0	14
ptg003936l_1	56655	173613	3.06	0	12
ptg003936l_1_region	56655	173613	3.06	0	12
ptg003938l_1	268791	1299711	4.84	0	14
ptg003938l_1_region	268791	1299711	4.84	0	14
ptg003939l_1	36405	21777	0.60	0	5
ptg003939l_1_region	36405	21777	0.60	0	5
ptg003940l_1	74639	517879	6.94	0	16
ptg003940l_1_region	74639	517879	6.94	0	16
ptg003941l_1	178816	904995	5.06	0	37
ptg003941l_1_region	178816	904995	5.06	0	37
ptg003942l_1	28979	37155	1.28	0	5
ptg003942l_1_region	28979	37155	1.28	0	5
ptg003943l_1	85347	435929	5.11	0	11
ptg003943l_1_region	85347	435929	5.11	0	11
ptg003945l_1	97240	409693	4.21	0	47
ptg003945l_1_region	97240	409693	4.21	0	47
ptg003946l_1	134105	412787	3.08	0	16
ptg003946l_1_region	134105	412787	3.08	0	16
ptg003949l_1	551257	1772048	3.21	0	14
ptg003949l_1_region	551257	1772048	3.21	0	14
ptg003951l_1	597570	3224495	5.40	0	16
ptg003951l_1_region	597570	3224495	5.40	0	16
ptg003952l_1	113915	381026	3.34	0	19
ptg003952l_1_region	113915	381026	3.34	0	19
ptg003954l_1	585377	2830045	4.83	0	15
ptg003954l_1_region	585377	2830045	4.83	0	15
ptg003955l_1	234734	765842	3.26	0	12
ptg003955l_1_region	234734	765842	3.26	0	12
ptg003956l_1	524787	2574060	4.90	0	14
ptg003956l_1_region	524787	2574060	4.90	0	14
ptg003957l_1	228220	884241	3.87	0	17
ptg003957l_1_region	228220	884241	3.87	0	17
ptg003958l_1	57191	260201	4.55	0	12
ptg003958l_1_region	57191	260201	4.55	0	12
ptg003960l_1	30266	129082	4.26	0	8
ptg003960l_1_region	30266	129082	4.26	0	8
ptg003962l_1	140126	489949	3.50	0	32
ptg003962l_1_region	140126	489949	3.50	0	32
ptg003964l_1	142042	626876	4.41	0	21
ptg003964l_1_region	142042	626876	4.41	0	21
ptg003968l_1	205476	1203722	5.86	0	17
ptg003968l_1_region	205476	1203722	5.86	0	17
ptg003969l_1	360016	1793525	4.98	0	16
ptg003969l_1_region	360016	1793525	4.98	0	16
ptg003970l_1	406601	1925212	4.73	0	19
ptg003970l_1_region	406601	1925212	4.73	0	19
ptg003971l_1	442649	1999612	4.52	0	23
ptg003971l_1_region	442649	1999612	4.52	0	23
ptg003972l_1	568492	3428831	6.03	0	41
ptg003972l_1_region	568492	3428831	6.03	0	41
ptg003974l_1	146581	612617	4.18	0	14
ptg003974l_1_region	146581	612617	4.18	0	14
ptg003977l_1	1506723	8424109	5.59	0	18
ptg003977l_1_region	1506723	8424109	5.59	0	18
ptg003978l_1	502482	4080150	8.12	0	42
ptg003978l_1_region	502482	4080150	8.12	0	42
ptg003979l_1	144078	916914	6.36	0	15
ptg003979l_1_region	144078	916914	6.36	0	15
ptg003980l_1	116129	341139	2.94	0	10
ptg003980l_1_region	116129	341139	2.94	0	10
ptg003981l_1	73446	904799	12.32	0	24
ptg003981l_1_region	73446	904799	12.32	0	24
ptg003983l_1	375060	1623424	4.33	0	21
ptg003983l_1_region	375060	1623424	4.33	0	21
ptg003984l_1	260837	1470181	5.64	0	13
ptg003984l_1_region	260837	1470181	5.64	0	13
ptg003985l_1	764792	4559683	5.96	0	21
ptg003985l_1_region	764792	4559683	5.96	0	21
ptg003986l_1	122424	484538	3.96	0	13
ptg003986l_1_region	122424	484538	3.96	0	13
ptg003987l_1	1090178	16497805	15.13	0	84
ptg003987l_1_region	1090178	16497805	15.13	0	84
ptg003988l_1	40328	70664	1.75	0	6
ptg003988l_1_region	40328	70664	1.75	0	6
ptg003989l_1	119961	337947	2.82	0	9
ptg003989l_1_region	119961	337947	2.82	0	9
ptg003991l_1	284243	1286814	4.53	0	16
ptg003991l_1_region	284243	1286814	4.53	0	16
ptg003992l_1	693520	3780396	5.45	0	33
ptg003992l_1_region	693520	3780396	5.45	0	33
ptg003994l_1	550982	2847856	5.17	0	14
ptg003994l_1_region	550982	2847856	5.17	0	14
ptg003998l_1	182804	968121	5.30	0	38
ptg003998l_1_region	182804	968121	5.30	0	38
ptg003999l_1	203953	1138215	5.58	0	22
ptg003999l_1_region	203953	1138215	5.58	0	22
ptg004002l_1	142113	795082	5.59	0	18
ptg004002l_1_region	142113	795082	5.59	0	18
ptg004003l_1	759220	4085480	5.38	0	21
ptg004003l_1_region	759220	4085480	5.38	0	21
ptg004007l_1	506153	2612860	5.16	0	16
ptg004007l_1_region	506153	2612860	5.16	0	16
ptg004008l_1	140163	623839	4.45	0	10
ptg004008l_1_region	140163	623839	4.45	0	10
ptg004009l_1	457013	3054221	6.68	0	16
ptg004009l_1_region	457013	3054221	6.68	0	16
ptg004011l_1	32239	113984	3.54	0	8
ptg004011l_1_region	32239	113984	3.54	0	8
ptg004013l_1	452504	2937879	6.49	0	18
ptg004013l_1_region	452504	2937879	6.49	0	18
ptg004014l_1	299680	1289897	4.30	0	17
ptg004014l_1_region	299680	1289897	4.30	0	17
ptg004015l_1	535130	3655594	6.83	0	82
ptg004015l_1_region	535130	3655594	6.83	0	82
ptg004016l_1	302453	1840046	6.08	0	16
ptg004016l_1_region	302453	1840046	6.08	0	16
ptg004020l_1	575262	3590483	6.24	0	17
ptg004020l_1_region	575262	3590483	6.24	0	17
ptg004022l_1	417926	2338260	5.59	0	23
ptg004022l_1_region	417926	2338260	5.59	0	23
ptg004025l_1	49882	323150	6.48	0	19
ptg004025l_1_region	49882	323150	6.48	0	19
ptg004026l_1	291366	1319081	4.53	0	22
ptg004026l_1_region	291366	1319081	4.53	0	22
ptg004027l_1	78822	289984	3.68	0	11
ptg004027l_1_region	78822	289984	3.68	0	11
ptg004029l_1	79892	234421	2.93	0	11
ptg004029l_1_region	79892	234421	2.93	0	11
ptg004030l_1	230035	844899	3.67	0	18
ptg004030l_1_region	230035	844899	3.67	0	18
ptg004031l_1	500692	2682982	5.36	0	31
ptg004031l_1_region	500692	2682982	5.36	0	31
ptg004032l_1	105880	461065	4.35	0	13
ptg004032l_1_region	105880	461065	4.35	0	13
ptg004034l_1	19592	120483	6.15	0	16
ptg004034l_1_region	19592	120483	6.15	0	16
ptg004035l_1	240942	1548861	6.43	0	18
ptg004035l_1_region	240942	1548861	6.43	0	18
ptg004036l_1	190993	975660	5.11	0	16
ptg004036l_1_region	190993	975660	5.11	0	16
ptg004037l_1	141574	553415	3.91	0	16
ptg004037l_1_region	141574	553415	3.91	0	16
ptg004039l_1	261286	1280085	4.90	0	15
ptg004039l_1_region	261286	1280085	4.90	0	15
ptg004040l_1	284604	996397	3.50	0	11
ptg004040l_1_region	284604	996397	3.50	0	11
ptg004042l_1	183576	940143	5.12	0	18
ptg004042l_1_region	183576	940143	5.12	0	18
ptg004043l_1	382341	1736009	4.54	0	20
ptg004043l_1_region	382341	1736009	4.54	0	20
ptg004044l_1	178540	566337	3.17	0	20
ptg004044l_1_region	178540	566337	3.17	0	20
ptg004046l_1	478753	2054998	4.29	0	15
ptg004046l_1_region	478753	2054998	4.29	0	15
ptg004047l_1	557168	3388824	6.08	0	54
ptg004047l_1_region	557168	3388824	6.08	0	54
ptg004048l_1	407909	3426339	8.40	0	30
ptg004048l_1_region	407909	3426339	8.40	0	30
ptg004049l_1	361234	8035508	22.24	0	138
ptg004049l_1_region	361234	8035508	22.24	0	138
ptg004051l_1	930929	6354157	6.83	0	21
ptg004051l_1_region	930929	6354157	6.83	0	21
ptg004052l_1	82260	364597	4.43	0	10
ptg004052l_1_region	82260	364597	4.43	0	10
ptg004053l_1	372507	1745738	4.69	0	19
ptg004053l_1_region	372507	1745738	4.69	0	19
ptg004054l_1	104207	594758	5.71	0	12
ptg004054l_1_region	104207	594758	5.71	0	12
ptg004055l_1	462283	2444204	5.29	0	17
ptg004055l_1_region	462283	2444204	5.29	0	17
ptg004056l_1	618085	3519590	5.69	0	18
ptg004056l_1_region	618085	3519590	5.69	0	18
ptg004058l_1	127017	910929	7.17	0	214
ptg004058l_1_region	127017	910929	7.17	0	214
ptg004059l_1	396143	1556160	3.93	0	17
ptg004059l_1_region	396143	1556160	3.93	0	17
ptg004060l_1	613119	3256267	5.31	0	20
ptg004060l_1_region	613119	3256267	5.31	0	20
ptg004061l_1	217296	1321750	6.08	0	22
ptg004061l_1_region	217296	1321750	6.08	0	22
ptg004062l_1	93323	685546	7.35	0	15
ptg004062l_1_region	93323	685546	7.35	0	15
ptg004063l_1	506142	2891292	5.71	0	15
ptg004063l_1_region	506142	2891292	5.71	0	15
ptg004064l_1	455607	2624987	5.76	0	22
ptg004064l_1_region	455607	2624987	5.76	0	22
ptg004065l_1	368607	2276573	6.18	0	14
ptg004065l_1_region	368607	2276573	6.18	0	14
ptg004067l_1	1103796	499607	0.45	0	8
ptg004067l_1_region	1103796	499607	0.45	0	8
ptg004068l_1	605058	3819892	6.31	0	27
ptg004068l_1_region	605058	3819892	6.31	0	27
ptg004069l_1	188593	515036	2.73	0	10
ptg004069l_1_region	188593	515036	2.73	0	10
ptg004071l_1	152285	684813	4.50	0	14
ptg004071l_1_region	152285	684813	4.50	0	14
ptg004073l_1	852626	5012484	5.88	0	31
ptg004073l_1_region	852626	5012484	5.88	0	31
ptg004074l_1	118419	270176	2.28	0	11
ptg004074l_1_region	118419	270176	2.28	0	11
ptg004076l_1	334040	4037676	12.09	0	92
ptg004076l_1_region	334040	4037676	12.09	0	92
ptg004077l_1	191389	844068	4.41	0	20
ptg004077l_1_region	191389	844068	4.41	0	20
ptg004078l_1	239753	2058530	8.59	0	36
ptg004078l_1_region	239753	2058530	8.59	0	36
ptg004079l_1	196700	1970320	10.02	0	49
ptg004079l_1_region	196700	1970320	10.02	0	49
ptg004081l_1	24882	36881	1.48	0	5
ptg004081l_1_region	24882	36881	1.48	0	5
ptg004082l_1	601768	4458515	7.41	0	96
ptg004082l_1_region	601768	4458515	7.41	0	96
ptg004083l_1	70490	329247	4.67	0	10
ptg004083l_1_region	70490	329247	4.67	0	10
ptg004085l_1	187771	546449	2.91	0	17
ptg004085l_1_region	187771	546449	2.91	0	17
ptg004088l_1	233469	1418670	6.08	0	21
ptg004088l_1_region	233469	1418670	6.08	0	21
ptg004089l_1	389621	1544633	3.96	0	14
ptg004089l_1_region	389621	1544633	3.96	0	14
ptg004090l_1	198696	788760	3.97	0	26
ptg004090l_1_region	198696	788760	3.97	0	26
ptg004091l_1	237146	1152539	4.86	0	17
ptg004091l_1_region	237146	1152539	4.86	0	17
ptg004094l_1	334010	1456731	4.36	0	15
ptg004094l_1_region	334010	1456731	4.36	0	15
ptg004095l_1	344821	1595279	4.63	0	15
ptg004095l_1_region	344821	1595279	4.63	0	15
ptg004097l_1	53212	229275	4.31	0	11
ptg004097l_1_region	53212	229275	4.31	0	11
ptg004098l_1	65396	447209	6.84	0	18
ptg004098l_1_region	65396	447209	6.84	0	18
ptg004104l_1	92105	1170749	12.71	3	23
ptg004104l_1_region	92105	1170749	12.71	3	23
ptg004105l_1	331778	1570296	4.73	0	25
ptg004105l_1_region	331778	1570296	4.73	0	25
ptg004106l_1	377164	1813234	4.81	0	14
ptg004106l_1_region	377164	1813234	4.81	0	14
ptg004107l_1	149734	885507	5.91	0	22
ptg004107l_1_region	149734	885507	5.91	0	22
ptg004108l_1	174377	977077	5.60	0	16
ptg004108l_1_region	174377	977077	5.60	0	16
ptg004110l_1	130131	1361730	10.46	0	52
ptg004110l_1_region	130131	1361730	10.46	0	52
ptg004111l_1	69359	440629	6.35	0	19
ptg004111l_1_region	69359	440629	6.35	0	19
ptg004113l_1	40421	254759	6.30	0	23
ptg004113l_1_region	40421	254759	6.30	0	23
ptg004115l_1	428677	1895360	4.42	0	17
ptg004115l_1_region	428677	1895360	4.42	0	17
ptg004116l_1	359593	2399290	6.67	0	17
ptg004116l_1_region	359593	2399290	6.67	0	17
ptg004117l_1	679742	3729974	5.49	0	19
ptg004117l_1_region	679742	3729974	5.49	0	19
ptg004118l_1	28550	136855	4.79	0	9
ptg004118l_1_region	28550	136855	4.79	0	9
ptg004120l_1	159529	87215	0.55	0	12
ptg004120l_1_region	159529	87215	0.55	0	12
ptg004121l_1	60477	253965	4.20	0	41
ptg004121l_1_region	60477	253965	4.20	0	41
ptg004122l_1	170971	627335	3.67	0	16
ptg004122l_1_region	170971	627335	3.67	0	16
ptg004123l_1	572294	3476193	6.07	0	21
ptg004123l_1_region	572294	3476193	6.07	0	21
ptg004124l_1	207607	994003	4.79	0	17
ptg004124l_1_region	207607	994003	4.79	0	17
ptg004125l_1	26764	59432	2.22	0	5
ptg004125l_1_region	26764	59432	2.22	0	5
ptg004126l_1	338437	2645274	7.82	0	79
ptg004126l_1_region	338437	2645274	7.82	0	79
ptg004127l_1	337727	1609887	4.77	0	19
ptg004127l_1_region	337727	1609887	4.77	0	19
ptg004132l_1	48196	203831	4.23	0	14
ptg004132l_1_region	48196	203831	4.23	0	14
ptg004133l_1	178891	827582	4.63	0	16
ptg004133l_1_region	178891	827582	4.63	0	16
ptg004137l_1	354917	531383	1.50	0	60
ptg004137l_1_region	354917	531383	1.50	0	60
ptg004139l_1	12164	35618	2.93	0	5
ptg004139l_1_region	12164	35618	2.93	0	5
ptg004140l_1	119686	1228028	10.26	0	292
ptg004140l_1_region	119686	1228028	10.26	0	292
ptg004143l_1	148413	388719	2.62	0	16
ptg004143l_1_region	148413	388719	2.62	0	16
ptg004144l_1	63926	303350	4.75	0	23
ptg004144l_1_region	63926	303350	4.75	0	23
ptg004146l_1	332311	1882260	5.66	0	19
ptg004146l_1_region	332311	1882260	5.66	0	19
ptg004147l_1	298004	1484051	4.98	0	14
ptg004147l_1_region	298004	1484051	4.98	0	14
ptg004151l_1	402204	2233334	5.55	0	82
ptg004151l_1_region	402204	2233334	5.55	0	82
ptg004152l_1	76075	750734	9.87	0	17
ptg004152l_1_region	76075	750734	9.87	0	17
ptg004153l_1	151574	617973	4.08	0	14
ptg004153l_1_region	151574	617973	4.08	0	14
ptg004154l_1	531156	3664354	6.90	0	44
ptg004154l_1_region	531156	3664354	6.90	0	44
ptg004155l_1	191197	2069489	10.82	0	39
ptg004155l_1_region	191197	2069489	10.82	0	39
ptg004156l_1	154751	757277	4.89	0	22
ptg004156l_1_region	154751	757277	4.89	0	22
ptg004157l_1	330761	2339467	7.07	0	30
ptg004157l_1_region	330761	2339467	7.07	0	30
ptg004158l_1	49779	44499	0.89	0	6
ptg004158l_1_region	49779	44499	0.89	0	6
ptg004159l_1	30669	69261	2.26	0	6
ptg004159l_1_region	30669	69261	2.26	0	6
ptg004160l_1	246971	1126310	4.56	0	14
ptg004160l_1_region	246971	1126310	4.56	0	14
ptg004163l_1	61491	448170	7.29	0	24
ptg004163l_1_region	61491	448170	7.29	0	24
ptg004164l_1	54499	414569	7.61	0	17
ptg004164l_1_region	54499	414569	7.61	0	17
ptg004165l_1	402000	2506261	6.23	0	15
ptg004165l_1_region	402000	2506261	6.23	0	15
