go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0008207	C21-steroid hormone metabolic process	biological_process	4	2172	24	34266	2.63	6.200e-02	6.567e-01		LOC120036659,LOC120040682,LOC120048161,LOC120050736
GO:0008381	mechanosensitive monoatomic ion channel activity	molecular_function	4	2172	24	34266	2.63	6.200e-02	6.567e-01		LOC120033055,LOC120041370,LOC120044092,tmc4
GO:1903046	meiotic cell cycle process	biological_process	10	2172	91	34266	1.73	6.223e-02	6.567e-01		LOC120033969,LOC120036138,LOC120036166,LOC120044686,LOC120047196,LOC120047331,LOC120047536,LOC120050044,msh5,ncapd2
GO:0050806	positive regulation of synaptic transmission	biological_process	7	2172	56	34266	1.97	6.263e-02	6.567e-01		LOC120027277,LOC120027286,LOC120031586,LOC120044580,LOC120044647,LOC120052219,grin2da
GO:0061061	muscle structure development	biological_process	13	2172	128	34266	1.6	6.263e-02	6.567e-01	Y	LOC120030952,LOC120032279,LOC120034059,LOC120034559,LOC120036733,LOC120047688,LOC120048421,LOC120049116,LOC120049376,LOC120049377,LOC120051284,LOC120052905,tnnt2c
GO:0003725	double-stranded RNA binding	molecular_function	6	2172	45	34266	2.1	6.325e-02	6.567e-01		LOC120018286,LOC120033701,LOC120036434,LOC120042113,ilf3b,yrdc
GO:0004177	aminopeptidase activity	molecular_function	6	2172	45	34266	2.1	6.325e-02	6.567e-01		LOC120018346,LOC120032506,LOC120037632,LOC120041567,LOC120048092,LOC120049863
GO:0099080	supramolecular complex	cellular_component	69	2172	904	34266	1.2	6.359e-02	6.567e-01		LOC120023518,LOC120025642,LOC120026950,LOC120028993,LOC120030774,LOC120030812,LOC120031130,LOC120031392,LOC120031537,LOC120031943,LOC120032279,LOC120032669,LOC120033377,LOC120033505,LOC120033767,LOC120034014,LOC120034312,LOC120034359,LOC120034428,LOC120034518,LOC120035145,LOC120035288,LOC120036138,LOC120036671,LOC120037845
GO:0043487	regulation of RNA stability	biological_process	12	2172	116	34266	1.63	6.413e-02	6.567e-01		LOC120026950,LOC120028993,LOC120030812,LOC120031537,LOC120033969,LOC120036671,LOC120037771,LOC120039547,LOC120047114,LOC120048488,exosc8,zcchc17
GO:0050818	regulation of coagulation	biological_process	3	2172	15	34266	3.16	6.529e-02	6.567e-01		LOC120025261,LOC120029140,LOC120038590
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	cellular_component	3	2172	15	34266	3.16	6.529e-02	6.567e-01		LOC120047669,LOC120049363,LOC120049859
GO:0006353	DNA-templated transcription termination	biological_process	3	2172	15	34266	3.16	6.529e-02	6.567e-01		LOC120031702,LOC120033966,LOC120036753
GO:0015871	choline transport	biological_process	3	2172	15	34266	3.16	6.529e-02	6.567e-01		LOC120036647,LOC120046330,LOC120049125
GO:0030015	CCR4-NOT core complex	cellular_component	3	2172	15	34266	3.16	6.529e-02	6.567e-01		LOC120026950,LOC120030812,LOC120033377
GO:0098845	postsynaptic endosome	cellular_component	3	2172	15	34266	3.16	6.529e-02	6.567e-01		LOC120035434,LOC120037821,LOC120047687
GO:0005105	type 1 fibroblast growth factor receptor binding	molecular_function	3	2172	15	34266	3.16	6.529e-02	6.567e-01	Y	LOC120032924,LOC120049094,LOC120049360
GO:0030162	regulation of proteolysis	biological_process	11	2172	104	34266	1.67	6.532e-02	6.567e-01		LOC120029140,LOC120034238,LOC120038031,LOC120039358,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120049327
GO:0098793	presynapse	cellular_component	31	2172	369	34266	1.33	6.771e-02	6.766e-01		LOC120024806,LOC120028698,LOC120031313,LOC120031587,LOC120032050,LOC120032946,LOC120037821,LOC120038565,LOC120039050,LOC120039803,LOC120040454,LOC120041746,LOC120041950,LOC120044650,LOC120045713,LOC120046321,LOC120047274,LOC120047643,LOC120047687,LOC120049326,LOC120049373,LOC120049964,LOC120051273,LOC120052902,LOC120052904
GO:0035567	non-canonical Wnt signaling pathway	biological_process	6	2172	46	34266	2.06	6.902e-02	6.766e-01		LOC120018062,LOC120028700,LOC120031410,LOC120034387,LOC120048534,LOC120051282
GO:0097722	sperm motility	biological_process	6	2172	46	34266	2.06	6.902e-02	6.766e-01		LOC120037200,LOC120039674,LOC120039679,LOC120041210,LOC120042537,LOC120042900
GO:0030317	flagellated sperm motility	biological_process	6	2172	46	34266	2.06	6.902e-02	6.766e-01		LOC120037200,LOC120039674,LOC120039679,LOC120041210,LOC120042537,LOC120042900
GO:1990573	potassium ion import across plasma membrane	biological_process	10	2172	93	34266	1.7	7.000e-02	6.766e-01		LOC120024960,LOC120031067,LOC120043863,LOC120044026,LOC120044156,LOC120044680,LOC120047211,LOC120048543,LOC120050103,LOC120051421
GO:0043171	peptide catabolic process	biological_process	4	2172	25	34266	2.52	7.025e-02	6.766e-01		LOC120032506,LOC120041567,LOC120047313,LOC120049863
GO:0008467	[heparan sulfate]-glucosamine 3-sulfotransferase activity	molecular_function	4	2172	25	34266	2.52	7.025e-02	6.766e-01		LOC120034016,LOC120044076,LOC120044545,LOC120044546
GO:0004712	protein serine/threonine/tyrosine kinase activity	molecular_function	4	2172	25	34266	2.52	7.025e-02	6.766e-01		LOC120034212,LOC120047536,LOC120048536,LOC120049096
GO:0072348	sulfur compound transport	biological_process	4	2172	25	34266	2.52	7.025e-02	6.766e-01		LOC120019488,LOC120036647,LOC120037234,LOC120040747
GO:0141188	nucleic acid catabolic process	biological_process	15	2172	156	34266	1.52	7.066e-02	6.773e-01		LOC120026950,LOC120028993,LOC120030812,LOC120031166,LOC120031537,LOC120033377,LOC120036671,LOC120039547,LOC120040304,LOC120040644,LOC120041658,LOC120048153,LOC120049854,exosc8,snd1
GO:0050779	RNA destabilization	biological_process	7	2172	58	34266	1.9	7.296e-02	6.790e-01		LOC120026950,LOC120028993,LOC120030812,LOC120031537,LOC120036671,LOC120039547,exosc8
GO:0061157	mRNA destabilization	biological_process	7	2172	58	34266	1.9	7.296e-02	6.790e-01		LOC120026950,LOC120028993,LOC120030812,LOC120031537,LOC120036671,LOC120039547,exosc8
GO:0042274	ribosomal small subunit biogenesis	biological_process	10	2172	94	34266	1.68	7.411e-02	6.790e-01		LOC120027268,LOC120032817,LOC120033383,LOC120034198,LOC120040923,LOC120044579,LOC120048502,LOC120049967,LOC120053875,snu13a
GO:0007283	spermatogenesis	biological_process	9	2172	82	34266	1.73	7.482e-02	6.790e-01		LOC120024827,LOC120037200,LOC120039674,LOC120039679,LOC120041210,LOC120042537,LOC120042900,LOC120048405,LOC120052221
GO:0005861	troponin complex	cellular_component	5	2172	36	34266	2.19	7.499e-02	6.790e-01		LOC120038989,LOC120038990,LOC120040272,LOC120049116,tnnt2c
GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	43	2172	541	34266	1.25	7.560e-02	6.790e-01		LOC120017447,LOC120018793,LOC120024949,LOC120025288,LOC120031072,LOC120032128,LOC120032342,LOC120032610,LOC120032635,LOC120033765,LOC120034238,LOC120036660,LOC120037660,LOC120037778,LOC120037780,LOC120037784,LOC120037785,LOC120037909,LOC120038205,LOC120038726,LOC120043011,LOC120046520,LOC120047112,LOC120047181,LOC120047364
GO:0099565	chemical synaptic transmission, postsynaptic	biological_process	3	2172	16	34266	2.96	7.670e-02	6.790e-01		LOC120025042,LOC120044580,grin2da
GO:0016553	base conversion or substitution editing	biological_process	3	2172	16	34266	2.96	7.670e-02	6.790e-01		LOC120033701,LOC120042113,LOC120047766
GO:0019956	chemokine binding	molecular_function	3	2172	16	34266	2.96	7.670e-02	6.790e-01		LOC120028104,LOC120032980,LOC120051387
GO:1905606	regulation of presynapse assembly	biological_process	3	2172	16	34266	2.96	7.670e-02	6.790e-01		LOC120033111,LOC120033210,LOC120033233
GO:0099174	regulation of presynapse organization	biological_process	3	2172	16	34266	2.96	7.670e-02	6.790e-01		LOC120033111,LOC120033210,LOC120033233
GO:0005506	iron ion binding	molecular_function	22	2172	251	34266	1.38	7.783e-02	6.790e-01		LOC120025336,LOC120029768,LOC120031264,LOC120031701,LOC120034995,LOC120035025,LOC120036659,LOC120036990,LOC120040132,LOC120040134,LOC120040682,LOC120041560,LOC120041565,LOC120043482,LOC120044843,LOC120045561,LOC120048161,LOC120048793,LOC120048835,LOC120050736,LOC120051277,LOC120056044
GO:0061659	ubiquitin-like protein ligase activity	molecular_function	32	2172	388	34266	1.3	7.786e-02	6.790e-01		LOC120024020,LOC120024150,LOC120032610,LOC120033765,LOC120037660,LOC120037778,LOC120037780,LOC120037784,LOC120037785,LOC120038273,LOC120038274,LOC120041595,LOC120042629,LOC120043011,LOC120044555,LOC120047112,LOC120047181,LOC120047364,LOC120047921,LOC120048298,LOC120048508,LOC120048514,LOC120048766,LOC120052194,LOC120052195
GO:0004842	ubiquitin-protein transferase activity	molecular_function	43	2172	543	34266	1.25	7.900e-02	6.790e-01		LOC120024020,LOC120024150,LOC120024777,LOC120031219,LOC120032342,LOC120032610,LOC120033765,LOC120034753,LOC120034947,LOC120034971,LOC120037660,LOC120037778,LOC120037780,LOC120037783,LOC120037784,LOC120037785,LOC120038273,LOC120038274,LOC120039101,LOC120041595,LOC120042629,LOC120043011,LOC120044555,LOC120047112,LOC120047181
GO:0042287	MHC protein binding	molecular_function	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120019104,LOC120031572,LOC120036052,LOC120048594
GO:0097747	RNA polymerase activity	molecular_function	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120036753,LOC120037745,LOC120037932,LOC120042024
GO:0003899	DNA-directed RNA polymerase activity	molecular_function	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120036753,LOC120037745,LOC120037932,LOC120042024
GO:0034062	5'-3' RNA polymerase activity	molecular_function	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120036753,LOC120037745,LOC120037932,LOC120042024
GO:0051963	regulation of synapse assembly	biological_process	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120031586,LOC120033111,LOC120033210,LOC120033233
GO:0051965	positive regulation of synapse assembly	biological_process	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120031586,LOC120033111,LOC120033210,LOC120033233
GO:2001235	positive regulation of apoptotic signaling pathway	biological_process	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120018251,LOC120034795,LOC120047954,LOC120051295
GO:0016229	steroid dehydrogenase activity	molecular_function	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120034449,LOC120034511,LOC120040631,LOC120044648
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120034198,LOC120040923,LOC120043217,exosc8
GO:0015026	coreceptor activity	molecular_function	4	2172	26	34266	2.43	7.904e-02	6.790e-01		LOC120034216,LOC120034288,LOC120048482,LOC120051387
GO:0006364	rRNA processing	biological_process	18	2172	198	34266	1.43	7.907e-02	6.790e-01		LOC120017459,LOC120018286,LOC120027268,LOC120029014,LOC120031278,LOC120031340,LOC120033383,LOC120034198,LOC120040923,LOC120043217,LOC120044579,LOC120048502,LOC120048537,LOC120049967,LOC120049995,LOC120053875,exosc8,snu13a
GO:0010038	response to metal ion	biological_process	9	2172	83	34266	1.71	7.944e-02	6.794e-01		LOC120024806,LOC120024829,LOC120025245,LOC120034026,LOC120047651,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0140104	molecular carrier activity	molecular_function	20	2172	225	34266	1.4	8.013e-02	6.824e-01		LOC120028225,LOC120033884,LOC120033919,LOC120036973,LOC120036990,LOC120037013,LOC120040301,LOC120041235,LOC120043501,LOC120044016,LOC120048519,LOC120050518,LOC120051404,LOC120052139,LOC120052140,LOC120052141,LOC120052909,LOC120065556,LOC120065574,xpo1a
GO:0140392	extracellular protein-containing complex	cellular_component	6	2172	48	34266	1.97	8.143e-02	6.879e-01		LOC120041434,LOC120048760,LOC120048761,LOC120048762,LOC120049072,apoc2
GO:0020037	heme binding	molecular_function	21	2172	239	34266	1.39	8.170e-02	6.879e-01		LOC120024938,LOC120025336,LOC120031701,LOC120036659,LOC120036973,LOC120036990,LOC120037013,LOC120040682,LOC120041560,LOC120041565,LOC120043482,LOC120044016,LOC120044830,LOC120044843,LOC120048161,LOC120048793,LOC120048835,LOC120050736,LOC120050824,LOC120051277,LOC120056044
GO:0031966	mitochondrial membrane	cellular_component	32	2172	390	34266	1.29	8.200e-02	6.879e-01		LOC120018287,LOC120018326,LOC120025241,LOC120025264,LOC120025351,LOC120030814,LOC120032827,LOC120032888,LOC120034123,LOC120034478,LOC120034479,LOC120034492,LOC120034793,LOC120037234,LOC120040682,LOC120040872,LOC120044541,LOC120046331,LOC120046343,LOC120048508,LOC120048529,LOC120048538,LOC120048765,LOC120048837,LOC120049852
GO:0004953	icosanoid receptor activity	molecular_function	5	2172	37	34266	2.13	8.240e-02	6.879e-01		LOC120045788,LOC120049761,LOC120049762,LOC120049763,LOC120049765
GO:0015031	protein transport	biological_process	65	2172	861	34266	1.19	8.244e-02	6.879e-01		LOC120020451,LOC120022969,LOC120024891,LOC120024994,LOC120027277,LOC120027286,LOC120028225,LOC120029114,LOC120031131,LOC120031353,LOC120031585,LOC120031975,LOC120032263,LOC120032359,LOC120032572,LOC120032601,LOC120032888,LOC120033566,LOC120033674,LOC120033919,LOC120034168,LOC120034216,LOC120034246,LOC120035434,LOC120036452
GO:0043086	negative regulation of catalytic activity	biological_process	15	2172	160	34266	1.48	8.363e-02	6.917e-01		LOC120029140,LOC120031347,LOC120033703,LOC120038031,LOC120039358,LOC120040292,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120048762,LOC120048766,LOC120049327
GO:0005242	inward rectifier potassium channel activity	molecular_function	7	2172	60	34266	1.84	8.423e-02	6.917e-01		LOC120034298,LOC120043863,LOC120044026,LOC120044156,LOC120044680,LOC120047211,LOC120050103
GO:0140359	ABC-type transporter activity	molecular_function	9	2172	84	34266	1.69	8.424e-02	6.917e-01		LOC120017775,LOC120031373,LOC120032568,LOC120035172,LOC120038410,LOC120038416,LOC120049318,LOC120050102,LOC120052909
GO:0000932	P-body	cellular_component	9	2172	84	34266	1.69	8.424e-02	6.917e-01		LOC120026950,LOC120028993,LOC120030812,LOC120033377,LOC120036671,LOC120037845,LOC120047679,LOC120048153,LOC120066515
GO:0003713	transcription coactivator activity	molecular_function	13	2172	135	34266	1.52	8.703e-02	7.007e-01		LOC120032589,LOC120032773,LOC120033505,LOC120034795,LOC120037607,LOC120046489,LOC120048536,LOC120050036,LOC120050052,LOC120050082,LOC120061449,si:dkey-38n4.2,wbp2nl
GO:0043195	terminal bouton	cellular_component	6	2172	49	34266	1.93	8.807e-02	7.007e-01		LOC120045713,LOC120047274,LOC120047643,LOC120052904,LOC120056239,LOC120056656
GO:0072337	modified amino acid transport	biological_process	3	2172	17	34266	2.78	8.891e-02	7.007e-01		LOC120019488,LOC120033455,LOC120048529
GO:0005092	GDP-dissociation inhibitor activity	molecular_function	3	2172	17	34266	2.78	8.891e-02	7.007e-01		LOC120032563,LOC120039411,LOC120049918
GO:0045661	regulation of myoblast differentiation	biological_process	3	2172	17	34266	2.78	8.891e-02	7.007e-01		LOC120031042,LOC120049376,LOC120049377
GO:0030414	peptidase inhibitor activity	molecular_function	19	2172	215	34266	1.39	9.009e-02	7.007e-01		LOC120029140,LOC120029928,LOC120031250,LOC120031610,LOC120032492,LOC120032521,LOC120032617,LOC120034971,LOC120038031,LOC120039358,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120048743,LOC120049327,LOC120053565
GO:0000149	SNARE binding	molecular_function	19	2172	215	34266	1.39	9.009e-02	7.007e-01		LOC120024806,LOC120025245,LOC120032572,LOC120034026,LOC120034168,LOC120047274,LOC120047651,LOC120047687,LOC120048162,LOC120049373,LOC120049375,LOC120052904,LOC120056443,LOC120056656,LOC120056946,LOC120065455,exoc3l2b,sybl1,syt17
GO:0031623	receptor internalization	biological_process	5	2172	38	34266	2.08	9.019e-02	7.007e-01		LOC120027277,LOC120027286,LOC120034216,LOC120044647,LOC120047364
GO:0051119	sugar transmembrane transporter activity	molecular_function	5	2172	38	34266	2.08	9.019e-02	7.007e-01		LOC120031421,LOC120033239,LOC120041070,LOC120043064,LOC120050825
GO:0007517	muscle organ development	biological_process	5	2172	38	34266	2.08	9.019e-02	7.007e-01	Y	LOC120034559,LOC120047688,LOC120049376,LOC120049377,LOC120051284
GO:0001637	G protein-coupled chemoattractant receptor activity	molecular_function	5	2172	38	34266	2.08	9.019e-02	7.007e-01		LOC120032980,LOC120047289,LOC120047662,LOC120047663,LOC120048664
GO:0004950	chemokine receptor activity	molecular_function	5	2172	38	34266	2.08	9.019e-02	7.007e-01		LOC120032980,LOC120047289,LOC120047662,LOC120047663,LOC120048664
GO:0055001	muscle cell development	biological_process	7	2172	61	34266	1.81	9.022e-02	7.007e-01	Y	LOC120030952,LOC120032279,LOC120047688,LOC120048421,LOC120049116,LOC120052905,tnnt2c
GO:0030662	coated vesicle membrane	cellular_component	12	2172	123	34266	1.54	9.042e-02	7.007e-01		LOC120024891,LOC120032263,LOC120032359,LOC120036155,LOC120036452,LOC120038199,LOC120045713,LOC120047122,LOC120047717,LOC120052902,LOC120056946,LOC120065437
GO:0034655	nucleobase-containing compound catabolic process	biological_process	24	2172	283	34266	1.34	9.043e-02	7.007e-01		LOC120024980,LOC120026950,LOC120028993,LOC120030812,LOC120031133,LOC120031166,LOC120031537,LOC120032822,LOC120032981,LOC120033377,LOC120035753,LOC120036671,LOC120039547,LOC120040304,LOC120040644,LOC120041658,LOC120047657,LOC120048153,LOC120049854,LOC120050000,ada2b,exosc8,pklr,snd1
GO:0009057	macromolecule catabolic process	biological_process	63	2172	838	34266	1.19	9.136e-02	7.037e-01		LOC120017447,LOC120018793,LOC120018796,LOC120024949,LOC120025288,LOC120026540,LOC120026950,LOC120028993,LOC120030812,LOC120031072,LOC120031166,LOC120031537,LOC120032128,LOC120032342,LOC120032610,LOC120032635,LOC120033377,LOC120033765,LOC120034238,LOC120036660,LOC120036671,LOC120037660,LOC120037778,LOC120037780,LOC120037784
GO:0046907	intracellular transport	biological_process	99	2172	1367	34266	1.14	9.152e-02	7.037e-01		LOC120020451,LOC120022969,LOC120024891,LOC120027277,LOC120027286,LOC120028225,LOC120028931,LOC120029114,LOC120031131,LOC120031353,LOC120031585,LOC120031975,LOC120032263,LOC120032359,LOC120032491,LOC120032514,LOC120032572,LOC120032601,LOC120032609,LOC120032817,LOC120032888,LOC120033566,LOC120033674,LOC120033919,LOC120033978
GO:0006839	mitochondrial transport	biological_process	10	2172	98	34266	1.61	9.201e-02	7.037e-01		LOC120032888,LOC120034492,LOC120034793,LOC120037234,LOC120040147,LOC120046343,LOC120048529,LOC120048765,LOC120048788,LOC120050536
GO:0030424	axon	cellular_component	27	2172	325	34266	1.31	9.218e-02	7.037e-01		LOC120022308,LOC120024806,LOC120024841,LOC120031620,LOC120031838,LOC120032607,LOC120033462,LOC120035097,LOC120035434,LOC120040469,LOC120040729,LOC120042919,LOC120045713,LOC120047274,LOC120047643,LOC120047648,LOC120047651,LOC120048590,LOC120048598,LOC120049373,LOC120050491,LOC120052572,LOC120052904,LOC120055959,LOC120056239
GO:0046906	tetrapyrrole binding	molecular_function	21	2172	243	34266	1.36	9.305e-02	7.077e-01		LOC120024938,LOC120025336,LOC120031701,LOC120036659,LOC120036973,LOC120036990,LOC120037013,LOC120040682,LOC120041560,LOC120041565,LOC120043482,LOC120044016,LOC120044830,LOC120044843,LOC120048161,LOC120048793,LOC120048835,LOC120050736,LOC120050824,LOC120051277,LOC120056044
GO:0016763	pentosyltransferase activity	molecular_function	13	2172	137	34266	1.5	9.495e-02	7.100e-01		LOC120025046,LOC120032167,LOC120034165,LOC120036008,LOC120037326,LOC120040744,LOC120049627,LOC120049936,LOC120049956,LOC120049957,LOC120052243,LOC120052846,LOC120052858
GO:0006354	DNA-templated transcription elongation	biological_process	6	2172	50	34266	1.89	9.500e-02	7.100e-01		LOC120032518,LOC120033895,LOC120046324,LOC120052555,paf1,tefm
GO:0019239	deaminase activity	molecular_function	6	2172	50	34266	1.89	9.500e-02	7.100e-01		LOC120024832,LOC120033701,LOC120042113,LOC120047766,LOC120051398,ada2b
GO:0019941	modification-dependent protein catabolic process	biological_process	44	2172	566	34266	1.23	9.508e-02	7.100e-01		LOC120017447,LOC120018793,LOC120024949,LOC120025288,LOC120026540,LOC120031072,LOC120032128,LOC120032342,LOC120032610,LOC120032635,LOC120033765,LOC120034238,LOC120036660,LOC120037660,LOC120037778,LOC120037780,LOC120037784,LOC120037785,LOC120037909,LOC120038205,LOC120038726,LOC120043011,LOC120046520,LOC120047112,LOC120047181
GO:0043632	modification-dependent macromolecule catabolic process	biological_process	44	2172	566	34266	1.23	9.508e-02	7.100e-01		LOC120017447,LOC120018793,LOC120024949,LOC120025288,LOC120026540,LOC120031072,LOC120032128,LOC120032342,LOC120032610,LOC120032635,LOC120033765,LOC120034238,LOC120036660,LOC120037660,LOC120037778,LOC120037780,LOC120037784,LOC120037785,LOC120037909,LOC120038205,LOC120038726,LOC120043011,LOC120046520,LOC120047112,LOC120047181
GO:0030125	clathrin vesicle coat	cellular_component	7	2172	62	34266	1.78	9.644e-02	7.150e-01		LOC120036155,LOC120038199,LOC120045713,LOC120047122,LOC120047717,LOC120052902,LOC120065437
GO:0030665	clathrin-coated vesicle membrane	cellular_component	7	2172	62	34266	1.78	9.644e-02	7.150e-01		LOC120036155,LOC120038199,LOC120045713,LOC120047122,LOC120047717,LOC120052902,LOC120065437
GO:0085029	extracellular matrix assembly	biological_process	4	2172	28	34266	2.25	9.815e-02	7.238e-01		LOC120036925,LOC120038574,LOC120048559,LOC120049072
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	biological_process	5	2172	39	34266	2.02	9.833e-02	7.238e-01		LOC120026950,LOC120028993,LOC120030812,LOC120036671,LOC120039547
GO:0006694	steroid biosynthetic process	biological_process	8	2172	75	34266	1.68	1.018e-01	7.366e-01		LOC120029768,LOC120034449,LOC120034511,LOC120040631,LOC120040682,LOC120048506,LOC120048761,LOC120050736
GO:0007586	digestion	biological_process	3	2172	18	34266	2.63	1.019e-01	7.366e-01		LOC120032119,LOC120032607,LOC120054287
GO:0030121	AP-1 adaptor complex	cellular_component	3	2172	18	34266	2.63	1.019e-01	7.366e-01		LOC120045713,LOC120047122,LOC120065437
GO:0051968	positive regulation of synaptic transmission, glutamatergic	biological_process	3	2172	18	34266	2.63	1.019e-01	7.366e-01		LOC120027277,LOC120027286,LOC120044647
GO:0099590	neurotransmitter receptor internalization	biological_process	3	2172	18	34266	2.63	1.019e-01	7.366e-01		LOC120027277,LOC120027286,LOC120044647
GO:0010469	regulation of signaling receptor activity	biological_process	6	2172	51	34266	1.86	1.022e-01	7.366e-01		LOC120027277,LOC120027286,LOC120044552,LOC120044647,LOC120047269,LOC120048766
GO:0044092	negative regulation of molecular function	biological_process	17	2172	192	34266	1.4	1.030e-01	7.377e-01		LOC120029140,LOC120031347,LOC120033703,LOC120038031,LOC120038951,LOC120039358,LOC120040292,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120048762,LOC120048766,LOC120049327,LOC120051405
GO:0051301	cell division	biological_process	12	2172	126	34266	1.5	1.034e-01	7.377e-01		LOC120018249,LOC120022971,LOC120030891,LOC120031062,LOC120032951,LOC120033351,LOC120034518,LOC120035109,LOC120046789,LOC120047196,LOC120055773,LOC120066534
GO:1905369	endopeptidase complex	cellular_component	12	2172	126	34266	1.5	1.034e-01	7.377e-01		LOC120018793,LOC120024949,LOC120025288,LOC120026799,LOC120032128,LOC120032635,LOC120034949,LOC120037909,LOC120040386,LOC120048802,LOC120056970,LOC120065606
GO:0008233	peptidase activity	molecular_function	70	2172	950	34266	1.16	1.067e-01	7.579e-01		LOC120017365,LOC120018346,LOC120023029,LOC120024687,LOC120024700,LOC120024949,LOC120025051,LOC120025233,LOC120025241,LOC120025261,LOC120026799,LOC120028578,LOC120028730,LOC120028920,LOC120029034,LOC120031072,LOC120031202,LOC120031980,LOC120032506,LOC120032775,LOC120032886,LOC120032927,LOC120033533,LOC120036650,LOC120036772
GO:0006886	intracellular protein transport	biological_process	49	2172	644	34266	1.2	1.070e-01	7.579e-01		LOC120020451,LOC120022969,LOC120024891,LOC120027277,LOC120027286,LOC120028225,LOC120031131,LOC120031353,LOC120031585,LOC120031975,LOC120032263,LOC120032359,LOC120032572,LOC120032601,LOC120032888,LOC120033566,LOC120033674,LOC120033919,LOC120034168,LOC120034216,LOC120035434,LOC120036452,LOC120037821,LOC120038565,LOC120040746
GO:0004175	endopeptidase activity	molecular_function	48	2172	630	34266	1.2	1.079e-01	7.617e-01		LOC120017365,LOC120023029,LOC120024687,LOC120024700,LOC120025233,LOC120025241,LOC120025261,LOC120026799,LOC120028730,LOC120028920,LOC120029034,LOC120031202,LOC120031980,LOC120032775,LOC120032927,LOC120036772,LOC120037177,LOC120037787,LOC120040386,LOC120040703,LOC120045426,LOC120047092,LOC120047253,LOC120047283,LOC120047285
GO:0046488	phosphatidylinositol metabolic process	biological_process	7	2172	64	34266	1.73	1.096e-01	7.669e-01		LOC120031692,LOC120032634,LOC120048521,LOC120048800,LOC120049537,cdipt,mboat7
GO:0004866	endopeptidase inhibitor activity	molecular_function	17	2172	194	34266	1.38	1.103e-01	7.669e-01		LOC120029140,LOC120029928,LOC120031250,LOC120031610,LOC120032492,LOC120032521,LOC120032617,LOC120034971,LOC120038031,LOC120039358,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120049327
GO:0008235	metalloexopeptidase activity	molecular_function	9	2172	89	34266	1.6	1.107e-01	7.669e-01		LOC120025051,LOC120032506,LOC120037632,LOC120041567,LOC120047313,LOC120047675,LOC120048092,LOC120048314,cpo
GO:0045184	establishment of protein localization	biological_process	71	2172	968	34266	1.16	1.121e-01	7.669e-01		LOC120020451,LOC120022969,LOC120024891,LOC120024994,LOC120027277,LOC120027286,LOC120028225,LOC120029114,LOC120031131,LOC120031353,LOC120031585,LOC120031975,LOC120032263,LOC120032359,LOC120032528,LOC120032572,LOC120032601,LOC120032888,LOC120033566,LOC120033674,LOC120033884,LOC120033919,LOC120034168,LOC120034216,LOC120034246
GO:0043488	regulation of mRNA stability	biological_process	11	2172	115	34266	1.51	1.128e-01	7.669e-01		LOC120026950,LOC120028993,LOC120030812,LOC120031537,LOC120033969,LOC120036671,LOC120037771,LOC120039547,LOC120047114,LOC120048488,exosc8
GO:0016459	myosin complex	cellular_component	15	2172	168	34266	1.41	1.139e-01	7.669e-01		LOC120019531,LOC120023746,LOC120025320,LOC120032606,LOC120032678,LOC120032682,LOC120042023,LOC120042031,LOC120043665,LOC120044586,LOC120046342,LOC120047158,LOC120047270,LOC120047292,myo5aa
GO:0031503	protein-containing complex localization	biological_process	8	2172	77	34266	1.64	1.140e-01	7.669e-01		LOC120027277,LOC120027286,LOC120035434,LOC120038565,LOC120040746,LOC120044647,LOC120050509,exoc3l2b
GO:0051248	negative regulation of protein metabolic process	biological_process	21	2172	250	34266	1.33	1.153e-01	7.669e-01		LOC120028993,LOC120029140,LOC120033377,LOC120033703,LOC120038031,LOC120039358,LOC120040292,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120047885,LOC120048268,LOC120048510,LOC120048766,LOC120049316,LOC120049327,LOC120051276,LOC120051295
