site_id,chrom,pos,lean_mean,siscowet_mean,meth_diff,n_lean,n_siscowet,statistic,pvalue,qvalue,significant,significant_fdr,direction
NW_024058452.1:694111,NW_024058452.1,694111,57.995975,38.882574999999996,-19.113400000000006,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024058507.1:15465,NW_024058507.1,15465,81.41919999999999,97.916675,16.49747500000001,3,4,0.0,0.04359664488554136,0.9266860194365075,True,False,hyper_siscowet
NW_024058507.1:15475,NW_024058507.1,15475,80.97643333333333,98.75,17.773566666666667,3,4,0.0,0.04359664488554136,0.9266860194365075,True,False,hyper_siscowet
NW_024058518.1:30336,NW_024058518.1,30336,89.781475,72.76582499999999,-17.015650000000008,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058518.1:30439,NW_024058518.1,30439,92.279925,75.314225,-16.965700000000012,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058518.1:31239,NW_024058518.1,31239,100.0,84.70237499999999,-15.29762500000001,3,4,12.0,0.041586341232186144,0.9266860194365075,True,False,hypo_siscowet
NW_024058518.1:31245,NW_024058518.1,31245,100.0,84.64285,-15.357150000000004,3,4,12.0,0.04359664488554136,0.9266860194365075,True,False,hypo_siscowet
NW_024058528.1:26328,NW_024058528.1,26328,81.87797499999999,64.83763333333333,-17.040341666666663,4,3,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058535.1:46219,NW_024058535.1,46219,74.177375,56.12262499999999,-18.054750000000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058552.1:256392,NW_024058552.1,256392,64.55030000000001,38.38235,-26.167950000000005,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058582.1:32974,NW_024058582.1,32974,83.67186666666667,67.0006,-16.671266666666668,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058582.1:33454,NW_024058582.1,33454,92.5845,77.55917500000001,-15.025324999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058595.1:34219,NW_024058595.1,34219,69.948825,91.173175,21.22435,4,4,0.0,0.02857142857142857,0.9266860194365075,True,False,hyper_siscowet
NW_024058595.1:34332,NW_024058595.1,34332,67.58654999999999,90.026025,22.439475000000016,4,4,0.0,0.02857142857142857,0.9266860194365075,True,False,hyper_siscowet
NW_024058595.1:34341,NW_024058595.1,34341,68.8075,90.38040000000001,21.572900000000004,4,4,0.0,0.02857142857142857,0.9266860194365075,True,False,hyper_siscowet
NW_024058595.1:34377,NW_024058595.1,34377,67.949175,91.18612499999999,23.236949999999993,4,4,0.0,0.029401048190339642,0.9266860194365075,True,False,hyper_siscowet
NW_024058595.1:34386,NW_024058595.1,34386,74.683425,93.22989999999999,18.546474999999987,4,4,0.0,0.02857142857142857,0.9266860194365075,True,False,hyper_siscowet
NW_024058595.1:7778,NW_024058595.1,7778,55.323025,38.5742,-16.748825000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058595.1:7825,NW_024058595.1,7825,55.0319,35.267075,-19.764825000000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058595.1:7952,NW_024058595.1,7952,36.2975,17.939925000000002,-18.357574999999997,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024058608.1:19525,NW_024058608.1,19525,15.262536666666668,0.0,-15.262536666666668,3,4,12.0,0.03191120476963876,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:37827,NW_024058631.1,37827,91.87255,74.197325,-17.675224999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39552,NW_024058631.1,39552,92.69695000000002,74.790075,-17.906875000000014,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39573,NW_024058631.1,39573,90.311325,68.18945,-22.121875000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39580,NW_024058631.1,39580,91.5298,70.17445000000001,-21.355349999999987,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39601,NW_024058631.1,39601,87.748775,65.84805,-21.900724999999994,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39605,NW_024058631.1,39605,89.24872500000001,65.09694999999999,-24.151775000000015,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39608,NW_024058631.1,39608,91.274975,72.57605000000001,-18.69892499999999,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39635,NW_024058631.1,39635,90.69162499999999,71.707825,-18.983799999999988,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39693,NW_024058631.1,39693,90.06750000000001,74.7098,-15.357700000000008,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39742,NW_024058631.1,39742,91.39337499999999,73.4396,-17.953774999999993,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39769,NW_024058631.1,39769,88.0779,65.140225,-22.937675,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39776,NW_024058631.1,39776,85.315025,62.113125,-23.20190000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39797,NW_024058631.1,39797,85.61325,64.17605,-21.43719999999999,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39801,NW_024058631.1,39801,89.27000000000001,68.42307500000001,-20.846925,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39804,NW_024058631.1,39804,91.86635,73.452675,-18.413674999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39831,NW_024058631.1,39831,87.0019,65.191975,-21.809925000000007,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39852,NW_024058631.1,39852,83.249225,65.211625,-18.037599999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39888,NW_024058631.1,39888,82.321875,64.337925,-17.983950000000007,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:39950,NW_024058631.1,39950,84.3985,69.290375,-15.108125000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:40022,NW_024058631.1,40022,83.4316,68.224125,-15.207475000000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:40404,NW_024058631.1,40404,67.4986,52.065349999999995,-15.433250000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:40414,NW_024058631.1,40414,72.6703,55.464949999999995,-17.205350000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:40818,NW_024058631.1,40818,84.73445000000001,69.52565000000001,-15.208799999999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:41896,NW_024058631.1,41896,76.832325,59.551625,-17.280699999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:43229,NW_024058631.1,43229,82.064125,66.554975,-15.509150000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:43239,NW_024058631.1,43239,83.1054,64.429,-18.6764,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:43249,NW_024058631.1,43249,86.74010000000001,69.59305,-17.147050000000007,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:47966,NW_024058631.1,47966,87.43039999999999,72.400125,-15.030274999999989,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48031,NW_024058631.1,48031,92.419475,75.6866,-16.732875000000007,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48044,NW_024058631.1,48044,89.166675,69.7085,-19.458174999999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48090,NW_024058631.1,48090,90.65765,74.693175,-15.964475000000007,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48094,NW_024058631.1,48094,93.505325,73.76589999999999,-19.73942500000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48097,NW_024058631.1,48097,94.457075,73.68145,-20.775625000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48123,NW_024058631.1,48123,96.200025,79.82325,-16.376774999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48127,NW_024058631.1,48127,94.72630000000001,71.96504999999999,-22.761250000000018,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48130,NW_024058631.1,48130,93.83340000000001,70.26877499999999,-23.56462500000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48156,NW_024058631.1,48156,94.69125,76.190325,-18.500924999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48160,NW_024058631.1,48160,92.736175,71.060475,-21.675700000000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48163,NW_024058631.1,48163,90.94645,74.025975,-16.920474999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48189,NW_024058631.1,48189,93.86945,77.96407500000001,-15.905374999999992,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48229,NW_024058631.1,48229,90.83335,73.462525,-17.370824999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48254,NW_024058631.1,48254,94.26852500000001,78.09075,-16.17777500000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48258,NW_024058631.1,48258,94.465075,78.5925,-15.872574999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48261,NW_024058631.1,48261,93.80495,76.0201,-17.784850000000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48292,NW_024058631.1,48292,93.05820000000001,75.165975,-17.89222500000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48338,NW_024058631.1,48338,86.0701,70.2228,-15.84729999999999,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48364,NW_024058631.1,48364,77.2547,51.024849999999994,-26.229850000000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48415,NW_024058631.1,48415,72.0324,45.5255,-26.506899999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48417,NW_024058631.1,48417,66.53052500000001,39.39915,-27.131375000000013,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48420,NW_024058631.1,48420,68.8755,40.858225000000004,-28.017274999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48458,NW_024058631.1,48458,56.18792500000001,27.93605,-28.251875000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48461,NW_024058631.1,48461,37.84885,14.612882500000001,-23.235967499999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48470,NW_024058631.1,48470,35.3543,15.7912325,-19.563067500000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48478,NW_024058631.1,48478,23.472675000000002,7.592435,-15.880240000000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058631.1:48779,NW_024058631.1,48779,35.859925,15.587600000000002,-20.272324999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058641.1:64022,NW_024058641.1,64022,92.52585,77.1662,-15.359650000000002,4,4,15.5,0.042066412206780826,0.9266860194365075,True,False,hypo_siscowet
NW_024058641.1:64049,NW_024058641.1,64049,95.630225,79.866725,-15.763499999999993,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058641.1:64891,NW_024058641.1,64891,91.95403333333333,50.902775,-41.05125833333333,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058641.1:64935,NW_024058641.1,64935,86.287875,45.9829,-40.304975,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058641.1:65205,NW_024058641.1,65205,65.57765,31.740199999999998,-33.837450000000004,4,4,15.5,0.042066412206780826,0.9266860194365075,True,False,hypo_siscowet
NW_024058641.1:65266,NW_024058641.1,65266,73.2168,35.230475,-37.98632500000001,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024058641.1:65270,NW_024058641.1,65270,69.130875,31.84525,-37.285625,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058641.1:66010,NW_024058641.1,66010,74.7475,48.745025,-26.002475000000004,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058674.1:142701,NW_024058674.1,142701,40.925574999999995,9.6130925,-31.312482499999994,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058674.1:144602,NW_024058674.1,144602,72.9446,47.51345,-25.431149999999995,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058674.1:453199,NW_024058674.1,453199,76.309525,60.156575000000004,-16.15294999999999,4,4,15.5,0.04083312586129952,0.9266860194365075,True,False,hypo_siscowet
NW_024058674.1:453690,NW_024058674.1,453690,65.24289999999999,46.10170000000001,-19.141199999999984,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058674.1:45814,NW_024058674.1,45814,79.15017499999999,98.24560000000001,19.09542500000002,4,3,0.0,0.04974599072150299,0.9266860194365075,True,False,hyper_siscowet
NW_024058674.1:467611,NW_024058674.1,467611,26.742224999999998,1.9607833333333333,-24.781441666666666,4,3,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058674.1:467882,NW_024058674.1,467882,32.798575,11.1111,-21.687475,4,3,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058674.1:467918,NW_024058674.1,467918,20.7479,0.0,-20.7479,4,3,12.0,0.04359664488554136,0.9266860194365075,True,False,hypo_siscowet
NW_024058674.1:532230,NW_024058674.1,532230,76.408725,92.55607499999999,16.14734999999999,4,4,0.5,0.042066412206780826,0.9266860194365075,True,False,hyper_siscowet
NW_024058674.1:533552,NW_024058674.1,533552,69.20455,88.207675,19.003124999999997,4,4,0.0,0.029401048190339642,0.9266860194365075,True,False,hyper_siscowet
NW_024058674.1:87499,NW_024058674.1,87499,71.632075,87.8996,16.267525000000006,4,4,0.0,0.02857142857142857,0.9266860194365075,True,False,hyper_siscowet
NW_024058674.1:87581,NW_024058674.1,87581,59.523825,83.98570000000001,24.461875000000006,4,4,0.0,0.029401048190339642,0.9266860194365075,True,False,hyper_siscowet
NW_024058674.1:87958,NW_024058674.1,87958,82.63326666666667,63.82577500000001,-18.807491666666664,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058686.1:142217,NW_024058686.1,142217,75.21366666666667,98.392875,23.179208333333335,3,4,0.0,0.04974599072150299,0.9266860194365075,True,False,hyper_siscowet
NW_024058686.1:142305,NW_024058686.1,142305,82.83063333333334,100.0,17.16936666666666,3,4,0.0,0.03191120476963876,0.9266860194365075,True,False,hyper_siscowet
NW_024058686.1:174897,NW_024058686.1,174897,23.99495,2.6666675,-21.3282825,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024058686.1:175232,NW_024058686.1,175232,35.275825,11.40649,-23.869335,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058686.1:175234,NW_024058686.1,175234,34.523825,12.575325,-21.948500000000003,4,4,15.5,0.042066412206780826,0.9266860194365075,True,False,hypo_siscowet
NW_024058686.1:223990,NW_024058686.1,223990,82.66666666666667,99.137925,16.471258333333324,3,4,0.0,0.04359664488554136,0.9266860194365075,True,False,hyper_siscowet
NW_024058695.1:33355,NW_024058695.1,33355,77.80545,95.601175,17.795725000000004,4,4,0.0,0.02857142857142857,0.9266860194365075,True,False,hyper_siscowet
NW_024058695.1:35645,NW_024058695.1,35645,58.28975,75.324025,17.034275000000008,4,4,0.0,0.02857142857142857,0.9266860194365075,True,False,hyper_siscowet
NW_024058697.1:126768,NW_024058697.1,126768,51.515166666666666,29.785825,-21.729341666666667,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058732.1:35003,NW_024058732.1,35003,86.67993333333334,69.40475,-17.27518333333333,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058753.1:17275,NW_024058753.1,17275,95.72727499999999,69.39393333333334,-26.333341666666655,4,3,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058753.1:18548,NW_024058753.1,18548,63.094775,21.778227499999996,-41.3165475,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058761.1:20658,NW_024058761.1,20658,79.22956666666666,58.58475000000001,-20.64481666666665,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058765.1:11735,NW_024058765.1,11735,80.50213333333333,96.5625,16.060366666666667,3,4,0.0,0.04974599072150299,0.9266860194365075,True,False,hyper_siscowet
NW_024058765.1:9671,NW_024058765.1,9671,56.67600000000001,28.945,-27.73100000000001,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:33940,NW_024058771.1,33940,81.34507500000001,63.657075,-17.68800000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:3443,NW_024058771.1,3443,39.538925,21.30765,-18.231275,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:3775,NW_024058771.1,3775,51.95590000000001,27.87825,-24.077650000000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:3922,NW_024058771.1,3922,35.419975,19.981175,-15.4388,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:39610,NW_024058771.1,39610,78.195125,62.88335,-15.311775000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4153,NW_024058771.1,4153,34.467475,19.063625000000002,-15.403849999999998,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:41684,NW_024058771.1,41684,38.3063,17.434675,-20.871625,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:41816,NW_024058771.1,41816,56.10470000000001,30.664399999999997,-25.44030000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:42172,NW_024058771.1,42172,33.8047,14.872082500000001,-18.932617499999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:42572,NW_024058771.1,42572,41.2169,17.820117500000002,-23.3967825,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:42994,NW_024058771.1,42994,30.4066,13.73115,-16.67545,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:43004,NW_024058771.1,43004,37.223375,16.852975,-20.370399999999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:43050,NW_024058771.1,43050,35.117324999999994,18.9390525,-16.178272499999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:43084,NW_024058771.1,43084,35.40455,19.938274999999997,-15.466275000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4322,NW_024058771.1,4322,38.5536,20.8099,-17.743700000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4332,NW_024058771.1,4332,44.698675,19.700924999999998,-24.997750000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:43565,NW_024058771.1,43565,37.8808,17.285500000000003,-20.595299999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:43606,NW_024058771.1,43606,41.89852499999999,20.67525,-21.223274999999994,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:43652,NW_024058771.1,43652,44.785075,19.321375,-25.4637,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:43686,NW_024058771.1,43686,47.83305,20.692625,-27.140425,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:43976,NW_024058771.1,43976,36.306975,18.68305,-17.623925,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:44087,NW_024058771.1,44087,42.404175,20.420475,-21.983700000000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4409,NW_024058771.1,4409,41.2001,20.824475,-20.375625,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:44124,NW_024058771.1,44124,45.67685,24.384075,-21.292775000000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4443,NW_024058771.1,4443,44.256575,21.2026,-23.053974999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4480,NW_024058771.1,4480,40.523624999999996,21.079525,-19.444099999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:44808,NW_024058771.1,44808,46.468424999999996,23.474775,-22.993649999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:44854,NW_024058771.1,44854,45.17245,23.9957,-21.17675,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:44888,NW_024058771.1,44888,46.60865,25.954825,-20.653824999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:44967,NW_024058771.1,44967,38.023575,17.37025,-20.653325000000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4532,NW_024058771.1,4532,33.416675,16.4543,-16.962374999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:45355,NW_024058771.1,45355,37.6944,17.307724999999998,-20.386675000000004,3,4,12.0,0.04359664488554136,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4553,NW_024058771.1,4553,32.74295,13.948599999999999,-18.79435,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4563,NW_024058771.1,4563,39.8176,22.1436,-17.674,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4575,NW_024058771.1,4575,44.245675000000006,21.897925,-22.347750000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4609,NW_024058771.1,4609,39.687325,21.798175,-17.88915,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4643,NW_024058771.1,4643,45.394575,22.239525,-23.155050000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4680,NW_024058771.1,4680,41.1175,20.407375000000002,-20.710124999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4722,NW_024058771.1,4722,37.061875,18.2952725,-18.7666025,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4732,NW_024058771.1,4732,39.269275,18.81924,-20.450035,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4753,NW_024058771.1,4753,35.877025,16.510827499999998,-19.366197500000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4763,NW_024058771.1,4763,42.184425,19.99691,-22.187514999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4775,NW_024058771.1,4775,47.904450000000004,21.13469,-26.769760000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4809,NW_024058771.1,4809,41.02995,22.664675000000003,-18.365274999999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4881,NW_024058771.1,4881,40.963899999999995,23.209400000000002,-17.754499999999993,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4923,NW_024058771.1,4923,38.35185,19.9051,-18.446749999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:4964,NW_024058771.1,4964,43.088525000000004,20.779725,-22.308800000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:5010,NW_024058771.1,5010,40.04622500000001,19.8841,-20.162125000000007,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:5044,NW_024058771.1,5044,41.676899999999996,19.372875,-22.304024999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:5081,NW_024058771.1,5081,42.035475000000005,20.568325,-21.467150000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:5123,NW_024058771.1,5123,37.4732,20.298225000000002,-17.174974999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:5177,NW_024058771.1,5177,46.7117,25.801175,-20.910525,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:5355,NW_024058771.1,5355,34.253725,16.5332,-17.720525000000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:5445,NW_024058771.1,5445,39.308625,21.029275,-18.27935,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024058771.1:5482,NW_024058771.1,5482,43.027425,24.966225,-18.0612,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
