comparison	block	n_anchors	chr_a	chr_b	orientation	anchor_idx_a	anchor_idx_b	gene_a	gene_b	evalue	chr_a_check	pos_a	chr_b_check	pos_b	chr_pair
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	13	ln_gene-LOC120057447	rf_gene-LOC120057447	1e-100	lnptg000173l1	774594	rfNC0523181	24541162.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	14	ln_gene-LOC120056507	rf_gene-LOC120056507	1e-100	lnptg000173l1	926268.5	rfNC0523181	24373451	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	15	ln_gene-LOC120057025	rf_gene-LOC120057025	1e-100	lnptg000173l1	946649.5	rfNC0523181	24353070	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	16	ln_gene-LOC120057023	rf_gene-LOC120057023	1e-100	lnptg000173l1	1021771.5	rfNC0523181	24278136.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	17	ln_gene-LOC120057446	rf_gene-LOC120057446	1e-100	lnptg000173l1	1098622	rfNC0523181	24201623	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	18	ln_gene-rad51c	rf_gene-rad51c	1e-100	lnptg000173l1	1174285.5	rfNC0523181	24126027	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	19	ln_gene-LOC120057020	rf_gene-LOC120057020	1e-100	lnptg000173l1	1196665	rfNC0523181	24103647.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	20	ln_gene-LOC120057022	rf_gene-LOC120057022	1e-100	lnptg000173l1	1214031.5	rfNC0523181	24086280	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	21	ln_gene-LOC120057019	rf_gene-LOC120057019	1e-100	lnptg000173l1	1233168	rfNC0523181	24067138.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	22	ln_gene-LOC120057445	rf_gene-LOC120057445	1e-100	lnptg000173l1	1246829	rfNC0523181	24053477.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	23	ln_gene-LOC120056506	rf_gene-LOC120056506	1e-100	lnptg000173l1	1266309	rfNC0523181	24033995	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	24	ln_gene-ap2b1	rf_gene-ap2b1	1e-100	lnptg000173l1	1341949.5	rfNC0523181	23959291	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	25	ln_gene-pex12	rf_gene-pex12	1e-100	lnptg000173l1	1407978.5	rfNC0523181	23894201	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	26	ln_gene-orai2	rf_gene-orai2	1e-100	lnptg000173l1	1420290.5	rfNC0523181	23881889	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	27	ln_gene-bckdk	rf_gene-bckdk	1e-100	lnptg000173l1	1445543	rfNC0523181	23856614	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	28	ln_gene-lrwd1	rf_gene-lrwd1	1e-100	lnptg000173l1	1477152.5	rfNC0523181	23824982	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	29	ln_gene-alkbh4	rf_gene-alkbh4	1e-100	lnptg000173l1	1490984.5	rfNC0523181	23811150	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	30	ln_gene-LOC120057012	rf_gene-LOC120057012	1e-100	lnptg000173l1	1493108.5	rfNC0523181	23809026	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	31	ln_gene-LOC120057011	rf_gene-LOC120057011	1e-100	lnptg000173l1	1500807.5	rfNC0523181	23801326.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	32	ln_gene-LOC120057010	rf_gene-LOC120057010	1e-100	lnptg000173l1	1517175.5	rfNC0523181	23784951.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	33	ln_gene-LOC120057009	rf_gene-LOC120057009	1e-100	lnptg000173l1	1520037	rfNC0523181	23782090	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	34	ln_gene-LOC120057444	rf_gene-LOC120057444	1e-100	lnptg000173l1	1545356.5	rfNC0523181	23756761	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	35	ln_gene-LOC120057008	rf_gene-LOC120057008	1e-100	lnptg000173l1	1707961.5	rfNC0523181	23594452.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	36	ln_gene-LOC120057007	rf_gene-LOC120057007	1e-100	lnptg000173l1	1724495.5	rfNC0523181	23577928.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	37	ln_gene-LOC120057006	rf_gene-LOC120057006	1e-100	lnptg000173l1	1735363	rfNC0523181	23566165	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	38	ln_gene-LOC120056504	rf_gene-LOC120056504	1e-100	lnptg000173l1	1805644	rfNC0523181	23498046.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	39	ln_gene-LOC120056501	rf_gene-LOC120056501	1e-100	lnptg000173l1	1844226	rfNC0523181	23463917.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	40	ln_gene-LOC120057004	rf_gene-LOC120057004	1e-100	lnptg000173l1	1890394	rfNC0523181	23417690.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	78	42	lnptg000173l1	rfNC0523181	minus	78	41	ln_gene-ets2	rf_gene-ets2	1e-100	lnptg000173l1	1946804	rfNC0523181	23361537.5	lnptg000173l1 | rfNC0523181
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	0	ln_gene-LOC120058444	rf_gene-LOC120058444	1e-100	lnptg000175l1	37680.5	rfNC0523191	31948902.5	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	1	ln_gene-LOC120058442	rf_gene-LOC120058442	1e-100	lnptg000175l1	60427.5	rfNC0523191	31926156	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	2	ln_gene-LOC120058441	rf_gene-LOC120058441	1e-100	lnptg000175l1	82762	rfNC0523191	31903827.5	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	3	ln_gene-LOC120058093	rf_gene-LOC120058093	1e-100	lnptg000175l1	128821	rfNC0523191	31857775	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	4	ln_gene-LOC120058440	rf_gene-LOC120058440	1e-100	lnptg000175l1	155860.5	rfNC0523191	31830739	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	5	ln_gene-LOC120058439	rf_gene-LOC120058439	1e-100	lnptg000175l1	166774	rfNC0523191	31814321	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	6	ln_gene-LOC120058438	rf_gene-LOC120058438	1e-100	lnptg000175l1	175332.5	rfNC0523191	31805763	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	7	ln_gene-LOC120057963	rf_gene-LOC120057963	1e-100	lnptg000175l1	216762.5	rfNC0523191	31764316	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	8	ln_gene-LOC120058092	rf_gene-LOC120058092	1e-100	lnptg000175l1	243362.5	rfNC0523191	31739660	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	9	ln_gene-LOC120058163	rf_gene-LOC120058163	1e-100	lnptg000175l1	273733	rfNC0523191	31711236.5	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	10	ln_gene-LOC120058091	rf_gene-LOC120058091	1e-100	lnptg000175l1	286464	rfNC0523191	31698503.5	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	11	ln_gene-LOC120058090	rf_gene-LOC120058090	1e-100	lnptg000175l1	306095.5	rfNC0523191	31678898	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	12	ln_gene-LOC120057962	rf_gene-LOC120057962	1e-100	lnptg000175l1	395780.5	rfNC0523191	31579424.5	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	13	ln_gene-rpe	rf_gene-rpe	1e-100	lnptg000175l1	439544	rfNC0523191	31535319	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	14	ln_gene-LOC120058088	rf_gene-LOC120058088	1e-100	lnptg000175l1	548521.5	rfNC0523191	31425533	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	15	ln_gene-LOC120058087	rf_gene-LOC120058087	1e-100	lnptg000175l1	666492.5	rfNC0523191	31314498	lnptg000175l1 | rfNC0523191
reference_vs_lean	79	17	lnptg000175l1	rfNC0523191	minus	79	16	ln_gene-LOC120058435	rf_gene-LOC120058435	1e-100	lnptg000175l1	743821	rfNC0523191	31242533.5	lnptg000175l1 | rfNC0523191
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	0	ln_gene-LOC120064242	rf_gene-LOC120064242	1e-100	lnptg000179l1	74447.5	rfNC0523251	23068762	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	1	ln_gene-LOC120064236	rf_gene-LOC120064236	1e-100	lnptg000179l1	81208	rfNC0523251	23062030.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	2	ln_gene-LOC120064239	rf_gene-LOC120064239	1e-100	lnptg000179l1	84953.5	rfNC0523251	23058285	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	3	ln_gene-LOC120063941	rf_gene-LOC120063941	1e-100	lnptg000179l1	101679.5	rfNC0523251	23041556	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	4	ln_gene-LOC120063940	rf_gene-LOC120063940	1e-100	lnptg000179l1	106313	rfNC0523251	23036922.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	5	ln_gene-LOC120063939	rf_gene-LOC120063939	1e-100	lnptg000179l1	111378	rfNC0523251	23031857.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	6	ln_gene-LOC120064234	rf_gene-LOC120064234	1e-100	lnptg000179l1	115888	rfNC0523251	23027347.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	7	ln_gene-LOC120064244	rf_gene-LOC120064244	1e-100	lnptg000179l1	123343	rfNC0523251	23019892.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	8	ln_gene-LOC120064238	rf_gene-LOC120064238	1e-100	lnptg000179l1	132219.5	rfNC0523251	23011016	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	9	ln_gene-LOC120064237	rf_gene-LOC120064237	1e-100	lnptg000179l1	137582	rfNC0523251	23005370.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	10	ln_gene-LOC120064241	rf_gene-LOC120064241	1e-100	lnptg000179l1	141462.5	rfNC0523251	23001490	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	11	ln_gene-LOC120064235	rf_gene-LOC120064235	1e-100	lnptg000179l1	151052.5	rfNC0523251	22991945	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	12	ln_gene-LOC120064243	rf_gene-LOC120064243	1e-100	lnptg000179l1	154811.5	rfNC0523251	22988186	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	13	ln_gene-LOC120064240	rf_gene-LOC120064240	1e-100	lnptg000179l1	160067.5	rfNC0523251	22982930	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	14	ln_gene-LOC120064223	rf_gene-LOC120064223	1e-100	lnptg000179l1	212353	rfNC0523251	22931491	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	15	ln_gene-LOC120063938	rf_gene-LOC120063938	1e-100	lnptg000179l1	260933.5	rfNC0523251	22883040.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	16	ln_gene-LOC120064539	rf_gene-LOC120064539	1e-100	lnptg000179l1	308340	rfNC0523251	22835704.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	17	ln_gene-LOC120064538	rf_gene-LOC120064538	1e-100	lnptg000179l1	313022.5	rfNC0523251	22831001	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	18	ln_gene-LOC120064231	rf_gene-LOC120064231	1e-100	lnptg000179l1	325358	rfNC0523251	22818592.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	19	ln_gene-LOC120064226	rf_gene-LOC120064226	1e-100	lnptg000179l1	334727.5	rfNC0523251	22809313.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	20	ln_gene-LOC120064232	rf_gene-LOC120064232	1e-100	lnptg000179l1	345889.5	rfNC0523251	22798150.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	21	ln_gene-LOC120064228	rf_gene-LOC120064228	1e-100	lnptg000179l1	372228.5	rfNC0523251	22771804	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	22	ln_gene-LOC120063937	rf_gene-LOC120063937	1e-100	lnptg000179l1	459288	rfNC0523251	22684745	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	23	ln_gene-LOC120063936	rf_gene-LOC120063936	1e-100	lnptg000179l1	646307.5	rfNC0523251	22496630	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	24	ln_gene-LOC120064229	rf_gene-LOC120064229	1e-100	lnptg000179l1	744149.5	rfNC0523251	22396562	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	25	ln_gene-tbccd1	rf_gene-tbccd1	1e-100	lnptg000179l1	753187.5	rfNC0523251	22387524	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	26	ln_gene-lcmt2	rf_gene-lcmt2	1e-100	lnptg000179l1	771513.5	rfNC0523251	22369194.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	27	ln_gene-LOC120064233	rf_gene-LOC120064233	1e-100	lnptg000179l1	785902.5	rfNC0523251	22354803	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	28	ln_gene-dbr1	rf_gene-dbr1	1e-100	lnptg000179l1	794157.5	rfNC0523251	22346554.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	80	30	lnptg000179l1	rfNC0523251	minus	80	29	ln_gene-armc8	rf_gene-armc8	1e-100	lnptg000179l1	806990	rfNC0523251	22333667.5	lnptg000179l1 | rfNC0523251
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	0	ln_gene-LOC120025346	rf_gene-LOC120025346	1e-100	lnptg000180l1	16178.5	rfNC0523361	12788730	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	1	ln_gene-LOC120024910	rf_gene-LOC120024910	1e-100	lnptg000180l1	51091	rfNC0523361	12753813.5	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	2	ln_gene-LOC120025002	rf_gene-LOC120025002	1e-100	lnptg000180l1	68043.5	rfNC0523361	12736861	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	3	ln_gene-LOC120025185	rf_gene-LOC120025185	1e-100	lnptg000180l1	73675.5	rfNC0523361	12731229	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	4	ln_gene-LOC120025232	rf_gene-LOC120025232	1e-100	lnptg000180l1	83079	rfNC0523361	12721824.5	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	5	ln_gene-LOC120025153	rf_gene-LOC120025153	1e-100	lnptg000180l1	123955.5	rfNC0523361	12680941	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	6	ln_gene-LOC120025326	rf_gene-LOC120025326	1e-100	lnptg000180l1	165208	rfNC0523361	12639691	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	7	ln_gene-lgr4	rf_gene-lgr4	1e-100	lnptg000180l1	326166.5	rfNC0523361	12478747	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	8	ln_gene-LOC120025394	rf_gene-LOC120025394	1e-100	lnptg000180l1	350324.5	rfNC0523361	12454588	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	9	ln_gene-LOC120025226	rf_gene-LOC120025226	1e-100	lnptg000180l1	363614.5	rfNC0523361	12441298	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	10	ln_gene-LOC120025149	rf_gene-LOC120025149	1e-100	lnptg000180l1	409439	rfNC0523361	12395471.5	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	11	ln_gene-LOC120024901	rf_gene-LOC120024901	1e-100	lnptg000180l1	433602	rfNC0523361	12371303.5	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	12	ln_gene-LOC120024868	rf_gene-LOC120024868	1e-100	lnptg000180l1	446643.5	rfNC0523361	12358259	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	13	ln_gene-LOC120024802	rf_gene-LOC120024802	1e-100	lnptg000180l1	508197.5	rfNC0523361	12296728.5	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	14	ln_gene-LOC120024904	rf_gene-LOC120024904	1e-100	lnptg000180l1	534010.5	rfNC0523361	12270912	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	15	ln_gene-LOC120025238	rf_gene-LOC120025238	1e-100	lnptg000180l1	548572.5	rfNC0523361	12256345	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	16	ln_gene-LOC120025037	rf_gene-LOC120025037	1e-100	lnptg000180l1	552783.5	rfNC0523361	12252134	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	17	ln_gene-LOC120025371	rf_gene-LOC120025371	1e-100	lnptg000180l1	555387.5	rfNC0523361	12249530	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	18	ln_gene-LOC120024801	rf_gene-LOC120024801	1e-100	lnptg000180l1	561508.5	rfNC0523361	12243409	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	19	ln_gene-LOC120024912	rf_gene-LOC120024912	1e-100	lnptg000180l1	575949.5	rfNC0523361	12228966	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	20	ln_gene-LOC120024914	rf_gene-LOC120024914	1e-100	lnptg000180l1	607376	rfNC0523361	12197537.5	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	21	ln_gene-LOC120025328	rf_gene-LOC120025328	1e-100	lnptg000180l1	641418.5	rfNC0523361	12163491	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	22	ln_gene-LOC120025196	rf_gene-LOC120025196	1e-100	lnptg000180l1	683170.5	rfNC0523361	12121732	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	23	ln_gene-LOC120025011	rf_gene-LOC120025011	1e-100	lnptg000180l1	711744.5	rfNC0523361	12093154	lnptg000180l1 | rfNC0523361
reference_vs_lean	81	25	lnptg000180l1	rfNC0523361	minus	81	24	ln_gene-LOC120024800	rf_gene-LOC120024800	1e-100	lnptg000180l1	757602.5	rfNC0523361	12018057.5	lnptg000180l1 | rfNC0523361
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	0	ln_gene-LOC120062484	rf_gene-LOC120062484	1e-100	lnptg000181l1	10300.5	rfNC0523081	36235722	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	1	ln_gene-LOC120062469	rf_gene-LOC120062469	1e-100	lnptg000181l1	19358.5	rfNC0523081	36226664	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	2	ln_gene-rbck1	rf_gene-rbck1	1e-100	lnptg000181l1	30786.5	rfNC0523081	36215236	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	3	ln_gene-LOC120062458	rf_gene-LOC120062458	1e-100	lnptg000181l1	43758.5	rfNC0523081	36202256.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	4	ln_gene-LOC120062435	rf_gene-LOC120062435	1e-100	lnptg000181l1	70637.5	rfNC0523081	36175422.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	5	ln_gene-LOC120062416	rf_gene-LOC120062416	1e-100	lnptg000181l1	95619.5	rfNC0523081	36150454	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	6	ln_gene-LOC120025717	rf_gene-LOC120025717	1e-100	lnptg000181l1	108911.5	rfNC0523081	36137162	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	7	ln_gene-LOC120021403	rf_gene-LOC120021403	1e-100	lnptg000181l1	134974	rfNC0523081	36111099	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	8	ln_gene-LOC120062408	rf_gene-LOC120062408	1e-100	lnptg000181l1	143019	rfNC0523081	36103062.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	9	ln_gene-LOC120062385	rf_gene-LOC120062385	1e-100	lnptg000181l1	150912.5	rfNC0523081	36095169	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	10	ln_gene-LOC120062369	rf_gene-LOC120062369	1e-100	lnptg000181l1	158859	rfNC0523081	36087222.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	11	ln_gene-LOC120062361	rf_gene-LOC120062361	1e-100	lnptg000181l1	174869.5	rfNC0523081	36071211.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	12	ln_gene-LOC120062352	rf_gene-LOC120062352	1e-100	lnptg000181l1	183840	rfNC0523081	36062241.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	13	ln_gene-LOC120021387	rf_gene-LOC120021387	1e-100	lnptg000181l1	204779	rfNC0523081	36041316.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	14	ln_gene-LOC120025709	rf_gene-LOC120025709	1e-100	lnptg000181l1	216170	rfNC0523081	36029920.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	15	ln_gene-LOC120062345	rf_gene-LOC120062345	1e-100	lnptg000181l1	258903.5	rfNC0523081	35987165	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	16	ln_gene-LOC120025701	rf_gene-LOC120025701	1e-100	lnptg000181l1	303040	rfNC0523081	35943028	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	17	ln_gene-LOC120062321	rf_gene-LOC120062321	1e-100	lnptg000181l1	340053.5	rfNC0523081	35906975.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	18	ln_gene-LOC120062335	rf_gene-LOC120062335	1e-100	lnptg000181l1	360580	rfNC0523081	35887409.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	19	ln_gene-LOC120062313	rf_gene-LOC120062313	1e-100	lnptg000181l1	384366	rfNC0523081	35863651	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	20	ln_gene-LOC120062304	rf_gene-LOC120062304	1e-100	lnptg000181l1	407837.5	rfNC0523081	35840201.5	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	21	ln_gene-LOC120025691	rf_gene-LOC120025691	1e-100	lnptg000181l1	428336.5	rfNC0523081	35819704	lnptg000181l1 | rfNC0523081
reference_vs_lean	82	46	lnptg000181l1	rfNC0523081	minus	82	22	ln_gene-LOC120021379	rf_gene-LOC120021379	1e-100	lnptg000181l1	448630	rfNC0523081	35798346.5	lnptg000181l1 | rfNC0523081
