comparison	block	n_anchors	chr_a	chr_b	orientation	anchor_idx_a	anchor_idx_b	gene_a	gene_b	evalue	chr_a_check	pos_a	chr_b_check	pos_b	chr_pair
lean_vs_siscowet	1144	19	lnptg001218l1	siptg002633l1	plus	1144	13	ln_gene-trnag-gcc-29_25	si_gene-trnag-gcc-29_6	1e-100	lnptg001218l1	1026458.5	siptg002633l1	672008.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1144	19	lnptg001218l1	siptg002633l1	plus	1144	14	ln_gene-trnag-gcc-26_17	si_gene-trnag-gcc-26_14	1e-100	lnptg001218l1	1027269.5	siptg002633l1	699969.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1144	19	lnptg001218l1	siptg002633l1	plus	1144	15	ln_gene-trnag-gcc-26_18	si_gene-trnag-gcc-26_6	1e-100	lnptg001218l1	1083185.5	siptg002633l1	708885.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1144	19	lnptg001218l1	siptg002633l1	plus	1144	16	ln_gene-trnad-guc-11_31	si_gene-trnad-guc-11_45	1e-100	lnptg001218l1	1093094	siptg002633l1	711130	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1144	19	lnptg001218l1	siptg002633l1	plus	1144	17	ln_gene-trnag-gcc-26_31	si_gene-trnag-gcc-26_49	1e-100	lnptg001218l1	1102625.5	siptg002633l1	713751.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1144	19	lnptg001218l1	siptg002633l1	plus	1144	18	ln_gene-trnad-guc-11_47	si_gene-trnad-guc-11_15	1e-100	lnptg001218l1	1107673	siptg002633l1	725728	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	0	ln_gene-trnag-gcc-28_29	si_gene-trnag-gcc-28_6	1e-100	lnptg001218l1	669383.5	siptg002633l1	663907.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	1	ln_gene-trnag-gcc-29_8	si_gene-trnag-gcc-29_6	1e-100	lnptg001218l1	727749.5	siptg002633l1	672008.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	2	ln_gene-trnag-gcc-28_25	si_gene-trnag-gcc-28_31	1e-100	lnptg001218l1	756894.5	siptg002633l1	695107.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	3	ln_gene-trnad-guc-14_29	si_gene-trnad-guc-14_9	1e-100	lnptg001218l1	761136	siptg002633l1	700593	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	4	ln_gene-trnag-gcc-26_45	si_gene-trnag-gcc-26_6	1e-100	lnptg001218l1	765002.5	siptg002633l1	708885.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	5	ln_gene-trnad-guc-14_15	si_gene-trnad-guc-14_18	1e-100	lnptg001218l1	772489	siptg002633l1	718429	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	6	ln_gene-trnag-gcc-26_35	si_gene-trnag-gcc-26_19	1e-100	lnptg001218l1	799868.5	siptg002633l1	728349.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	7	ln_gene-trnag-gcc-29_36	si_gene-trnag-gcc-29_9	1e-100	lnptg001218l1	816084.5	siptg002633l1	729971.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	8	ln_gene-trnag-gcc-26_39	si_gene-trnag-gcc-26_44	1e-100	lnptg001218l1	830671.5	siptg002633l1	734026.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	9	ln_gene-trnag-gcc-26_29	si_gene-trnag-gcc-26_24	1e-100	lnptg001218l1	850123.5	siptg002633l1	744569.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	10	ln_gene-trnad-guc-11_22	si_gene-trnad-guc-11_11	1e-100	lnptg001218l1	867331	siptg002633l1	758168	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	11	ln_gene-trnag-gcc-26_19	si_gene-trnag-gcc-26_5	1e-100	lnptg001218l1	867953.5	siptg002633l1	759167.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	12	ln_gene-trnag-gcc-28_10	si_gene-trnag-gcc-28_36	1e-100	lnptg001218l1	868763.5	siptg002633l1	766466.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	13	ln_gene-trnad-guc-14_23	si_gene-trnad-guc-14_4	1e-100	lnptg001218l1	890669	siptg002633l1	782498	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	14	ln_gene-trnag-gcc-27_3	si_gene-trnag-gcc-27_24	1e-100	lnptg001218l1	912377.5	siptg002633l1	785930.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	15	ln_gene-trnad-guc-12_2	si_gene-trnad-guc-12_2	1e-100	lnptg001218l1	924731	siptg002633l1	790608	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	16	ln_gene-trnag-gcc-28_13	si_gene-trnag-gcc-28_3	1e-100	lnptg001218l1	956171.5	siptg002633l1	798095.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1145	18	lnptg001218l1	siptg002633l1	plus	1145	17	ln_gene-trnad-guc-13_5	si_gene-trnad-guc-13_6	1e-100	lnptg001218l1	1004777	siptg002633l1	804395	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	0	ln_gene-trnag-gcc-27_17	si_gene-trnag-gcc-27_9	1e-100	lnptg001218l1	701803.5	siptg002633l1	618525.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	1	ln_gene-trnag-gcc-29_8	si_gene-trnag-gcc-29_14	1e-100	lnptg001218l1	727749.5	siptg002633l1	623385.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	2	ln_gene-trnad-guc-13_1	si_gene-trnad-guc-13_26	1e-100	lnptg001218l1	737670	siptg002633l1	624817	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	3	ln_gene-trnag-gcc-26_45	si_gene-trnag-gcc-26_25	1e-100	lnptg001218l1	765002.5	siptg002633l1	630675.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	4	ln_gene-trnad-guc-10_32	si_gene-trnad-guc-10_7	1e-100	lnptg001218l1	781410	siptg002633l1	631297	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	5	ln_gene-trnad-guc-12_4	si_gene-trnad-guc-12_26	1e-100	lnptg001218l1	784654	siptg002633l1	638589	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	6	ln_gene-trnag-gcc-26_39	si_gene-trnag-gcc-26_27	1e-100	lnptg001218l1	830671.5	siptg002633l1	644466.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	7	ln_gene-trnad-guc-11_22	si_gene-trnad-guc-11_37	1e-100	lnptg001218l1	867331	siptg002633l1	664529	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	8	ln_gene-trnag-gcc-26_19	si_gene-trnag-gcc-26_14	1e-100	lnptg001218l1	867953.5	siptg002633l1	699969.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	9	ln_gene-trnad-guc-12_22	si_gene-trnad-guc-12_4	1e-100	lnptg001218l1	888236	siptg002633l1	712752	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	10	ln_gene-trnad-guc-13_24	si_gene-trnad-guc-13_5	1e-100	lnptg001218l1	908511	siptg002633l1	715996	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	11	ln_gene-trnag-gcc-27_3	si_gene-trnag-gcc-27_44	1e-100	lnptg001218l1	912377.5	siptg002633l1	716184.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	12	ln_gene-trnad-guc-12_2	si_gene-trnad-guc-12_41	1e-100	lnptg001218l1	924731	siptg002633l1	716807	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	13	ln_gene-trnag-gcc-28_43	si_gene-trnag-gcc-28_39	1e-100	lnptg001218l1	1002968.5	siptg002633l1	717806.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	14	ln_gene-trnag-gcc-29_25	si_gene-trnag-gcc-29_9	1e-100	lnptg001218l1	1026458.5	siptg002633l1	729971.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	15	ln_gene-trnag-gcc-26_17	si_gene-trnag-gcc-26_44	1e-100	lnptg001218l1	1027269.5	siptg002633l1	734026.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	16	ln_gene-trnag-gcc-26_18	si_gene-trnag-gcc-26_24	1e-100	lnptg001218l1	1083185.5	siptg002633l1	744569.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	17	ln_gene-trnad-guc-11_47	si_gene-trnad-guc-11_25	1e-100	lnptg001218l1	1107673	siptg002633l1	768711	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1146	19	lnptg001218l1	siptg002633l1	plus	1146	18	ln_gene-trnag-gcc-28_23	si_gene-trnag-gcc-28_43	1e-100	lnptg001218l1	1122064.5	siptg002633l1	775387.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	0	ln_gene-trnag-gcc-26_6	si_gene-trnag-gcc-26_13	1e-100	lnptg001218l1	478550.5	siptg002633l1	831155.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	1	ln_gene-trnad-guc-12_6	si_gene-trnad-guc-12_22	1e-100	lnptg001218l1	514060	siptg002633l1	834208	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	2	ln_gene-trnag-gcc-29_29	si_gene-trnag-gcc-29_13	1e-100	lnptg001218l1	537584.5	siptg002633l1	837638.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	3	ln_gene-trnad-guc-11_11	si_gene-trnad-guc-11_36	1e-100	lnptg001218l1	558847	siptg002633l1	839071	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	4	ln_gene-trnad-guc-12_23	si_gene-trnad-guc-12_36	1e-100	lnptg001218l1	611188	siptg002633l1	841503	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	5	ln_gene-trnad-guc-11_14	si_gene-trnad-guc-11_40	1e-100	lnptg001218l1	620920	siptg002633l1	847176	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	6	ln_gene-trnag-gcc-26_10	si_gene-trnag-gcc-26_9	1e-100	lnptg001218l1	622353.5	siptg002633l1	859522.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	7	ln_gene-trnag-gcc-29_37	si_gene-trnag-gcc-29_18	1e-100	lnptg001218l1	626408.5	siptg002633l1	862763.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	8	ln_gene-trnag-gcc-27_17	si_gene-trnag-gcc-27_29	1e-100	lnptg001218l1	701803.5	siptg002633l1	867627.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	9	ln_gene-trnag-gcc-28_26	si_gene-trnag-gcc-28_4	1e-100	lnptg001218l1	729371.5	siptg002633l1	870870.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	10	ln_gene-trnad-guc-13_1	si_gene-trnad-guc-13_13	1e-100	lnptg001218l1	737670	siptg002633l1	882843	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	11	ln_gene-trnad-guc-11_39	si_gene-trnad-guc-11_21	1e-100	lnptg001218l1	748212	siptg002633l1	890139	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	12	ln_gene-trnag-gcc-26_33	si_gene-trnag-gcc-26_20	1e-100	lnptg001218l1	753652.5	siptg002633l1	890327.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	13	ln_gene-trnad-guc-10_38	si_gene-trnad-guc-10_20	1e-100	lnptg001218l1	760326	siptg002633l1	895815	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	14	ln_gene-trnag-gcc-26_45	si_gene-trnag-gcc-26_1	1e-100	lnptg001218l1	765002.5	siptg002633l1	900869.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	15	ln_gene-trnag-gcc-27_26	si_gene-trnag-gcc-27_17	1e-100	lnptg001218l1	774733.5	siptg002633l1	908979.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1147	17	lnptg001218l1	siptg002633l1	plus	1147	16	ln_gene-trnad-guc-10_32	si_gene-trnad-guc-10_45	1e-100	lnptg001218l1	781410	siptg002633l1	914466	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	0	ln_gene-trnag-gcc-26_49	si_gene-trnag-gcc-26_13	1e-100	lnptg001218l1	30973.5	siptg002633l1	831155.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	1	ln_gene-trnad-guc-10_24	si_gene-trnad-guc-10_33	1e-100	lnptg001218l1	49815	siptg002633l1	835019	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	2	ln_gene-trnad-guc-12_24	si_gene-trnad-guc-12_11	1e-100	lnptg001218l1	52446	siptg002633l1	848797	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	3	ln_gene-trnag-gcc-26_44	si_gene-trnag-gcc-26_39	1e-100	lnptg001218l1	78209.5	siptg002633l1	851417.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	4	ln_gene-trnag-gcc-27_14	si_gene-trnag-gcc-27_10	1e-100	lnptg001218l1	92807.5	siptg002633l1	872492.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	5	ln_gene-trnad-guc-11_38	si_gene-trnad-guc-11_21	1e-100	lnptg001218l1	159823	siptg002633l1	890139	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	6	ln_gene-trnad-guc-13_45	si_gene-trnad-guc-13_33	1e-100	lnptg001218l1	170349	siptg002633l1	893382	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	7	ln_gene-trnad-guc-14_42	si_gene-trnad-guc-14_14	1e-100	lnptg001218l1	199500	siptg002633l1	909602	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	8	ln_gene-trnag-gcc-28_5	si_gene-trnag-gcc-28_28	1e-100	lnptg001218l1	254517.5	siptg002633l1	914654.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	9	ln_gene-trnad-guc-12_40	si_gene-trnad-guc-12_37	1e-100	lnptg001218l1	273335	siptg002633l1	917708	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	10	ln_gene-trnag-gcc-28_21	si_gene-trnag-gcc-28_16	1e-100	lnptg001218l1	307971.5	siptg002633l1	919518.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	11	ln_gene-trnag-gcc-29_20	si_gene-trnag-gcc-29_12	1e-100	lnptg001218l1	312829.5	siptg002633l1	927626.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	12	ln_gene-trnad-guc-14_40	si_gene-trnad-guc-14_3	1e-100	lnptg001218l1	321915	siptg002633l1	931461	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	13	ln_gene-trnad-guc-12_26	si_gene-trnad-guc-12_27	1e-100	lnptg001218l1	342810	siptg002633l1	946058	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	14	ln_gene-trnad-guc-14_35	si_gene-trnad-guc-14_15	1e-100	lnptg001218l1	399361	siptg002633l1	947680	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	15	ln_gene-trnag-gcc-27_11	si_gene-trnag-gcc-27_41	1e-100	lnptg001218l1	412943.5	siptg002633l1	949490.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1148	17	lnptg001218l1	siptg002633l1	plus	1148	16	ln_gene-trnag-gcc-26_34	si_gene-trnag-gcc-26_48	1e-100	lnptg001218l1	440479.5	siptg002633l1	951112.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	0	ln_gene-trnag-gcc-26_49	si_gene-trnag-gcc-26_20	1e-100	lnptg001218l1	30973.5	siptg002633l1	890327.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	1	ln_gene-trnad-guc-10_24	si_gene-trnad-guc-10_20	1e-100	lnptg001218l1	49815	siptg002633l1	895815	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	2	ln_gene-trnag-gcc-26_44	si_gene-trnag-gcc-26_1	1e-100	lnptg001218l1	78209.5	siptg002633l1	900869.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	3	ln_gene-trnag-gcc-27_14	si_gene-trnag-gcc-27_17	1e-100	lnptg001218l1	92807.5	siptg002633l1	908979.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	4	ln_gene-trnag-gcc-28_24	si_gene-trnag-gcc-28_28	1e-100	lnptg001218l1	100917.5	siptg002633l1	914654.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	5	ln_gene-trnag-gcc-27_42	si_gene-trnag-gcc-27_43	1e-100	lnptg001218l1	105779.5	siptg002633l1	917896.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	6	ln_gene-trnad-guc-14_1	si_gene-trnad-guc-14_29	1e-100	lnptg001218l1	149298	siptg002633l1	923385	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	7	ln_gene-trnag-gcc-29_31	si_gene-trnag-gcc-29_12	1e-100	lnptg001218l1	163682.5	siptg002633l1	927626.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	8	ln_gene-trnad-guc-11_25	si_gene-trnad-guc-11_35	1e-100	lnptg001218l1	181687	siptg002633l1	928234	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	9	ln_gene-trnad-guc-14_20	si_gene-trnad-guc-14_3	1e-100	lnptg001218l1	183306	siptg002633l1	931461	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	10	ln_gene-trnad-guc-12_48	si_gene-trnad-guc-12_27	1e-100	lnptg001218l1	197070	siptg002633l1	946058	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	11	ln_gene-trnad-guc-14_42	si_gene-trnad-guc-14_15	1e-100	lnptg001218l1	199500	siptg002633l1	947680	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	12	ln_gene-trnag-gcc-27_28	si_gene-trnag-gcc-27_41	1e-100	lnptg001218l1	228669.5	siptg002633l1	949490.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1149	14	lnptg001218l1	siptg002633l1	plus	1149	13	ln_gene-trnag-gcc-26_21	si_gene-trnag-gcc-26_48	1e-100	lnptg001218l1	301493.5	siptg002633l1	951112.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	0	ln_gene-trnag-gcc-28_7	si_gene-trnag-gcc-28_25	1e-100	lnptg001218l1	27729.5	siptg002633l1	749435.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	1	ln_gene-trnad-guc-12_24	si_gene-trnad-guc-12_16	1e-100	lnptg001218l1	52446	siptg002633l1	750869	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	2	ln_gene-trnad-guc-11_5	si_gene-trnad-guc-11_11	1e-100	lnptg001218l1	86508	siptg002633l1	758168	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	3	ln_gene-trnag-gcc-29_23	si_gene-trnag-gcc-29_19	1e-100	lnptg001218l1	93618.5	siptg002633l1	759978.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	4	ln_gene-trnag-gcc-28_24	si_gene-trnag-gcc-28_36	1e-100	lnptg001218l1	100917.5	siptg002633l1	766466.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	5	ln_gene-trnag-gcc-27_42	si_gene-trnag-gcc-27_42	1e-100	lnptg001218l1	105779.5	siptg002633l1	770521.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	6	ln_gene-trnag-gcc-26_20	si_gene-trnag-gcc-26_3	1e-100	lnptg001218l1	129670.5	siptg002633l1	772954.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	7	ln_gene-trnag-gcc-29_6	si_gene-trnag-gcc-29_15	1e-100	lnptg001218l1	145061.5	siptg002633l1	774576.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	8	ln_gene-trnad-guc-14_20	si_gene-trnad-guc-14_4	1e-100	lnptg001218l1	183306	siptg002633l1	782498	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	9	ln_gene-trnad-guc-12_48	si_gene-trnad-guc-12_2	1e-100	lnptg001218l1	197070	siptg002633l1	790608	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	10	ln_gene-trnad-guc-11_44	si_gene-trnad-guc-11_14	1e-100	lnptg001218l1	214890	siptg002633l1	794663	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	11	ln_gene-trnag-gcc-28_5	si_gene-trnag-gcc-28_3	1e-100	lnptg001218l1	254517.5	siptg002633l1	798095.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	12	ln_gene-trnad-guc-13_43	si_gene-trnad-guc-13_6	1e-100	lnptg001218l1	302490	siptg002633l1	804395	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1150	14	lnptg001218l1	siptg002633l1	plus	1150	13	ln_gene-trnag-gcc-28_21	si_gene-trnag-gcc-28_20	1e-100	lnptg001218l1	307971.5	siptg002633l1	810081.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1151	15	lnptg001218l1	siptg002633l1	plus	1151	0	ln_gene-trnag-gcc-26_21	si_gene-trnag-gcc-26_13	1e-100	lnptg001218l1	301493.5	siptg002633l1	831155.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1151	15	lnptg001218l1	siptg002633l1	plus	1151	1	ln_gene-trnag-gcc-29_20	si_gene-trnag-gcc-29_13	1e-100	lnptg001218l1	312829.5	siptg002633l1	837638.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1151	15	lnptg001218l1	siptg002633l1	plus	1151	2	ln_gene-trnad-guc-12_10	si_gene-trnad-guc-12_36	1e-100	lnptg001218l1	323535	siptg002633l1	841503	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1151	15	lnptg001218l1	siptg002633l1	plus	1151	3	ln_gene-trnag-gcc-28_14	si_gene-trnag-gcc-28_22	1e-100	lnptg001218l1	339532.5	siptg002633l1	844122.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1151	15	lnptg001218l1	siptg002633l1	plus	1151	4	ln_gene-trnad-guc-12_26	si_gene-trnad-guc-12_11	1e-100	lnptg001218l1	342810	siptg002633l1	848797	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1151	15	lnptg001218l1	siptg002633l1	plus	1151	5	ln_gene-trnag-gcc-26_48	si_gene-trnag-gcc-26_39	1e-100	lnptg001218l1	387021.5	siptg002633l1	851417.5	lnptg001218l1 | siptg002633l1
lean_vs_siscowet	1151	15	lnptg001218l1	siptg002633l1	plus	1151	6	ln_gene-trnag-gcc-26_12	si_gene-trnag-gcc-26_9	1e-100	lnptg001218l1	408892.5	siptg002633l1	859522.5	lnptg001218l1 | siptg002633l1
