comparison	block	n_anchors	chr_a	chr_b	orientation	anchor_idx_a	anchor_idx_b	gene_a	gene_b	evalue	chr_a_check	pos_a	chr_b_check	pos_b	chr_pair
reference_vs_siscowet	90	8	rfNC0523081	siptg000450l1	plus	90	3	rf_gene-trnak-uuu-43	si_gene-trnak-uuu-43	1e-100	rfNC0523081	40411695	siptg000450l1	984483.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	90	8	rfNC0523081	siptg000450l1	plus	90	4	rf_gene-trnak-uuu-45	si_gene-trnak-uuu-45	1e-100	rfNC0523081	40415650.5	siptg000450l1	985820	rfNC0523081 | siptg000450l1
reference_vs_siscowet	90	8	rfNC0523081	siptg000450l1	plus	90	5	rf_gene-trnak-uuu-47	si_gene-trnak-uuu-47_2	1e-100	rfNC0523081	40421473	siptg000450l1	989167.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	90	8	rfNC0523081	siptg000450l1	plus	90	6	rf_gene-trnaw-cca-60	si_gene-trnaw-cca-60	1e-100	rfNC0523081	40422384.5	siptg000450l1	992957	rfNC0523081 | siptg000450l1
reference_vs_siscowet	90	8	rfNC0523081	siptg000450l1	plus	90	7	rf_gene-trnaw-cca-61	si_gene-trnaw-cca-61	1e-100	rfNC0523081	40423444.5	siptg000450l1	996297	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	0	rf_gene-trnaw-cca-2	si_gene-trnaw-cca-2_32	1e-100	rfNC0523081	40223218.5	siptg000450l1	709120	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	1	rf_gene-trnaw-cca-4	si_gene-trnaw-cca-4_16	1e-100	rfNC0523081	40227736.5	siptg000450l1	716202	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	2	rf_gene-trnaw-cca-6	si_gene-trnaw-cca-6_3	1e-100	rfNC0523081	40229074.5	siptg000450l1	723563	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	3	rf_gene-trnaw-cca-7	si_gene-trnaw-cca-7_8	1e-100	rfNC0523081	40229743.5	siptg000450l1	727707	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	4	rf_gene-trnaw-cca-8	si_gene-trnaw-cca-8_24	1e-100	rfNC0523081	40230414.5	siptg000450l1	735871	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	5	rf_gene-trnaw-cca-10	si_gene-trnaw-cca-10_9	1e-100	rfNC0523081	40233250	siptg000450l1	744305	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	6	rf_gene-trnak-uuu-12	si_gene-trnak-uuu-12_3	1e-100	rfNC0523081	40240865	siptg000450l1	754416.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	7	rf_gene-trnak-uuu-14	si_gene-trnak-uuu-14_6	1e-100	rfNC0523081	40243809	siptg000450l1	766022.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	8	rf_gene-trnaw-cca-28	si_gene-trnaw-cca-28_1	1e-100	rfNC0523081	40381481.5	siptg000450l1	778916	rfNC0523081 | siptg000450l1
reference_vs_siscowet	91	10	rfNC0523081	siptg000450l1	plus	91	9	rf_gene-trnak-uuu-21	si_gene-trnak-uuu-21_5	1e-100	rfNC0523081	40383036	siptg000450l1	794625.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	92	9	rfNC0523081	siptg000450l1	plus	92	0	rf_gene-trnak-uuu-4	si_gene-trnak-uuu-4_19	1e-100	rfNC0523081	40222998	siptg000450l1	1003881.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	92	9	rfNC0523081	siptg000450l1	plus	92	1	rf_gene-trnaw-cca-4	si_gene-trnaw-cca-4_22	1e-100	rfNC0523081	40227736.5	siptg000450l1	1005672	rfNC0523081 | siptg000450l1
reference_vs_siscowet	92	9	rfNC0523081	siptg000450l1	plus	92	2	rf_gene-trnak-uuu-9	si_gene-trnak-uuu-9_5	1e-100	rfNC0523081	40228185	siptg000450l1	1021658.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	92	9	rfNC0523081	siptg000450l1	plus	92	3	rf_gene-trnak-uuu-10	si_gene-trnak-uuu-10_4	1e-100	rfNC0523081	40228854	siptg000450l1	1029020.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	92	9	rfNC0523081	siptg000450l1	plus	92	4	rf_gene-trnaw-cca-8	si_gene-trnaw-cca-8_7	1e-100	rfNC0523081	40230414.5	siptg000450l1	1040188	rfNC0523081 | siptg000450l1
reference_vs_siscowet	92	9	rfNC0523081	siptg000450l1	plus	92	5	rf_gene-trnaw-cca-10	si_gene-trnaw-cca-10_18	1e-100	rfNC0523081	40233250	siptg000450l1	1044877	rfNC0523081 | siptg000450l1
reference_vs_siscowet	92	9	rfNC0523081	siptg000450l1	plus	92	6	rf_gene-trnaw-cca-12	si_gene-trnaw-cca-12	1e-100	rfNC0523081	40236712.5	siptg000450l1	1047558	rfNC0523081 | siptg000450l1
reference_vs_siscowet	92	9	rfNC0523081	siptg000450l1	plus	92	7	rf_gene-trnaw-cca-15	si_gene-trnaw-cca-15_9	1e-100	rfNC0523081	40240644.5	siptg000450l1	1056914	rfNC0523081 | siptg000450l1
reference_vs_siscowet	92	9	rfNC0523081	siptg000450l1	plus	92	8	rf_gene-trnaw-cca-16	si_gene-trnaw-cca-16_6	1e-100	rfNC0523081	40241312.5	siptg000450l1	1057583	rfNC0523081 | siptg000450l1
reference_vs_siscowet	93	8	rfNC0523081	siptg000450l1	plus	93	0	rf_gene-trnak-uuu-26	si_gene-trnak-uuu-26	1e-100	rfNC0523081	40391030	siptg000450l1	1003210.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	93	8	rfNC0523081	siptg000450l1	plus	93	1	rf_gene-trnaw-cca-36	si_gene-trnaw-cca-36	1e-100	rfNC0523081	40391480.5	siptg000450l1	1003661	rfNC0523081 | siptg000450l1
reference_vs_siscowet	93	8	rfNC0523081	siptg000450l1	plus	93	2	rf_gene-trnak-uuu-30	si_gene-trnak-uuu-30	1e-100	rfNC0523081	40393711	siptg000450l1	1004552.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	93	8	rfNC0523081	siptg000450l1	plus	93	3	rf_gene-trnak-uuu-39	si_gene-trnak-uuu-39	1e-100	rfNC0523081	40402468	siptg000450l1	1010053.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	93	8	rfNC0523081	siptg000450l1	plus	93	4	rf_gene-trnaw-cca-56	si_gene-trnaw-cca-56	1e-100	rfNC0523081	40417147.5	siptg000450l1	1014633	rfNC0523081 | siptg000450l1
reference_vs_siscowet	93	8	rfNC0523081	siptg000450l1	plus	93	5	rf_gene-trnak-uuu-46	si_gene-trnak-uuu-46	1e-100	rfNC0523081	40418218.5	siptg000450l1	1014853.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	93	8	rfNC0523081	siptg000450l1	plus	93	6	rf_gene-trnak-uuu-47	si_gene-trnak-uuu-47	1e-100	rfNC0523081	40421473	siptg000450l1	1020989.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	93	8	rfNC0523081	siptg000450l1	plus	93	7	rf_gene-trnaw-cca-68	si_gene-trnaw-cca-68_6	1e-100	rfNC0523081	40437821.5	siptg000450l1	1026124	rfNC0523081 | siptg000450l1
reference_vs_siscowet	94	9	rfNC0523081	siptg000450l1	plus	94	0	rf_gene-trnaw-cca-2	si_gene-trnaw-cca-2_29	1e-100	rfNC0523081	40223218.5	siptg000450l1	561302	rfNC0523081 | siptg000450l1
reference_vs_siscowet	94	9	rfNC0523081	siptg000450l1	plus	94	1	rf_gene-trnaw-cca-4	si_gene-trnaw-cca-4_13	1e-100	rfNC0523081	40227736.5	siptg000450l1	573077	rfNC0523081 | siptg000450l1
reference_vs_siscowet	94	9	rfNC0523081	siptg000450l1	plus	94	2	rf_gene-trnaw-cca-10	si_gene-trnaw-cca-10_29	1e-100	rfNC0523081	40233250	siptg000450l1	584163	rfNC0523081 | siptg000450l1
reference_vs_siscowet	94	9	rfNC0523081	siptg000450l1	plus	94	3	rf_gene-trnak-uuu-12	si_gene-trnak-uuu-12_10	1e-100	rfNC0523081	40240865	siptg000450l1	584383.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	94	9	rfNC0523081	siptg000450l1	plus	94	4	rf_gene-trnaw-cca-16	si_gene-trnaw-cca-16_7	1e-100	rfNC0523081	40241312.5	siptg000450l1	586572	rfNC0523081 | siptg000450l1
reference_vs_siscowet	94	9	rfNC0523081	siptg000450l1	plus	94	5	rf_gene-trnak-uuu-15	si_gene-trnak-uuu-15_3	1e-100	rfNC0523081	40245014	siptg000450l1	592112.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	94	9	rfNC0523081	siptg000450l1	plus	94	6	rf_gene-trnaw-cca-23	si_gene-trnaw-cca-23_1	1e-100	rfNC0523081	40245461.5	siptg000450l1	604602	rfNC0523081 | siptg000450l1
reference_vs_siscowet	94	9	rfNC0523081	siptg000450l1	plus	94	7	rf_gene-trnaw-cca-27	si_gene-trnaw-cca-27_17	1e-100	rfNC0523081	40380811.5	siptg000450l1	613574	rfNC0523081 | siptg000450l1
reference_vs_siscowet	94	9	rfNC0523081	siptg000450l1	plus	94	8	rf_gene-trnak-uuu-21	si_gene-trnak-uuu-21_4	1e-100	rfNC0523081	40383036	siptg000450l1	626385.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	95	8	rfNC0523081	siptg000450l1	plus	95	0	rf_gene-trnaw-cca-2	si_gene-trnaw-cca-2_19	1e-100	rfNC0523081	40223218.5	siptg000450l1	742029	rfNC0523081 | siptg000450l1
reference_vs_siscowet	95	8	rfNC0523081	siptg000450l1	plus	95	1	rf_gene-trnaw-cca-6	si_gene-trnaw-cca-6_7	1e-100	rfNC0523081	40229074.5	siptg000450l1	746045	rfNC0523081 | siptg000450l1
reference_vs_siscowet	95	8	rfNC0523081	siptg000450l1	plus	95	2	rf_gene-trnaw-cca-7	si_gene-trnaw-cca-7_19	1e-100	rfNC0523081	40229743.5	siptg000450l1	747785	rfNC0523081 | siptg000450l1
reference_vs_siscowet	95	8	rfNC0523081	siptg000450l1	plus	95	3	rf_gene-trnaw-cca-8	si_gene-trnaw-cca-8_28	1e-100	rfNC0523081	40230414.5	siptg000450l1	749791	rfNC0523081 | siptg000450l1
reference_vs_siscowet	95	8	rfNC0523081	siptg000450l1	plus	95	4	rf_gene-trnaw-cca-10	si_gene-trnaw-cca-10_30	1e-100	rfNC0523081	40233250	siptg000450l1	760986	rfNC0523081 | siptg000450l1
reference_vs_siscowet	95	8	rfNC0523081	siptg000450l1	plus	95	5	rf_gene-trnak-uuu-12	si_gene-trnak-uuu-12_12	1e-100	rfNC0523081	40240865	siptg000450l1	769634.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	95	8	rfNC0523081	siptg000450l1	plus	95	6	rf_gene-trnaw-cca-19	si_gene-trnaw-cca-19_4	1e-100	rfNC0523081	40243052.5	siptg000450l1	776641	rfNC0523081 | siptg000450l1
reference_vs_siscowet	95	8	rfNC0523081	siptg000450l1	plus	95	7	rf_gene-trnaw-cca-27	si_gene-trnaw-cca-27_22	1e-100	rfNC0523081	40380811.5	siptg000450l1	790137	rfNC0523081 | siptg000450l1
reference_vs_siscowet	96	7	rfNC0523081	siptg000450l1	plus	96	0	rf_gene-trnaw-cca-27	si_gene-trnaw-cca-27_9	1e-100	rfNC0523081	40380811.5	siptg000450l1	1031480	rfNC0523081 | siptg000450l1
reference_vs_siscowet	96	7	rfNC0523081	siptg000450l1	plus	96	1	rf_gene-trnaw-cca-33	si_gene-trnaw-cca-33	1e-100	rfNC0523081	40389473.5	siptg000450l1	1038176	rfNC0523081 | siptg000450l1
reference_vs_siscowet	96	7	rfNC0523081	siptg000450l1	plus	96	2	rf_gene-trnak-uuu-24	si_gene-trnak-uuu-24	1e-100	rfNC0523081	40389694	siptg000450l1	1039066.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	96	7	rfNC0523081	siptg000450l1	plus	96	3	rf_gene-trnak-uuu-25	si_gene-trnak-uuu-25	1e-100	rfNC0523081	40390365	siptg000450l1	1040408.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	96	7	rfNC0523081	siptg000450l1	plus	96	4	rf_gene-trnaw-cca-35	si_gene-trnaw-cca-35	1e-100	rfNC0523081	40390810.5	siptg000450l1	1045548	rfNC0523081 | siptg000450l1
reference_vs_siscowet	96	7	rfNC0523081	siptg000450l1	plus	96	5	rf_gene-trnaw-cca-38	si_gene-trnaw-cca-38	1e-100	rfNC0523081	40392821.5	siptg000450l1	1054907	rfNC0523081 | siptg000450l1
reference_vs_siscowet	96	7	rfNC0523081	siptg000450l1	plus	96	6	rf_gene-trnaw-cca-41	si_gene-trnaw-cca-41	1e-100	rfNC0523081	40394829.5	siptg000450l1	1056245	rfNC0523081 | siptg000450l1
reference_vs_siscowet	97	8	rfNC0523081	siptg000450l1	plus	97	0	rf_gene-trnaw-cca-2	si_gene-trnaw-cca-2_22	1e-100	rfNC0523081	40223218.5	siptg000450l1	706710	rfNC0523081 | siptg000450l1
reference_vs_siscowet	97	8	rfNC0523081	siptg000450l1	plus	97	1	rf_gene-trnaw-cca-6	si_gene-trnaw-cca-6_15	1e-100	rfNC0523081	40229074.5	siptg000450l1	712601	rfNC0523081 | siptg000450l1
reference_vs_siscowet	97	8	rfNC0523081	siptg000450l1	plus	97	2	rf_gene-trnaw-cca-7	si_gene-trnaw-cca-7_7	1e-100	rfNC0523081	40229743.5	siptg000450l1	723027	rfNC0523081 | siptg000450l1
reference_vs_siscowet	97	8	rfNC0523081	siptg000450l1	plus	97	3	rf_gene-trnaw-cca-8	si_gene-trnaw-cca-8_31	1e-100	rfNC0523081	40230414.5	siptg000450l1	726635	rfNC0523081 | siptg000450l1
reference_vs_siscowet	97	8	rfNC0523081	siptg000450l1	plus	97	4	rf_gene-trnaw-cca-17	si_gene-trnaw-cca-17_2	1e-100	rfNC0523081	40241848.5	siptg000450l1	739218	rfNC0523081 | siptg000450l1
reference_vs_siscowet	97	8	rfNC0523081	siptg000450l1	plus	97	5	rf_gene-trnaw-cca-18	si_gene-trnaw-cca-18_1	1e-100	rfNC0523081	40242384.5	siptg000450l1	745509	rfNC0523081 | siptg000450l1
reference_vs_siscowet	97	8	rfNC0523081	siptg000450l1	plus	97	6	rf_gene-trnaw-cca-28	si_gene-trnaw-cca-28_3	1e-100	rfNC0523081	40381481.5	siptg000450l1	757243	rfNC0523081 | siptg000450l1
reference_vs_siscowet	97	8	rfNC0523081	siptg000450l1	plus	97	7	rf_gene-trnak-uuu-22	si_gene-trnak-uuu-22_3	1e-100	rfNC0523081	40383706	siptg000450l1	772578.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	98	7	rfNC0523081	siptg000450l1	plus	98	0	rf_gene-trnaw-cca-2	si_gene-trnaw-cca-2_6	1e-100	rfNC0523081	40223218.5	siptg000450l1	770751	rfNC0523081 | siptg000450l1
reference_vs_siscowet	98	7	rfNC0523081	siptg000450l1	plus	98	1	rf_gene-trnaw-cca-4	si_gene-trnaw-cca-4_2	1e-100	rfNC0523081	40227736.5	siptg000450l1	773695	rfNC0523081 | siptg000450l1
reference_vs_siscowet	98	7	rfNC0523081	siptg000450l1	plus	98	2	rf_gene-trnaw-cca-6	si_gene-trnaw-cca-6_8	1e-100	rfNC0523081	40229074.5	siptg000450l1	780252	rfNC0523081 | siptg000450l1
reference_vs_siscowet	98	7	rfNC0523081	siptg000450l1	plus	98	3	rf_gene-trnak-uuu-14	si_gene-trnak-uuu-14_1	1e-100	rfNC0523081	40243809	siptg000450l1	795294.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	98	7	rfNC0523081	siptg000450l1	plus	98	4	rf_gene-trnak-uuu-16	si_gene-trnak-uuu-16_2	1e-100	rfNC0523081	40246218	siptg000450l1	798239	rfNC0523081 | siptg000450l1
reference_vs_siscowet	98	7	rfNC0523081	siptg000450l1	plus	98	5	rf_gene-trnak-uuu-21	si_gene-trnak-uuu-21	1e-100	rfNC0523081	40383036	siptg000450l1	818578.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	98	7	rfNC0523081	siptg000450l1	plus	98	6	rf_gene-trnak-uuu-22	si_gene-trnak-uuu-22_6	1e-100	rfNC0523081	40383706	siptg000450l1	820451.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	0	rf_gene-LOC120021579	si_gene-LOC120021579	1e-100	rfNC0523081	38635899.5	siptg000450l1	2661157.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	1	rf_gene-LOC120021586	si_gene-LOC120021586	1e-100	rfNC0523081	38659519.5	siptg000450l1	2637494.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	2	rf_gene-LOC120025886	si_gene-LOC120025886	1e-100	rfNC0523081	38702816	siptg000450l1	2604765	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	3	rf_gene-LOC120025895	si_gene-LOC120025895	1e-100	rfNC0523081	38740360	siptg000450l1	2570618.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	4	rf_gene-LOC120025904	si_gene-LOC120025904	1e-100	rfNC0523081	38755008.5	siptg000450l1	2555979	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	5	rf_gene-LOC120025913	si_gene-LOC120025913	1e-100	rfNC0523081	38765714.5	siptg000450l1	2545277	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	6	rf_gene-LOC120021596	si_gene-LOC120021596	1e-100	rfNC0523081	38927505.5	siptg000450l1	2374995	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	7	rf_gene-ptgis	si_gene-ptgis	1e-100	rfNC0523081	38978232	siptg000450l1	2324244.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	8	rf_gene-kcnb1	si_gene-kcnb1	1e-100	rfNC0523081	39016777.5	siptg000450l1	2285681	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	9	rf_gene-si:dkey-7k24.5	si_gene-si:dkey-7k24.5	1e-100	rfNC0523081	39055996.5	siptg000450l1	2246457	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	10	rf_gene-LOC120062910	si_gene-LOC120062910	1e-100	rfNC0523081	39076114	siptg000450l1	2226357	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	11	rf_gene-LOC120062927	si_gene-LOC120062927	1e-100	rfNC0523081	39108832.5	siptg000450l1	2193663.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	12	rf_gene-LOC120021633	si_gene-LOC120021633	1e-100	rfNC0523081	39167420.5	siptg000450l1	2135113.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	13	rf_gene-LOC120021642	si_gene-LOC120021642	1e-100	rfNC0523081	39198934.5	siptg000450l1	2103627	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	14	rf_gene-LOC120025931	si_gene-LOC120025931	1e-100	rfNC0523081	39208721	siptg000450l1	2093852	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	15	rf_gene-cfap20dc	si_gene-cfap20dc	1e-100	rfNC0523081	39243722.5	siptg000450l1	2058856.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	16	rf_gene-LOC120021657	si_gene-LOC120021657	1e-100	rfNC0523081	39618724.5	siptg000450l1	1677618.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	17	rf_gene-LOC120025942	si_gene-LOC120025942	1e-100	rfNC0523081	39834091	siptg000450l1	1465059.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	18	rf_gene-LOC120021666	si_gene-LOC120021666	1e-100	rfNC0523081	39984423.5	siptg000450l1	1314877	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	19	rf_gene-LOC120025977	si_gene-LOC120025977	1e-100	rfNC0523081	40010586.5	siptg000450l1	1288714	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	20	rf_gene-LOC120025985	si_gene-LOC120025985	1e-100	rfNC0523081	40041801	siptg000450l1	1257466	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	21	rf_gene-trnak-uuu-2	si_gene-trnak-uuu-2	1e-100	rfNC0523081	40219793	siptg000450l1	1079426.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	22	rf_gene-trnak-uuu-3	si_gene-trnak-uuu-3	1e-100	rfNC0523081	40220480	siptg000450l1	1078739.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	23	rf_gene-trnak-uuu-4	si_gene-trnak-uuu-4	1e-100	rfNC0523081	40222998	siptg000450l1	1076221.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	24	rf_gene-trnaw-cca-3	si_gene-trnaw-cca-3	1e-100	rfNC0523081	40223889.5	siptg000450l1	1075330	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	25	rf_gene-trnak-uuu-6	si_gene-trnak-uuu-6	1e-100	rfNC0523081	40224340	siptg000450l1	1074879.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	26	rf_gene-trnak-uuu-7	si_gene-trnak-uuu-7	1e-100	rfNC0523081	40225011	siptg000450l1	1074208.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	27	rf_gene-trnak-uuu-8	si_gene-trnak-uuu-8	1e-100	rfNC0523081	40227516	siptg000450l1	1071703.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	28	rf_gene-trnaw-cca-4	si_gene-trnaw-cca-4	1e-100	rfNC0523081	40227736.5	siptg000450l1	1071483	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	29	rf_gene-trnak-uuu-9	si_gene-trnak-uuu-9	1e-100	rfNC0523081	40228185	siptg000450l1	1071034.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	30	rf_gene-trnaw-cca-5	si_gene-trnaw-cca-5	1e-100	rfNC0523081	40228405.5	siptg000450l1	1070814	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	31	rf_gene-trnak-uuu-10	si_gene-trnak-uuu-10	1e-100	rfNC0523081	40228854	siptg000450l1	1070365.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	32	rf_gene-trnak-uuu-11	si_gene-trnak-uuu-11	1e-100	rfNC0523081	40229523	siptg000450l1	1069696.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	33	rf_gene-trnaw-cca-7	si_gene-trnaw-cca-7	1e-100	rfNC0523081	40229743.5	siptg000450l1	1069476	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	34	rf_gene-trnaw-cca-9	si_gene-trnaw-cca-9	1e-100	rfNC0523081	40231085.5	siptg000450l1	1068805	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	35	rf_gene-trnaw-cca-15	si_gene-trnaw-cca-15_11	1e-100	rfNC0523081	40240644.5	siptg000450l1	1064108	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	36	rf_gene-trnaw-cca-27	si_gene-trnaw-cca-27_10	1e-100	rfNC0523081	40380811.5	siptg000450l1	1051557	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	37	rf_gene-trnaw-cca-34	si_gene-trnaw-cca-34	1e-100	rfNC0523081	40390144.5	siptg000450l1	1040857	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	38	rf_gene-trnaw-cca-45	si_gene-trnaw-cca-45	1e-100	rfNC0523081	40397518.5	siptg000450l1	1028800	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	39	rf_gene-trnak-uuu-38	si_gene-trnak-uuu-38	1e-100	rfNC0523081	40401801	siptg000450l1	1018877.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	40	rf_gene-trnaw-cca-48	si_gene-trnaw-cca-48	1e-100	rfNC0523081	40402020.5	siptg000450l1	1010504	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	41	rf_gene-trnak-uuu-44	si_gene-trnak-uuu-44_1	1e-100	rfNC0523081	40414345.5	siptg000450l1	1005904.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	42	rf_gene-trnaw-cca-57	si_gene-trnaw-cca-57	1e-100	rfNC0523081	40419730.5	siptg000450l1	1002324	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	43	rf_gene-trnak-uuu-47	si_gene-trnak-uuu-47_1	1e-100	rfNC0523081	40421473	siptg000450l1	993177.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	99	45	rfNC0523081	siptg000450l1	minus	99	44	rf_gene-trnaw-cca-60	si_gene-trnaw-cca-60_8	1e-100	rfNC0523081	40422384.5	siptg000450l1	988947	rfNC0523081 | siptg000450l1
reference_vs_siscowet	100	16	rfNC0523081	siptg000450l1	minus	100	0	rf_gene-trnak-uuu-40	si_gene-trnak-uuu-40_3	1e-100	rfNC0523081	40403118	siptg000450l1	599604.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	100	16	rfNC0523081	siptg000450l1	minus	100	1	rf_gene-trnak-uuu-41	si_gene-trnak-uuu-41_1	1e-100	rfNC0523081	40404436	siptg000450l1	587854.5	rfNC0523081 | siptg000450l1
reference_vs_siscowet	100	16	rfNC0523081	siptg000450l1	minus	100	2	rf_gene-trnaw-cca-60	si_gene-trnaw-cca-60_9	1e-100	rfNC0523081	40422384.5	siptg000450l1	576691	rfNC0523081 | siptg000450l1
